,Request rate,Response rate 50%,Response rate 66%,Response rate 75%,Response rate 80%,Response rate 90%,Response rate 95%,Response rate 98%,Response rate 99%,Response rate 100%
0,145.1,140.0,152.0,158.0,161.0,173.0,183.0,191.0,196.0,218.0
