11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.115:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.115:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight,11.11.11.115:Weight
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,0,99,0,99,99,26
0,0,0,0,0,0,1,99,0,99,99,26
0,0,0,0,1,0,1,99,1,99,99,26
0,0,0,0,1,1,1,99,0,99,99,26
1,0,0,0,1,1,1,99,0,99,99,26
1,0,0,0,2,1,1,99,0,99,99,26
1,0,0,0,2,1,1,99,0,99,99,26
1,1,0,1,1,2,0,99,0,99,99,26
1,2,0,1,0,2,0,99,0,99,99,26
1,2,1,1,0,1,0,99,1,99,99,26
1,2,1,1,0,0,0,99,2,99,99,26
1,2,1,1,1,0,0,99,2,99,99,26
1,2,1,1,1,0,0,99,2,99,99,26
0,2,2,1,1,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,0,0,99,2,99,99,26
0,3,2,1,0,1,0,99,2,99,99,26
1,3,2,1,1,1,0,99,2,99,99,26
1,3,2,1,1,1,0,99,2,99,99,26
1,3,2,1,1,1,0,99,2,99,99,26
1,3,2,1,1,1,0,99,3,99,99,26
1,3,2,1,1,1,1,99,3,99,99,26
2,3,2,1,1,1,1,99,3,99,99,26
1,4,3,1,0,0,1,99,4,99,99,26
1,4,3,1,0,0,1,99,4,99,99,26
1,4,3,1,0,0,1,99,4,99,99,26
1,4,3,1,1,0,1,99,4,99,99,26
0,4,4,1,1,0,1,99,4,99,99,26
0,4,4,1,1,0,1,99,4,99,99,26
0,4,4,1,1,0,1,99,5,99,99,26
