Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.8,2000,19.0,1.0,0,19.0,12.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,6.0,39.0,39.0,1.1,2000,39.0,3.0,0,39.0,17.0,40.0,1.0,0,39.0,5.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,10.0,59.0,59.0,1.9,2000,59.0,6.0,0,59.0,22.0,60.0,1.0,0,60.0,8.0,60.0,4.0,0,2000,2.0,59.0,60,59.0
2.0,0,80.0,1.0,13.0,79.0,79.0,2.8,2000,80.0,8.0,0,79.0,24.0,81.0,3.0,0,80.0,11.0,80.0,6.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,2.0,14.0,99.0,99.0,3.3,2000,99.0,9.0,0,99.0,21.0,101.0,4.0,0,100.0,12.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,121.0,3.0,15.0,119.0,120.0,4.1,2000,120.0,11.0,0,120.0,21.0,122.0,5.0,0,121.0,13.0,120.0,8.0,0,2000,6.0,119.0,120,121.0
4.0,0,140.0,3.0,16.0,139.0,139.0,4.5,2000,140.0,11.0,0,139.0,24.0,141.0,5.0,0,140.0,14.0,139.9,9.0,0,2000,6.0,139.0,140,140.0
4.0,0,162.0,3.0,16.0,159.0,160.0,4.5,2000,160.0,11.0,0,160.0,24.0,163.0,6.0,0,162.0,15.0,159.9,8.0,0,2000,6.0,159.0,160,162.0
6.0,0,181.0,4.0,24.0,180.0,180.0,5.7,2000,181.0,15.0,0,180.0,44.0,182.0,7.0,0,181.0,19.0,179.9,11.0,0,2000,8.0,179.0,180,181.0
6.0,0,201.0,4.0,409.0,199.0,200.0,17.6,1957,200.0,19.0,0,200.0,997.0,202.0,7.0,0,201.0,236.0,195.6,13.0,0,1954,9.0,198.0,200,201.0
6.0,0,221.0,4.0,19.0,219.0,219.0,5.7,2000,221.0,13.0,0,220.0,29.0,222.0,7.0,0,221.0,16.0,219.9,11.0,0,2000,8.0,219.0,220,221.0
6.0,0,242.0,4.0,19.0,239.0,239.0,6.0,2000,242.0,14.0,0,242.0,24.0,243.0,7.0,0,242.0,17.0,239.8,11.0,0,2000,8.0,238.0,240,242.0
7.0,0,262.0,5.0,21.0,260.0,260.0,6.6,2000,262.0,15.0,0,260.0,28.0,263.0,8.0,0,262.0,18.0,259.5,11.0,0,2000,9.0,259.0,260,262.0
7.0,0,281.0,5.0,23.0,278.0,280.0,7.4,2000,281.0,16.0,0,280.0,50.0,282.0,9.0,0,281.0,21.0,279.7,14.0,0,2000,10.0,278.0,280,281.0
8.0,0,301.0,6.0,24.0,298.0,299.0,7.9,2000,301.0,17.0,0,299.0,35.0,302.0,10.0,0,301.0,20.0,299.8,14.0,0,2000,11.0,297.0,300,301.0
11.0,0,327.0,8.0,91.0,321.0,324.0,13.8,1999,327.0,44.0,0,324.0,239.0,328.0,14.0,0,327.0,71.0,313.6,23.0,0,1999,16.0,313.0,320,327.0
14.0,0,361.0,9.0,99.0,337.0,337.0,17.0,1996,361.0,60.0,0,337.0,258.0,362.0,17.0,0,361.0,90.0,328.6,41.0,0,1996,20.0,336.0,340,361.0
22.0,0,366.0,14.0,263.0,353.0,353.0,28.4,1978,366.0,87.0,0,353.0,774.0,367.0,31.0,0,366.0,115.0,337.5,63.0,0,1978,39.0,349.0,360,366.0
29.0,0,375.0,17.0,350.0,370.0,370.0,41.7,1967,375.0,150.0,0,370.0,929.0,376.0,44.0,0,375.0,253.0,332.2,95.0,0,1963,56.0,369.0,380,375.0
97.0,0,359.0,72.0,662.0,336.0,336.0,112.3,1675,359.0,351.0,0,336.0,992.0,360.0,118.0,0,359.0,580.0,279.3,300.0,0,1622,142.0,318.0,400,359.0
67.0,0,373.0,51.0,575.0,365.0,365.0,82.5,1799,373.0,301.0,0,365.0,982.0,374.0,78.0,0,373.0,399.0,323.4,256.0,0,1795,88.0,362.0,420,373.0
203.0,0,283.0,127.0,889.0,272.0,272.0,200.2,1310,283.0,685.0,0,272.0,986.0,284.0,292.0,0,283.0,852.0,235.9,473.0,0,1203,337.0,239.0,440,283.0
170.0,0,351.0,102.0,833.0,325.0,325.0,184.5,1462,351.0,645.0,0,325.0,998.0,352.0,267.0,0,351.0,786.0,275.0,406.0,0,1403,313.0,281.0,460,351.0
237.0,0,264.0,165.0,873.0,226.0,226.0,239.3,1240,264.0,716.0,0,226.0,963.0,265.0,357.0,0,264.0,842.0,240.2,576.0,0,1108,383.0,224.0,480,264.0
172.0,0,357.0,108.0,865.0,274.0,274.0,187.7,1335,357.0,667.0,0,357.0,971.0,358.0,269.0,0,357.0,811.0,267.2,445.0,0,1259,325.0,260.0,500,357.0
165.0,0,310.0,125.0,950.0,282.0,282.0,196.1,1057,310.0,807.0,0,310.0,996.0,311.0,274.0,0,310.0,906.0,218.9,426.0,0,919,332.0,127.0,520,310.0
363.0,0,235.0,185.0,907.0,219.0,219.0,285.6,1056,235.0,815.0,0,235.0,983.0,236.0,400.0,0,235.0,872.0,224.2,702.0,0,934,428.0,213.0,540,235.0
195.0,0,326.0,133.0,862.0,245.0,245.0,209.8,1180,326.0,717.0,0,326.0,951.0,327.0,333.0,0,326.0,817.0,257.8,462.0,0,1078,371.0,234.0,560,326.0
328.0,0,274.0,174.0,925.0,234.0,234.0,273.2,1014,274.0,844.0,0,274.0,990.0,275.0,397.0,0,274.0,881.0,228.0,740.0,0,907,428.0,215.0,580,274.0
278.0,0,275.0,164.0,965.0,233.0,233.0,243.4,1023,275.0,755.0,0,275.0,994.0,276.0,349.0,0,275.0,852.0,236.1,586.0,0,916,402.0,190.0,600,275.0
338.0,0,291.0,163.0,903.0,246.0,246.0,273.4,1055,291.0,792.0,0,291.0,953.0,292.0,385.0,0,291.0,846.0,250.0,713.0,0,933,420.0,207.0,620,291.0
306.0,0,317.0,173.0,884.0,205.0,205.0,262.1,957,317.0,804.0,0,317.0,989.0,318.0,395.0,0,317.0,862.0,232.1,704.0,0,824,431.0,170.0,640,317.0
332.0,0,315.0,156.0,920.0,209.0,209.0,260.2,1027,315.0,804.0,0,315.0,995.0,316.0,373.0,0,315.0,875.0,254.9,651.0,0,890,403.0,207.0,660,315.0
278.0,0,328.0,149.0,941.0,223.0,328.0,238.2,988,328.0,784.0,0,328.0,989.0,329.0,338.0,0,328.0,856.0,251.2,572.0,0,863,388.0,223.0,680,328.0
269.0,0,335.0,147.0,857.0,223.0,335.0,229.1,1007,335.0,727.0,0,335.0,994.0,336.0,341.0,0,335.0,820.0,261.1,575.0,0,873,380.0,223.0,700,335.0
339.0,0,290.0,181.0,949.0,197.0,290.0,272.2,915,290.0,840.0,0,290.0,989.0,291.0,395.0,0,290.0,921.0,242.9,695.0,0,769,445.0,197.0,720,290.0
355.0,0,277.0,178.0,982.0,192.0,277.0,281.7,916,277.0,851.0,0,277.0,998.0,278.0,410.0,0,277.0,923.0,246.8,765.0,0,734,437.0,192.0,740,277.0
385.0,0,233.0,204.0,956.0,201.0,233.0,308.0,821,233.0,878.0,0,233.0,996.0,234.0,437.0,0,233.0,921.0,226.2,763.0,0,654,475.0,201.0,760,233.0
398.0,0,240.0,247.0,982.0,133.0,240.0,311.9,703,240.0,874.0,0,240.0,999.0,241.0,453.0,0,240.0,966.0,197.2,749.0,0,527,500.0,133.0,780,240.0
374.0,0,260.0,207.0,945.0,174.0,260.0,300.2,825,260.0,862.0,0,260.0,993.0,261.0,432.0,0,260.0,931.0,235.8,729.0,0,644,488.0,174.0,800,260.0
343.0,0,270.0,170.0,989.0,141.0,270.0,296.2,759,270.0,852.0,0,270.0,996.0,271.0,461.0,0,270.0,943.0,220.8,739.0,0,556,528.0,141.0,820,270.0
379.0,0,234.0,266.0,985.0,129.0,234.0,324.3,651,234.0,919.0,0,234.0,998.0,235.0,447.0,0,234.0,971.0,192.6,808.0,0,473,528.0,129.0,840,234.0
424.0,0,201.0,285.0,965.0,145.0,201.0,355.9,660,201.0,880.0,0,201.0,992.0,202.0,504.0,0,201.0,949.0,198.5,792.0,0,471,574.0,145.0,860,201.0
417.0,0,194.0,265.0,975.0,119.0,194.0,336.6,663,194.0,917.0,0,194.0,1000.0,195.0,504.0,0,194.0,968.0,202.6,804.0,0,449,565.0,119.0,880,194.0
349.0,0,246.0,189.0,942.0,126.0,246.0,291.0,672,246.0,871.0,0,246.0,971.0,247.0,417.0,0,246.0,937.0,208.7,786.0,0,466,486.0,126.0,900,246.0
455.0,0,151.0,286.0,980.0,143.0,151.0,375.0,584,151.0,891.0,0,151.0,994.0,152.0,530.0,0,151.0,968.0,184.1,810.0,0,401,603.0,143.0,920,151.0
