Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.8,2000,19.0,1.0,0,19.0,11.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.4,2000,39.0,4.0,0,39.0,21.0,40.0,1.0,0,39.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,10.0,59.0,59.0,2.3,2000,59.0,7.0,0,59.0,22.0,60.0,2.0,0,59.0,9.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.7,2000,80.0,8.0,0,79.0,20.0,81.0,4.0,0,80.0,10.0,80.0,6.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,2.0,13.0,99.0,99.0,3.2,2000,100.0,8.0,0,99.0,28.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.9,2000,120.0,10.0,0,119.0,19.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,6.0,119.0,120,120.0
4.0,0,140.0,3.0,15.0,139.0,139.0,4.2,2000,140.0,10.0,0,140.0,24.0,141.0,5.0,0,140.0,12.0,140.0,8.0,0,2000,6.0,139.0,140,140.0
4.0,0,160.0,3.0,14.0,160.0,160.0,4.4,2000,160.0,10.0,0,160.0,28.0,161.0,6.0,0,160.0,12.0,159.9,8.0,0,2000,6.0,159.0,160,160.0
5.0,0,183.0,4.0,28.0,179.0,180.0,5.8,2000,180.0,16.0,0,180.0,48.0,184.0,7.0,0,183.0,24.0,179.9,12.0,0,2000,8.0,179.0,180,183.0
6.0,0,211.0,4.0,671.0,200.0,201.0,19.0,1959,201.0,26.0,0,201.0,932.0,212.0,8.0,0,211.0,222.0,195.8,14.0,0,1955,8.0,198.0,200,211.0
6.0,0,221.0,4.0,19.0,220.0,220.0,5.8,2000,221.0,13.0,0,220.0,30.0,222.0,7.0,0,221.0,17.0,219.9,11.0,0,2000,8.0,220.0,220,221.0
6.0,0,240.0,4.0,17.0,239.0,239.0,5.8,2000,240.0,13.0,0,240.0,28.0,241.0,7.0,0,240.0,15.0,240.0,11.0,0,2000,8.0,239.0,240,240.0
7.0,0,262.0,5.0,21.0,260.0,261.0,6.4,2000,262.0,14.0,0,261.0,29.0,263.0,8.0,0,262.0,17.0,259.5,12.0,0,2000,9.0,259.0,260,262.0
7.0,0,281.0,6.0,23.0,280.0,281.0,7.5,2000,281.0,17.0,0,281.0,38.0,282.0,9.0,0,281.0,20.0,279.6,14.0,0,2000,10.0,278.0,280,281.0
8.0,0,303.0,6.0,25.0,299.0,302.0,8.1,2000,303.0,18.0,0,302.0,34.0,304.0,10.0,0,303.0,22.0,299.2,14.0,0,2000,11.0,298.0,300,303.0
11.0,0,322.0,8.0,92.0,316.0,319.0,13.3,2000,322.0,44.0,0,319.0,240.0,323.0,13.0,0,322.0,73.0,319.3,22.0,0,2000,15.0,316.0,320,322.0
15.0,0,351.0,10.0,109.0,336.0,338.0,17.9,1997,351.0,61.0,0,338.0,255.0,352.0,20.0,0,351.0,86.0,330.2,40.0,0,1997,23.0,332.0,340,351.0
22.0,0,373.0,14.0,123.0,354.0,354.0,26.2,1983,373.0,84.0,0,354.0,590.0,374.0,31.0,0,373.0,112.0,332.2,62.0,0,1983,38.0,352.0,360,373.0
30.0,0,379.0,16.0,386.0,373.0,373.0,43.3,1964,379.0,150.0,0,373.0,690.0,380.0,49.0,0,379.0,267.0,334.5,104.0,0,1963,61.0,369.0,380,379.0
96.0,0,353.0,75.0,660.0,342.0,342.0,109.5,1628,353.0,349.0,0,342.0,976.0,354.0,117.0,0,353.0,567.0,271.5,288.0,0,1575,131.0,312.0,400,353.0
66.0,0,393.0,47.0,559.0,367.0,367.0,79.7,1824,393.0,298.0,0,367.0,996.0,394.0,78.0,0,393.0,380.0,334.1,176.0,0,1813,90.0,366.0,420,393.0
218.0,0,309.0,129.0,946.0,273.0,273.0,206.0,1334,309.0,685.0,0,273.0,994.0,310.0,313.0,0,309.0,877.0,240.6,503.0,0,1229,361.0,229.0,440,309.0
173.0,0,352.0,99.0,879.0,346.0,346.0,184.0,1489,352.0,646.0,0,346.0,999.0,353.0,271.0,0,352.0,790.0,278.8,417.0,0,1439,313.0,302.0,460,352.0
