,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,786.9,787.875,853.75,888.875,909.0,965.5,1025.625,1093.25,1140.0,1549.875
