,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,5535.1375,5603.125,5829.375,5969.0,6058.5,6307.875,6558.625,7036.0,8290.25,35212.0
