Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,39.1,40,0,0.8,1974,1992
0,0,0,55.0,60,0,5.7,1888,1943
0,0,0,74.3,80,0,5.1,1987,1999
0,0,0,91.7,100,0,9.6,1964,1979
0,0,0,110.9,120,0,6.7,1945,1984
0,0,0,122.7,140,0,10.3,1956,1981
0,0,0,136.8,160,0,17.9,1941,1971
0,0,0,157.7,180,0,9.0,1968,1989
0,0,0,169.0,200,0,10.2,1934,1963
0,0,0,178.4,220,0,8.6,1931,1963
0,0,0,189.5,240,0,9.4,1923,1945
0,0,0,216.7,260,0,12.5,1881,1924
0,0,0,225.6,280,0,18.1,1891,1923
0,0,0,219.4,300,0,35.3,1842,1885
0,0,0,206.4,320,0,87.3,1658,1697
0,0,0,236.7,340,0,41.7,1816,1856
0,0,0,245.6,360,0,47.0,1803,1837
0,0,0,274.0,380,0,46.1,1787,1819
0,0,0,261.7,400,0,58.8,1749,1777
0,0,0,263.4,420,0,92.5,1643,1684
0,0,0,308.5,440,0,74.2,1684,1714
0,0,0,310.4,460,0,101.6,1628,1666
0,0,0,313.7,480,0,72.8,1753,1784
0,0,0,243.7,500,0,189.2,1337,1410
0,0,0,270.3,520,0,223.9,1220,1311
0,0,0,305.5,540,0,155.9,1351,1444
0,0,0,287.4,560,0,165.0,1248,1319
0,0,0,342.8,580,0,115.8,1483,1529
0,0,0,270.5,600,0,223.7,1071,1172
0,0,0,282.4,620,0,191.1,1132,1202
0,0,0,260.2,640,0,222.3,985,1080
0,0,0,256.6,660,0,233.7,946,1035
0,0,0,247.5,680,0,262.8,848,982
0,0,0,251.0,700,0,255.0,855,972
0,0,0,246.8,720,0,236.5,829,932
0,0,0,271.5,740,0,247.0,869,1005
0,0,0,221.4,760,0,301.6,628,811
0,0,0,155.5,780,0,310.2,338,554
0,0,0,231.3,800,0,293.2,641,814
0,0,0,224.4,820,0,273.7,568,780
0,0,0,214.8,840,0,325.6,536,727
0,0,0,204.0,860,0,333.5,511,681
0,0,0,190.6,880,0,346.4,419,627
0,0,0,182.2,900,0,398.9,359,590
0,0,0,184.5,920,0,345.4,398,589
0,0,0,200.5,940,0,337.7,428,632
0,0,0,169.5,960,0,395.7,298,525
0,0,0,211.8,980,0,359.5,448,653
0,0,0,279.7,1000,0,221.7,1011,1104
