Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,8.5,2000,2000
0,0,0,28.6,40,0,163.1,636,1427
0,0,0,55.7,60,0,219.3,1472,1910
0,0,0,78.5,80,0,87.0,1782,1961
0,0,0,92.7,100,0,47.1,1876,1976
0,0,0,112.4,120,0,61.1,1910,1977
0,0,0,129.7,140,0,71.0,1910,1981
0,0,0,146.0,160,0,68.9,1836,1957
0,0,0,160.7,180,0,21.5,1805,1943
0,0,0,180.7,200,0,31.0,1903,1985
0,0,0,170.6,220,0,28.1,1793,1890
0,0,0,192.8,240,0,16.0,1746,1869
0,0,0,194.2,260,0,15.7,1706,1845
0,0,0,198.3,280,0,13.0,1694,1799
0,0,0,206.2,300,0,15.3,1679,1781
0,0,0,217.3,320,0,28.7,1643,1767
0,0,0,220.8,340,0,52.7,1571,1670
0,0,0,236.2,360,0,37.5,1663,1736
0,0,0,245.5,380,0,31.1,1647,1732
0,0,0,251.4,400,0,40.4,1650,1724
0,0,0,272.6,420,0,43.4,1638,1720
0,0,0,251.1,440,0,69.4,1520,1624
0,0,0,319.2,460,0,48.7,1638,1706
0,0,0,297.1,480,0,76.0,1549,1601
0,0,0,333.4,500,0,66.9,1604,1666
0,0,0,299.5,520,0,143.8,1363,1451
0,0,0,266.2,540,0,181.2,1136,1262
0,0,0,278.8,560,0,169.0,1196,1281
0,0,0,271.3,580,0,175.1,1124,1210
0,0,0,222.3,600,0,202.1,1058,1162
0,0,0,275.6,620,0,191.0,1067,1169
0,0,0,266.8,640,0,223.5,976,1107
0,0,0,259.0,660,0,223.1,923,1044
0,0,0,259.3,680,0,248.1,889,1021
0,0,0,253.1,700,0,227.1,825,976
0,0,0,238.4,720,0,239.6,770,903
0,0,0,251.8,740,0,263.6,769,935
0,0,0,252.7,760,0,248.4,730,926
0,0,0,244.7,780,0,273.3,703,882
0,0,0,235.2,800,0,306.1,628,827
0,0,0,92.8,820,0,259.4,176,319
0,0,0,220.8,840,0,256.6,512,750
0,0,0,219.3,860,0,291.1,531,738
0,0,0,209.6,880,0,318.5,473,692
0,0,0,213.3,900,0,315.3,480,688
0,0,0,200.7,920,0,354.3,391,639
0,0,0,177.6,940,0,373.6,320,562
0,0,0,193.9,960,0,374.1,376,604
0,0,0,205.6,980,0,306.3,364,627
0,0,0,172.7,1000,0,410.3,289,521
