Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,0.7,2000,2000
0,0,0,39.0,40,0,0.8,1981,1990
0,0,0,55.9,60,0,9.1,1926,1970
0,0,0,77.6,80,0,5.1,1985,2000
0,0,0,92.6,100,0,5.2,1960,1983
0,0,0,108.1,120,0,5.9,1976,1993
0,0,0,124.5,140,0,8.7,1958,1989
0,0,0,137.4,160,0,12.5,1947,1975
0,0,0,164.5,180,0,6.8,1970,1991
0,0,0,163.0,200,0,7.0,1913,1956
0,0,0,180.2,220,0,6.4,1928,1957
0,0,0,189.4,240,0,6.9,1923,1944
0,0,0,214.6,260,0,12.0,1903,1931
0,0,0,228.9,280,0,16.0,1921,1945
0,0,0,240.1,300,0,22.4,1897,1922
0,0,0,222.7,320,0,53.3,1764,1809
0,0,0,274.4,340,0,21.8,1860,1893
0,0,0,254.6,360,0,19.9,1844,1886
0,0,0,272.9,380,0,18.4,1847,1887
0,0,0,313.6,400,0,26.3,1842,1881
0,0,0,279.9,420,0,23.6,1834,1888
0,0,0,335.6,440,0,30.2,1820,1858
0,0,0,266.4,460,0,89.2,1635,1670
0,0,0,323.7,480,0,83.3,1629,1671
0,0,0,331.6,500,0,106.0,1590,1643
0,0,0,259.3,520,0,201.7,1177,1256
0,0,0,224.8,540,0,222.7,1143,1222
0,0,0,265.9,560,0,181.3,1140,1215
0,0,0,236.1,580,0,172.6,1201,1273
0,0,0,304.3,600,0,174.6,1247,1322
0,0,0,280.2,620,0,210.8,1095,1184
0,0,0,275.6,640,0,197.8,1053,1141
0,0,0,273.3,660,0,230.5,1014,1111
0,0,0,271.9,680,0,233.0,981,1077
0,0,0,264.5,700,0,246.7,909,1024
0,0,0,241.8,720,0,275.8,784,918
0,0,0,248.9,740,0,270.6,792,921
0,0,0,242.2,760,0,275.5,747,879
0,0,0,212.2,780,0,319.8,590,756
0,0,0,100.1,800,0,308.6,236,352
0,0,0,209.5,820,0,355.1,552,725
0,0,0,179.8,840,0,382.0,409,611
0,0,0,201.6,860,0,358.0,454,672
0,0,0,222.0,880,0,342.2,541,731
0,0,0,216.1,900,0,325.7,457,698
0,0,0,182.7,920,0,380.8,404,584
0,0,0,227.6,940,0,348.2,503,712
0,0,0,199.5,960,0,373.5,396,618
0,0,0,188.9,980,0,397.4,370,577
0,0,0,246.3,1000,0,315.2,545,745
