Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,3.2,2000,2000
0,0,0,35.7,40,0,7.4,1596,1797
0,0,0,52.2,60,0,18.2,1633,1843
0,0,0,77.0,80,0,15.2,1984,1999
0,0,0,90.4,100,0,19.7,1946,1979
0,0,0,106.9,120,0,26.4,1931,1990
0,0,0,121.9,140,0,30.5,1940,1979
0,0,0,138.5,160,0,29.5,1886,1963
0,0,0,164.2,180,0,30.8,1956,1988
0,0,0,163.9,200,0,14.2,1846,1927
0,0,0,180.5,220,0,12.0,1860,1942
0,0,0,188.7,240,0,14.6,1857,1917
0,0,0,210.6,260,0,12.6,1847,1901
0,0,0,219.5,280,0,12.1,1837,1903
0,0,0,217.6,300,0,16.5,1820,1883
0,0,0,226.5,320,0,33.0,1758,1818
0,0,0,236.3,340,0,20.6,1775,1838
0,0,0,249.2,360,0,23.1,1783,1845
0,0,0,287.6,380,0,26.4,1751,1799
0,0,0,301.9,400,0,21.7,1761,1809
0,0,0,315.1,420,0,20.6,1787,1839
0,0,0,274.7,440,0,77.2,1453,1523
0,0,0,267.8,460,0,123.0,1470,1524
0,0,0,278.7,480,0,101.3,1561,1630
0,0,0,268.7,500,0,139.6,1442,1492
0,0,0,276.7,520,0,183.5,1248,1343
0,0,0,252.7,540,0,206.9,1096,1192
0,0,0,257.8,560,0,206.2,1044,1178
0,0,0,270.8,580,0,203.5,1107,1208
0,0,0,299.0,600,0,144.0,1289,1373
0,0,0,279.6,620,0,222.3,1079,1181
0,0,0,285.9,640,0,216.1,1089,1185
0,0,0,268.2,660,0,230.1,963,1084
0,0,0,268.0,680,0,234.3,934,1062
0,0,0,258.2,700,0,242.9,840,1004
0,0,0,228.0,720,0,285.4,742,869
0,0,0,250.5,740,0,245.1,805,967
0,0,0,251.2,760,0,295.6,756,920
0,0,0,213.6,780,0,344.1,593,761
0,0,0,90.4,800,0,252.0,166,318
0,0,0,216.1,820,0,298.5,551,751
0,0,0,197.3,840,0,381.2,439,669
0,0,0,179.2,860,0,382.1,382,600
0,0,0,199.5,880,0,355.1,469,655
0,0,0,176.2,900,0,357.5,373,574
0,0,0,167.2,920,0,386.1,328,533
0,0,0,194.4,940,0,358.7,377,609
0,0,0,185.0,960,0,374.2,359,576
0,0,0,169.8,980,0,401.4,319,522
0,0,0,213.6,1000,0,350.2,435,647
