Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.4,2000,2000
0,0,0,40.0,40,0,1.6,2000,2000
0,0,0,60.0,60,0,2.1,2000,2000
0,0,0,80.0,80,0,2.5,2000,2000
0,0,0,100.0,100,0,3.4,2000,2000
0,0,0,120.0,120,0,3.7,2000,2000
0,0,0,140.0,140,0,3.9,2000,2000
0,0,0,159.9,160,0,4.4,2000,2000
0,0,0,180.0,180,0,6.1,2000,2000
0,0,0,199.3,200,0,5.6,1992,1994
0,0,0,219.7,220,0,5.8,2000,2000
0,0,0,239.8,240,0,5.7,2000,2000
0,0,0,259.4,260,0,6.3,2000,2000
0,0,0,279.1,280,0,6.6,2000,2000
0,0,0,298.8,300,0,7.6,2000,2000
0,0,0,319.8,320,0,9.4,2000,2000
0,0,0,339.5,340,0,10.2,2000,2000
0,0,0,310.0,360,0,43.0,1952,1954
0,0,0,309.6,380,0,51.6,1921,1926
0,0,0,275.2,400,0,125.8,1603,1641
0,0,0,266.9,420,0,153.6,1476,1537
0,0,0,242.7,440,0,222.2,1251,1344
0,0,0,275.0,460,0,185.9,1402,1461
0,0,0,253.6,480,0,229.5,1220,1309
0,0,0,226.9,500,0,257.1,1003,1133
0,0,0,260.1,520,0,210.9,1149,1260
0,0,0,247.2,540,0,233.1,1016,1162
0,0,0,240.0,560,0,259.9,952,1097
0,0,0,252.6,580,0,246.8,980,1123
0,0,0,230.0,600,0,259.5,831,995
0,0,0,235.1,620,0,252.8,833,998
0,0,0,213.7,640,0,290.9,706,884
0,0,0,212.5,660,0,305.1,675,855
0,0,0,239.4,680,0,254.6,756,946
0,0,0,221.0,700,0,297.5,616,852
0,0,0,228.3,720,0,290.3,687,862
0,0,0,241.2,740,0,265.0,717,893
0,0,0,249.6,760,0,261.9,752,912
0,0,0,242.2,780,0,307.1,664,863
0,0,0,210.6,800,0,310.8,525,735
0,0,0,195.8,820,0,364.5,435,673
0,0,0,214.2,840,0,325.7,549,725
0,0,0,191.6,860,0,307.0,418,638
0,0,0,177.0,880,0,397.1,364,579
0,0,0,159.0,900,0,375.6,291,512
0,0,0,163.0,920,0,367.0,315,517
0,0,0,172.4,940,0,432.7,288,539
0,0,0,158.3,960,0,439.0,264,490
0,0,0,167.8,980,0,423.9,256,510
0,0,0,188.0,1000,0,330.1,361,569
