Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.4,2000,2000
0,0,0,40.0,40,0,1.4,2000,2000
0,0,0,60.0,60,0,1.7,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.7,2000,2000
0,0,0,140.0,140,0,3.8,2000,2000
0,0,0,159.8,160,0,3.9,2000,2000
0,0,0,179.9,180,0,13.3,2000,2000
0,0,0,198.3,200,0,9.6,1983,1984
0,0,0,219.7,220,0,5.3,2000,2000
0,0,0,239.9,240,0,5.7,2000,2000
0,0,0,259.0,260,0,6.1,2000,2000
0,0,0,279.6,280,0,6.8,2000,2000
0,0,0,299.4,300,0,7.6,2000,2000
0,0,0,319.3,320,0,9.4,2000,2000
0,0,0,339.0,340,0,10.4,2000,2000
0,0,0,323.1,360,0,54.7,1909,1911
0,0,0,311.1,380,0,47.5,1939,1941
0,0,0,278.3,400,0,107.9,1627,1669
0,0,0,270.5,420,0,152.1,1493,1557
0,0,0,252.9,440,0,195.9,1333,1402
0,0,0,275.7,460,0,180.4,1403,1473
0,0,0,256.8,480,0,222.4,1220,1326
0,0,0,241.5,500,0,244.4,1054,1207
0,0,0,256.2,520,0,215.0,1099,1241
0,0,0,242.1,540,0,244.5,964,1140
0,0,0,241.4,560,0,245.2,978,1104
0,0,0,248.2,580,0,242.1,947,1101
0,0,0,231.1,600,0,240.7,798,1001
0,0,0,248.8,620,0,240.5,891,1052
0,0,0,235.2,640,0,271.5,771,970
0,0,0,254.5,660,0,231.3,867,1025
0,0,0,267.0,680,0,223.0,895,1052
0,0,0,248.7,700,0,231.0,783,959
0,0,0,261.1,720,0,222.1,823,986
0,0,0,248.2,740,0,223.8,743,923
0,0,0,263.9,760,0,239.6,794,958
0,0,0,254.9,780,0,225.3,715,910
0,0,0,253.8,800,0,233.6,684,888
0,0,0,237.0,820,0,288.8,577,815
0,0,0,245.9,840,0,234.5,653,831
0,0,0,239.2,860,0,227.0,613,796
0,0,0,216.4,880,0,280.3,497,708
0,0,0,222.7,900,0,251.5,514,717
0,0,0,235.2,920,0,248.4,525,746
0,0,0,215.9,940,0,299.9,429,675
0,0,0,200.4,960,0,269.6,362,618
0,0,0,230.2,980,0,235.0,476,706
0,0,0,233.4,1000,0,225.0,472,700
