,Request rate,Response rate 50%,Response rate 66%,Response rate 75%,Response rate 80%,Response rate 90%,Response rate 95%,Response rate 98%,Response rate 99%,Response rate 100%
0,128.0,120.0,125.0,126.0,129.0,138.0,143.0,152.0,157.0,172.0
