Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,0.8,2000,2000
0,0,0,39.2,40,0,1.3,1986,2000
0,0,0,56.2,60,0,10.1,1920,1965
0,0,0,77.1,80,0,4.6,1993,2000
0,0,0,92.1,100,0,5.9,1968,1982
0,0,0,111.2,120,0,4.8,1965,1992
0,0,0,124.0,140,0,9.2,1986,1998
0,0,0,136.1,160,0,31.0,1919,1946
0,0,0,153.6,180,0,7.8,1981,1992
0,0,0,167.5,200,0,6.6,1931,1962
0,0,0,177.6,220,0,7.1,1921,1951
0,0,0,192.5,240,0,7.2,1918,1947
0,0,0,198.3,260,0,7.3,1892,1919
0,0,0,212.8,280,0,8.8,1893,1924
0,0,0,226.4,300,0,13.6,1891,1920
0,0,0,238.5,320,0,38.0,1836,1866
0,0,0,245.3,340,0,26.6,1864,1902
0,0,0,276.4,360,0,26.6,1875,1906
0,0,0,264.4,380,0,29.7,1846,1885
0,0,0,292.9,400,0,35.2,1831,1853
0,0,0,288.2,420,0,49.2,1790,1813
0,0,0,328.3,440,0,35.2,1797,1828
0,0,0,295.5,460,0,88.0,1675,1702
0,0,0,303.1,480,0,60.6,1810,1834
0,0,0,293.7,500,0,170.2,1411,1480
0,0,0,271.2,520,0,208.4,1252,1314
0,0,0,307.9,540,0,159.9,1414,1454
0,0,0,311.5,560,0,149.3,1366,1423
0,0,0,302.8,580,0,147.0,1403,1437
0,0,0,298.6,600,0,202.5,1234,1308
0,0,0,276.9,620,0,213.1,1116,1173
0,0,0,279.1,640,0,215.6,1078,1151
0,0,0,254.5,660,0,239.8,950,1030
0,0,0,260.9,680,0,231.8,955,1033
0,0,0,277.6,700,0,242.4,1003,1076
0,0,0,283.3,720,0,228.8,971,1075
0,0,0,261.3,740,0,243.5,856,967
0,0,0,245.6,760,0,263.3,777,900
0,0,0,215.4,780,0,312.0,635,774
0,0,0,199.9,800,0,277.1,592,702
0,0,0,223.7,820,0,318.2,625,778
0,0,0,209.5,840,0,333.2,566,714
0,0,0,210.3,860,0,353.9,548,701
0,0,0,202.1,880,0,356.0,499,664
0,0,0,194.6,900,0,402.2,468,630
0,0,0,209.9,920,0,364.7,478,666
0,0,0,206.5,940,0,356.3,484,647
0,0,0,195.5,960,0,401.1,403,609
0,0,0,207.3,980,0,350.4,480,637
0,0,0,271.1,1000,0,334.7,743,814
