Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,38.1,40,0,2.4,1909,1970
0,0,0,55.9,60,0,9.6,1900,1951
0,0,0,75.0,80,0,8.1,1979,1997
0,0,0,91.3,100,0,8.8,1955,1977
0,0,0,109.8,120,0,5.4,1963,1990
0,0,0,122.2,140,0,10.5,1968,1989
0,0,0,136.9,160,0,15.1,1929,1970
0,0,0,163.4,180,0,8.5,1961,1992
0,0,0,168.9,200,0,10.9,1940,1956
0,0,0,177.3,220,0,7.3,1925,1963
0,0,0,194.7,240,0,10.6,1940,1963
0,0,0,215.4,260,0,12.5,1907,1921
0,0,0,227.4,280,0,17.8,1919,1944
0,0,0,228.9,300,0,34.1,1891,1916
0,0,0,217.8,320,0,90.4,1733,1774
0,0,0,241.1,340,0,41.6,1863,1890
0,0,0,245.8,360,0,47.0,1808,1839
0,0,0,256.3,380,0,48.7,1814,1837
0,0,0,258.5,400,0,59.9,1768,1796
0,0,0,248.1,420,0,87.7,1604,1658
0,0,0,272.6,440,0,95.8,1631,1667
0,0,0,280.7,460,0,89.1,1645,1690
0,0,0,334.6,480,0,87.7,1692,1731
0,0,0,226.5,500,0,233.1,1206,1306
0,0,0,255.1,520,0,207.3,1175,1249
0,0,0,279.7,540,0,178.1,1242,1315
0,0,0,287.5,560,0,182.6,1242,1319
0,0,0,320.1,580,0,108.8,1420,1484
0,0,0,299.3,600,0,185.4,1205,1305
0,0,0,287.5,620,0,183.1,1133,1219
0,0,0,284.1,640,0,185.9,1080,1178
0,0,0,286.2,660,0,202.0,1049,1159
0,0,0,270.3,680,0,237.0,933,1064
0,0,0,256.9,700,0,242.6,839,991
0,0,0,259.3,720,0,254.8,854,988
0,0,0,256.7,740,0,262.4,830,950
0,0,0,223.9,760,0,311.2,641,821
0,0,0,108.3,780,0,279.0,239,387
0,0,0,214.0,800,0,325.1,548,748
0,0,0,185.0,820,0,360.1,441,636
0,0,0,206.7,840,0,372.7,485,705
0,0,0,222.9,860,0,330.5,542,749
0,0,0,191.5,880,0,378.4,411,633
0,0,0,197.4,900,0,350.3,388,641
0,0,0,223.6,920,0,326.2,501,716
0,0,0,200.0,940,0,390.3,359,630
0,0,0,202.4,960,0,372.0,392,630
0,0,0,265.2,980,0,337.1,628,814
0,0,0,513.2,1000,0,55.4,1926,1933
