Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,23.0,19.0,19.0,3.1,2000,20.0,13.0,0,19.0,54.0,21.0,1.0,0,20.0,19.0,20.0,9.0,0,2000,4.0,19.0,20,20.0
1.0,0,44.0,1.0,249.0,39.0,39.0,19.5,2000,40.0,146.0,0,40.0,437.0,45.0,4.0,0,44.0,211.0,40.0,65.0,0,2000,6.0,39.0,40,42.0
1.0,0,66.0,1.0,941.0,59.0,59.0,38.9,1987,61.0,338.0,0,59.0,999.0,67.0,3.0,0,66.0,832.0,58.4,8.0,0,1856,4.0,55.0,60,63.0
4.0,0,81.0,2.0,786.0,79.0,79.0,31.6,1976,80.0,94.0,0,79.0,994.0,82.0,5.0,0,81.0,677.0,79.1,10.0,0,1911,6.0,78.0,80,80.0
4.0,0,113.0,2.0,502.0,99.0,100.0,19.9,2000,101.0,51.0,0,100.0,852.0,114.0,6.0,0,113.0,384.0,95.9,11.0,0,1989,7.0,99.0,100,103.0
5.0,0,121.0,3.0,407.0,119.0,119.0,18.7,1997,120.0,24.0,0,119.0,981.0,122.0,6.0,0,121.0,288.0,119.6,11.0,0,1974,7.0,118.0,120,121.0
6.0,0,143.0,4.0,228.0,140.0,140.0,15.2,2000,141.0,56.0,0,141.0,992.0,144.0,8.0,0,143.0,128.0,140.0,14.0,0,1999,9.0,139.0,140,143.0
7.0,0,166.0,4.0,209.0,159.0,159.0,12.0,2000,161.0,24.0,0,161.0,863.0,167.0,8.0,0,166.0,68.0,159.6,15.0,0,1999,10.0,159.0,160,166.0
6.0,0,181.0,4.0,199.0,180.0,180.0,12.2,2000,181.0,20.0,0,180.0,977.0,182.0,8.0,0,181.0,114.0,179.8,13.0,0,1998,9.0,179.0,180,181.0
7.0,0,206.0,5.0,545.0,199.0,199.0,18.0,2000,202.0,19.0,0,199.0,996.0,207.0,8.0,0,206.0,77.0,193.0,13.0,0,1986,9.0,199.0,200,206.0
8.0,0,226.0,6.0,612.0,215.0,220.0,26.1,1999,226.0,28.0,0,222.0,994.0,227.0,10.0,0,226.0,411.0,200.3,17.0,0,1978,11.0,215.0,220,226.0
9.0,0,246.0,7.0,423.0,241.0,241.0,19.2,1996,246.0,26.0,0,244.0,989.0,247.0,11.0,0,246.0,238.0,239.6,18.0,0,1951,13.0,227.0,240,246.0
11.0,0,258.0,8.0,667.0,255.0,255.0,28.4,1982,258.0,30.0,0,256.0,989.0,259.0,13.0,0,258.0,521.0,224.5,21.0,0,1942,15.0,250.0,260,258.0
12.0,0,274.0,9.0,602.0,270.0,272.0,20.7,1969,274.0,32.0,0,272.0,970.0,275.0,14.0,0,274.0,65.0,254.9,22.0,0,1916,16.0,263.0,280,274.0
17.0,0,291.0,12.0,575.0,286.0,288.0,26.1,1964,291.0,47.0,0,288.0,979.0,292.0,21.0,0,291.0,69.0,250.6,37.0,0,1913,24.0,281.0,300,291.0
25.0,0,311.0,16.0,222.0,300.0,301.0,27.0,1949,311.0,70.0,0,301.0,986.0,312.0,31.0,0,311.0,100.0,252.7,53.0,0,1870,35.0,297.0,320,311.0
25.0,0,331.0,15.0,95.0,317.0,319.0,25.0,1931,331.0,73.0,0,319.0,504.0,332.0,33.0,0,331.0,86.0,269.7,58.0,0,1864,38.0,307.0,340,331.0
45.0,0,363.0,25.0,292.0,319.0,338.0,41.5,1868,363.0,112.0,0,338.0,338.0,364.0,55.0,0,363.0,264.0,285.7,80.0,0,1821,61.0,316.0,360,363.0
56.0,0,356.0,44.0,280.0,329.0,352.0,50.0,1853,356.0,101.0,0,352.0,485.0,357.0,63.0,0,356.0,256.0,296.2,82.0,0,1802,68.0,324.0,380,356.0
72.0,0,406.0,60.0,564.0,351.0,351.0,86.2,1749,406.0,296.0,0,351.0,992.0,407.0,82.0,0,406.0,371.0,294.5,187.0,0,1707,92.0,341.0,400,406.0
80.0,0,353.0,65.0,570.0,340.0,340.0,101.2,1701,353.0,327.0,0,340.0,983.0,354.0,95.0,0,353.0,504.0,295.3,285.0,0,1640,112.0,314.0,420,353.0
122.0,0,352.0,87.0,752.0,294.0,294.0,156.1,1522,352.0,524.0,0,294.0,999.0,353.0,176.0,0,352.0,714.0,263.5,345.0,0,1433,271.0,276.0,440,352.0
