Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,17.0,19.0,19.0,2.7,2000,20.0,10.0,0,19.0,34.0,21.0,2.0,0,20.0,13.0,20.0,8.0,0,2000,4.0,19.0,20,20.0
1.0,0,42.0,1.0,269.0,39.0,39.0,16.5,2000,40.0,112.0,0,39.0,852.0,43.0,3.0,0,42.0,188.0,40.0,38.0,0,2000,4.0,39.0,40,41.0
3.0,0,70.0,1.0,952.0,59.0,59.0,42.6,1993,62.0,372.0,0,60.0,999.0,71.0,4.0,0,70.0,907.0,57.7,9.0,0,1859,6.0,57.0,60,67.0
4.0,0,81.0,2.0,427.0,79.0,79.0,15.4,1973,80.0,15.0,0,80.0,993.0,82.0,6.0,0,81.0,111.0,76.5,9.0,0,1926,6.0,78.0,80,80.0
5.0,0,103.0,3.0,520.0,99.0,101.0,16.8,2000,102.0,19.0,0,101.0,780.0,104.0,6.0,0,103.0,326.0,100.0,11.0,0,1986,7.0,99.0,100,103.0
5.0,0,126.0,3.0,290.0,119.0,120.0,11.3,1999,122.0,15.0,0,121.0,727.0,127.0,7.0,0,126.0,88.0,120.0,11.0,0,1973,7.0,117.0,120,126.0
6.0,0,141.0,4.0,233.0,139.0,140.0,12.7,2000,141.0,21.0,0,140.0,966.0,142.0,7.0,0,141.0,108.0,139.9,12.0,0,1993,8.0,139.0,140,141.0
7.0,0,167.0,5.0,233.0,159.0,160.0,13.5,2000,160.0,19.0,0,160.0,794.0,168.0,8.0,0,167.0,56.0,157.9,13.0,0,1995,9.0,159.0,160,167.0
6.0,0,184.0,4.0,395.0,180.0,180.0,14.0,2000,182.0,16.0,0,180.0,843.0,185.0,7.0,0,184.0,51.0,180.0,12.0,0,1996,8.0,179.0,180,184.0
7.0,0,210.0,5.0,844.0,199.0,200.0,23.3,2000,200.0,18.0,0,200.0,941.0,211.0,9.0,0,210.0,451.0,195.6,14.0,0,1993,10.0,197.0,200,210.0
8.0,0,223.0,6.0,809.0,220.0,221.0,21.0,1996,223.0,24.0,0,222.0,993.0,224.0,10.0,0,223.0,109.0,201.4,17.0,0,1980,12.0,220.0,220,223.0
9.0,0,245.0,7.0,110.0,235.0,235.0,14.9,1989,245.0,22.0,0,240.0,993.0,246.0,11.0,0,245.0,34.0,238.7,17.0,0,1955,13.0,230.0,240,245.0
11.0,0,264.0,8.0,496.0,251.0,251.0,18.0,1976,264.0,27.0,0,255.0,954.0,265.0,14.0,0,264.0,38.0,234.1,21.0,0,1943,15.0,249.0,260,264.0
12.0,0,276.0,9.0,64.0,274.0,274.0,18.8,1975,276.0,31.0,0,274.0,999.0,277.0,15.0,0,276.0,41.0,260.9,22.0,0,1942,16.0,272.0,280,276.0
18.0,0,299.0,13.0,68.0,286.0,290.0,20.2,1960,299.0,44.0,0,290.0,948.0,300.0,23.0,0,299.0,58.0,293.3,37.0,0,1925,25.0,285.0,300,299.0
21.0,0,322.0,14.0,289.0,307.0,320.0,28.1,1952,322.0,73.0,0,320.0,996.0,323.0,27.0,0,322.0,129.0,271.6,50.0,0,1911,33.0,307.0,320,322.0
23.0,0,334.0,14.0,104.0,319.0,330.0,24.4,1954,334.0,71.0,0,330.0,520.0,335.0,32.0,0,334.0,90.0,292.5,53.0,0,1901,36.0,312.0,340,334.0
35.0,0,349.0,16.0,292.0,330.0,336.0,37.3,1909,349.0,109.0,0,336.0,604.0,350.0,52.0,0,349.0,260.0,296.4,81.0,0,1854,59.0,309.0,360,349.0
44.0,0,368.0,23.0,253.0,351.0,354.0,35.7,1919,368.0,80.0,0,354.0,297.0,369.0,54.0,0,368.0,100.0,307.0,69.0,0,1881,58.0,339.0,380,368.0
64.0,0,383.0,43.0,553.0,375.0,375.0,71.6,1788,383.0,286.0,0,375.0,989.0,384.0,74.0,0,383.0,349.0,299.0,136.0,0,1748,83.0,346.0,400,383.0
64.0,0,389.0,46.0,446.0,374.0,374.0,66.0,1805,389.0,261.0,0,374.0,997.0,390.0,74.0,0,389.0,338.0,313.0,102.0,0,1747,79.0,360.0,420,389.0
81.0,0,423.0,57.0,667.0,337.0,337.0,102.8,1674,423.0,347.0,0,337.0,852.0,424.0,104.0,0,423.0,588.0,302.6,300.0,0,1612,130.0,335.0,440,423.0
77.0,0,452.0,61.0,655.0,393.0,393.0,92.8,1721,452.0,325.0,0,393.0,1000.0,453.0,88.0,0,452.0,487.0,322.3,264.0,0,1682,102.0,363.0,460,452.0
75.0,0,465.0,61.0,667.0,411.0,411.0,92.0,1727,465.0,333.0,0,411.0,984.0,466.0,86.0,0,465.0,546.0,335.0,255.0,0,1692,94.0,369.0,480,465.0
79.0,0,473.0,65.0,715.0,449.0,449.0,109.2,1651,473.0,346.0,0,473.0,994.0,474.0,95.0,0,473.0,607.0,330.6,302.0,0,1614,111.0,322.0,500,473.0
152.0,0,364.0,109.0,858.0,327.0,327.0,189.3,1390,364.0,635.0,0,364.0,965.0,365.0,287.0,0,364.0,821.0,289.4,399.0,0,1290,330.0,306.0,520,364.0
108.0,0,420.0,86.0,768.0,384.0,384.0,159.0,1481,420.0,552.0,0,420.0,993.0,421.0,168.0,0,420.0,747.0,315.8,341.0,0,1415,295.0,338.0,540,420.0
121.0,0,457.0,95.0,791.0,369.0,369.0,177.3,1402,457.0,641.0,0,457.0,991.0,458.0,276.0,0,457.0,753.0,304.6,375.0,0,1335,310.0,282.0,560,457.0
160.0,0,483.0,112.0,843.0,270.0,270.0,196.4,1289,483.0,661.0,0,483.0,973.0,484.0,310.0,0,483.0,790.0,288.3,395.0,0,1192,346.0,251.0,580,483.0
163.0,0,472.0,110.0,837.0,271.0,271.0,193.9,1259,472.0,667.0,0,472.0,975.0,473.0,299.0,0,472.0,799.0,268.2,413.0,0,1161,334.0,217.0,600,472.0
150.0,0,504.0,113.0,799.0,303.0,303.0,201.5,1278,504.0,690.0,0,504.0,999.0,505.0,304.0,0,504.0,759.0,304.2,394.0,0,1190,329.0,221.0,620,504.0
174.0,0,409.0,118.0,856.0,305.0,305.0,203.9,1151,409.0,602.0,0,409.0,947.0,410.0,313.0,0,409.0,780.0,279.3,384.0,0,1053,337.0,222.0,640,409.0
364.0,0,292.0,165.0,949.0,245.0,245.0,303.9,1006,292.0,844.0,0,292.0,998.0,293.0,389.0,0,292.0,905.0,248.6,770.0,0,847,420.0,192.0,660,292.0
368.0,0,255.0,172.0,940.0,223.0,255.0,308.3,916,255.0,846.0,0,255.0,990.0,256.0,408.0,0,255.0,889.0,231.3,781.0,0,739,424.0,223.0,680,255.0
330.0,0,269.0,174.0,893.0,202.0,269.0,290.5,846,269.0,820.0,0,269.0,934.0,270.0,377.0,0,269.0,869.0,218.6,704.0,0,658,408.0,202.0,700,269.0
349.0,0,243.0,175.0,891.0,228.0,243.0,295.1,937,243.0,791.0,0,243.0,990.0,244.0,392.0,0,243.0,852.0,247.8,739.0,0,751,432.0,228.0,720,243.0
344.0,0,271.0,163.0,931.0,217.0,271.0,280.1,886,271.0,785.0,0,271.0,969.0,272.0,380.0,0,271.0,858.0,239.3,645.0,0,703,403.0,217.0,740,271.0
376.0,0,208.0,188.0,921.0,192.0,208.0,318.9,798,208.0,854.0,0,208.0,992.0,209.0,411.0,0,208.0,912.0,218.4,731.0,0,604,434.0,192.0,760,208.0
367.0,0,204.0,194.0,952.0,182.0,204.0,315.8,788,204.0,894.0,0,204.0,996.0,205.0,409.0,0,204.0,941.0,217.8,792.0,0,558,458.0,182.0,780,204.0
392.0,0,209.0,197.0,922.0,155.0,209.0,338.6,727,209.0,849.0,0,209.0,952.0,210.0,423.0,0,209.0,908.0,205.8,793.0,0,512,554.0,155.0,800,209.0
420.0,0,165.0,269.0,936.0,137.0,165.0,370.7,685,165.0,886.0,0,165.0,963.0,166.0,452.0,0,165.0,925.0,197.4,835.0,0,420,584.0,137.0,820,165.0
399.0,0,145.0,219.0,909.0,136.0,145.0,342.8,641,145.0,859.0,0,145.0,949.0,146.0,437.0,0,145.0,888.0,189.6,785.0,0,411,478.0,136.0,840,145.0
408.0,0,148.0,232.0,950.0,133.0,148.0,353.4,633,148.0,897.0,0,148.0,1001.0,149.0,449.0,0,148.0,921.0,190.4,782.0,0,421,468.0,133.0,860,148.0
409.0,0,149.0,245.0,979.0,120.0,149.0,362.5,619,149.0,878.0,0,149.0,1000.0,150.0,469.0,0,149.0,949.0,187.3,817.0,0,385,513.0,120.0,880,149.0
397.0,0,152.0,256.0,915.0,125.0,152.0,351.1,606,152.0,872.0,0,152.0,981.0,153.0,448.0,0,152.0,909.0,186.5,807.0,0,375,478.0,125.0,900,152.0
422.0,0,133.0,272.0,957.0,125.0,133.0,366.2,581,133.0,905.0,0,133.0,998.0,134.0,458.0,0,133.0,937.0,181.0,813.0,0,353,519.0,125.0,920,133.0
425.0,0,165.0,246.0,977.0,107.0,165.0,369.4,592,165.0,889.0,0,165.0,996.0,166.0,470.0,0,165.0,970.0,187.8,801.0,0,328,493.0,107.0,940,165.0
342.0,0,257.0,230.0,959.0,151.0,257.0,305.4,715,257.0,837.0,0,257.0,987.0,258.0,394.0,0,257.0,941.0,230.4,714.0,0,508,435.0,151.0,960,257.0
413.0,0,244.0,264.0,925.0,100.0,244.0,363.4,641,244.0,839.0,0,244.0,943.0,244.0,536.0,0,244.0,886.0,209.5,799.0,0,423,684.0,100.0,980,244.0
426.0,0,158.0,276.0,978.0,67.0,158.0,384.5,534,158.0,921.0,0,158.0,994.0,159.0,497.0,0,158.0,950.0,176.4,841.0,0,288,552.0,67.0,1000,158.0
