Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
8.0,0,20.0,1.0,26.0,19.0,19.0,4.8,2000,19.0,12.0,0,19.0,39.0,21.0,8.0,0,20.0,20.0,20.0,10.0,0,2000,9.0,19.0,20,19.0
1.0,0,40.0,1.0,987.0,27.0,32.0,37.2,1746,36.0,164.0,0,34.0,999.0,41.0,1.0,0,39.0,855.0,34.8,6.0,0,1324,2.0,24.0,40,37.0
4.0,0,69.0,1.0,785.0,60.0,60.0,44.5,2000,61.0,199.0,0,60.0,990.0,70.0,7.0,0,69.0,520.0,59.9,148.0,0,1969,25.0,58.0,60,62.0
4.0,0,84.0,3.0,991.0,73.0,76.0,67.7,1977,81.0,765.0,0,76.0,1000.0,85.0,6.0,0,84.0,974.0,78.7,15.0,0,1776,7.0,70.0,80,83.0
5.0,0,105.0,3.0,608.0,99.0,99.0,40.9,2000,102.0,271.0,0,99.0,899.0,106.0,7.0,0,105.0,507.0,99.0,148.0,0,1985,8.0,98.0,100,103.0
5.0,0,124.0,3.0,957.0,111.0,113.0,42.7,1967,121.0,275.0,0,114.0,999.0,125.0,6.0,0,124.0,890.0,112.4,11.0,0,1828,7.0,107.0,120,124.0
5.0,0,144.0,4.0,776.0,140.0,141.0,36.5,1997,144.0,283.0,0,141.0,983.0,145.0,7.0,0,144.0,710.0,136.9,13.0,0,1963,8.0,138.0,140,144.0
10.0,0,165.0,6.0,572.0,155.0,158.0,53.3,1989,164.0,354.0,0,159.0,841.0,166.0,19.0,0,165.0,452.0,153.9,164.0,0,1961,62.0,155.0,160,165.0
7.0,0,194.0,4.0,763.0,173.0,178.0,35.8,1994,182.0,148.0,0,179.0,972.0,195.0,8.0,0,194.0,737.0,160.3,13.0,0,1936,9.0,170.0,180,194.0
7.0,0,200.0,5.0,848.0,191.0,194.0,20.7,1964,199.0,15.0,0,194.0,998.0,201.0,8.0,0,200.0,29.0,193.2,12.0,0,1888,9.0,187.0,200,200.0
7.0,0,215.0,6.0,729.0,210.0,213.0,21.1,1960,215.0,16.0,0,213.0,991.0,216.0,8.0,0,215.0,24.0,202.7,13.0,0,1867,9.0,208.0,220,215.0
8.0,0,235.0,6.0,23.0,228.0,231.0,10.3,1943,235.0,16.0,0,231.0,999.0,236.0,9.0,0,235.0,20.0,208.9,14.0,0,1857,11.0,225.0,240,235.0
10.0,0,260.0,7.0,953.0,251.0,251.0,26.2,1940,260.0,27.0,0,253.0,996.0,261.0,11.0,0,260.0,74.0,233.0,19.0,0,1884,13.0,233.0,260,260.0
12.0,0,277.0,9.0,71.0,262.0,262.0,18.8,1928,277.0,27.0,0,267.0,945.0,278.0,14.0,0,277.0,42.0,240.7,20.0,0,1861,16.0,256.0,280,277.0
14.0,0,295.0,10.0,66.0,278.0,292.0,21.1,1921,295.0,29.0,0,292.0,993.0,296.0,16.0,0,295.0,44.0,261.5,25.0,0,1857,19.0,277.0,300,295.0
21.0,0,315.0,13.0,109.0,299.0,314.0,21.8,1889,315.0,64.0,0,314.0,968.0,316.0,26.0,0,315.0,96.0,266.1,41.0,0,1829,30.0,295.0,320,315.0
25.0,0,325.0,16.0,89.0,314.0,320.0,26.3,1899,325.0,70.0,0,320.0,283.0,326.0,36.0,0,325.0,80.0,297.5,59.0,0,1831,43.0,313.0,340,325.0
65.0,0,309.0,42.0,397.0,306.0,307.0,61.9,1795,309.0,270.0,0,307.0,946.0,310.0,75.0,0,309.0,311.0,279.4,112.0,0,1711,82.0,286.0,360,309.0
34.0,0,361.0,20.0,269.0,340.0,343.0,32.9,1886,361.0,79.0,0,343.0,587.0,362.0,44.0,0,361.0,91.0,260.1,67.0,0,1809,49.0,333.0,380,361.0
48.0,0,423.0,27.0,297.0,334.0,354.0,44.2,1839,423.0,110.0,0,354.0,659.0,424.0,59.0,0,423.0,278.0,268.7,81.0,0,1780,63.0,333.0,400,423.0
79.0,0,385.0,53.0,684.0,347.0,347.0,94.3,1653,385.0,356.0,0,347.0,987.0,386.0,111.0,0,385.0,615.0,286.9,251.0,0,1565,128.0,333.0,420,385.0
75.0,0,358.0,40.0,665.0,335.0,335.0,96.5,1616,358.0,381.0,0,335.0,770.0,358.0,107.0,0,358.0,607.0,292.8,296.0,0,1522,128.0,320.0,440,358.0
143.0,0,307.0,113.0,834.0,302.0,302.0,171.0,1387,307.0,538.0,0,302.0,972.0,308.0,184.0,0,307.0,755.0,259.5,367.0,0,1287,295.0,264.0,460,307.0
149.0,0,342.0,109.0,855.0,300.0,300.0,175.8,1383,342.0,612.0,0,300.0,955.0,343.0,197.0,0,342.0,801.0,266.1,382.0,0,1263,305.0,244.0,480,342.0
111.0,0,424.0,84.0,787.0,318.0,318.0,155.8,1446,424.0,560.0,0,318.0,998.0,425.0,151.0,0,424.0,720.0,288.4,351.0,0,1368,287.0,291.0,500,424.0
100.0,0,349.0,78.0,772.0,323.0,323.0,143.0,1406,349.0,416.0,0,349.0,969.0,350.0,135.0,0,349.0,714.0,290.2,329.0,0,1314,284.0,319.0,520,349.0
77.0,0,438.0,60.0,743.0,352.0,352.0,112.1,1488,438.0,519.0,0,438.0,1000.0,439.0,89.0,0,438.0,675.0,314.8,300.0,0,1393,101.0,338.0,540,438.0
