Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,21.0,19.0,19.0,2.4,2000,19.0,14.0,0,19.0,43.0,21.0,1.0,0,20.0,19.0,20.0,7.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,10.0,36.0,36.0,4.0,1984,38.0,5.0,0,37.0,998.0,41.0,1.0,0,40.0,8.0,39.7,4.0,0,1803,1.0,35.0,40,38.0
1.0,0,62.0,1.0,156.0,59.0,59.0,8.7,2000,60.0,11.0,0,60.0,922.0,63.0,3.0,0,62.0,128.0,58.6,7.0,0,1989,4.0,59.0,60,60.0
3.0,0,81.0,2.0,243.0,79.0,79.0,10.8,1998,79.0,10.0,0,79.0,999.0,82.0,4.0,0,81.0,15.0,79.6,7.0,0,1955,5.0,78.0,80,79.0
4.0,0,101.0,3.0,251.0,99.0,99.0,11.1,2000,100.0,14.0,0,99.0,871.0,102.0,5.0,0,101.0,147.0,98.7,9.0,0,1997,6.0,99.0,100,101.0
4.0,0,119.0,3.0,15.0,118.0,118.0,8.1,1983,119.0,11.0,0,118.0,983.0,120.0,6.0,0,119.0,14.0,112.1,9.0,0,1932,7.0,115.0,120,119.0
5.0,0,141.0,4.0,316.0,139.0,139.0,11.7,2000,140.0,13.0,0,139.0,828.0,142.0,6.0,0,141.0,154.0,136.7,9.0,0,1993,7.0,138.0,140,141.0
7.0,0,169.0,5.0,560.0,159.0,159.0,31.2,1997,163.0,164.0,0,159.0,848.0,170.0,10.0,0,169.0,312.0,154.0,79.0,0,1991,13.0,157.0,160,169.0
6.0,0,179.0,5.0,28.0,178.0,178.0,11.3,1995,179.0,14.0,0,178.0,992.0,180.0,7.0,0,179.0,19.0,172.0,11.0,0,1970,8.0,177.0,180,179.0
7.0,0,202.0,5.0,20.0,196.0,196.0,8.1,1983,201.0,15.0,0,196.0,892.0,203.0,8.0,0,202.0,18.0,183.7,12.0,0,1955,9.0,195.0,200,202.0
7.0,0,218.0,5.0,20.0,216.0,217.0,9.4,1982,218.0,14.0,0,218.0,980.0,219.0,8.0,0,218.0,17.0,206.0,11.0,0,1954,9.0,215.0,220,218.0
7.0,0,241.0,5.0,22.0,237.0,237.0,9.6,1983,241.0,16.0,0,237.0,944.0,242.0,9.0,0,241.0,19.0,221.2,13.0,0,1955,10.0,231.0,240,241.0
9.0,0,263.0,7.0,67.0,251.0,251.0,15.7,1982,263.0,30.0,0,259.0,1000.0,264.0,12.0,0,263.0,55.0,245.2,18.0,0,1957,13.0,248.0,260,263.0
12.0,0,279.0,9.0,53.0,274.0,275.0,12.6,1977,279.0,29.0,0,275.0,969.0,280.0,14.0,0,279.0,44.0,258.2,21.0,0,1947,16.0,274.0,280,279.0
14.0,0,292.0,10.0,51.0,292.0,292.0,16.7,1969,292.0,30.0,0,292.0,983.0,293.0,16.0,0,292.0,39.0,276.5,25.0,0,1956,18.0,291.0,300,292.0
19.0,0,317.0,13.0,107.0,311.0,311.0,20.9,1951,317.0,63.0,0,311.0,993.0,318.0,23.0,0,317.0,94.0,236.8,39.0,0,1918,27.0,301.0,320,317.0
24.0,0,333.0,16.0,90.0,328.0,332.0,25.3,1955,333.0,68.0,0,332.0,479.0,334.0,33.0,0,333.0,83.0,254.2,59.0,0,1920,42.0,322.0,340,333.0
59.0,0,347.0,27.0,562.0,318.0,346.0,59.6,1832,347.0,274.0,0,346.0,677.0,348.0,74.0,0,347.0,326.0,285.3,115.0,0,1796,82.0,306.0,360,347.0
26.0,0,394.0,17.0,249.0,361.0,367.0,27.7,1956,394.0,72.0,0,367.0,489.0,395.0,38.0,0,394.0,82.0,315.8,62.0,0,1908,47.0,357.0,380,394.0
46.0,0,401.0,24.0,294.0,375.0,376.0,42.9,1908,401.0,116.0,0,376.0,609.0,402.0,57.0,0,401.0,278.0,290.4,89.0,0,1878,63.0,361.0,400,401.0
80.0,0,388.0,52.0,699.0,308.0,369.0,100.4,1668,388.0,372.0,0,369.0,989.0,389.0,113.0,0,388.0,607.0,249.4,292.0,0,1623,137.0,293.0,420,388.0
80.0,0,419.0,44.0,702.0,398.0,398.0,96.4,1607,419.0,371.0,0,398.0,953.0,420.0,107.0,0,419.0,607.0,292.2,283.0,0,1550,130.0,273.0,440,419.0
179.0,0,309.0,112.0,845.0,277.0,277.0,195.8,1291,309.0,670.0,0,277.0,956.0,310.0,294.0,0,309.0,772.0,241.9,410.0,0,1210,326.0,232.0,460,309.0
163.0,0,358.0,121.0,829.0,358.0,358.0,198.4,1429,358.0,620.0,0,358.0,978.0,359.0,312.0,0,358.0,778.0,278.2,386.0,0,1356,339.0,259.0,480,358.0
102.0,0,422.0,80.0,797.0,416.0,416.0,146.3,1480,422.0,412.0,0,422.0,986.0,423.0,152.0,0,422.0,735.0,300.7,339.0,0,1446,285.0,323.0,500,422.0
86.0,0,468.0,67.0,754.0,375.0,375.0,121.1,1511,468.0,345.0,0,468.0,870.0,469.0,110.0,0,468.0,608.0,302.7,314.0,0,1467,166.0,359.0,520,468.0
94.0,0,407.0,71.0,687.0,387.0,387.0,140.9,1467,407.0,357.0,0,407.0,982.0,408.0,265.0,0,407.0,599.0,312.0,317.0,0,1427,285.0,356.0,540,407.0
124.0,0,371.0,92.0,760.0,346.0,346.0,173.0,1335,371.0,564.0,0,371.0,964.0,372.0,292.0,0,371.0,702.0,292.9,356.0,0,1274,314.0,283.0,560,371.0
108.0,0,402.0,83.0,852.0,389.0,389.0,158.0,1329,402.0,581.0,0,389.0,993.0,403.0,269.0,0,402.0,684.0,257.5,330.0,0,1277,288.0,305.0,580,402.0
325.0,0,348.0,146.0,855.0,319.0,319.0,240.4,1164,348.0,714.0,0,348.0,912.0,349.0,354.0,0,348.0,818.0,268.7,431.0,0,1056,374.0,242.0,600,348.0
313.0,0,340.0,140.0,877.0,303.0,303.0,240.3,1066,340.0,761.0,0,340.0,975.0,341.0,358.0,0,340.0,833.0,251.8,423.0,0,977,371.0,200.0,620,340.0
322.0,0,326.0,135.0,852.0,306.0,306.0,249.8,1034,326.0,752.0,0,326.0,975.0,327.0,358.0,0,326.0,830.0,250.7,594.0,0,924,372.0,160.0,640,326.0
359.0,0,313.0,162.0,858.0,263.0,263.0,283.8,980,313.0,771.0,0,313.0,960.0,314.0,382.0,0,313.0,824.0,242.8,644.0,0,877,397.0,211.0,660,313.0
371.0,0,298.0,285.0,886.0,253.0,298.0,312.6,886,298.0,806.0,0,298.0,977.0,299.0,390.0,0,298.0,857.0,224.7,650.0,0,769,407.0,253.0,680,298.0
315.0,0,318.0,148.0,861.0,312.0,318.0,254.2,985,318.0,741.0,0,318.0,935.0,319.0,352.0,0,318.0,822.0,253.2,587.0,0,855,371.0,312.0,700,318.0
375.0,0,293.0,269.0,942.0,225.0,293.0,326.5,792,293.0,845.0,0,293.0,999.0,294.0,420.0,0,293.0,904.0,209.1,680.0,0,649,445.0,225.0,720,293.0
278.0,0,128.0,204.0,871.0,63.0,128.0,252.3,455,128.0,444.0,0,128.0,981.0,129.0,365.0,0,128.0,629.0,122.4,412.0,0,258,383.0,63.0,740,128.0
408.0,0,227.0,284.0,936.0,225.0,227.0,348.7,740,227.0,841.0,0,227.0,993.0,228.0,443.0,0,227.0,896.0,203.1,763.0,0,631,473.0,225.0,760,227.0
400.0,0,196.0,275.0,966.0,152.0,196.0,357.2,645,196.0,866.0,0,196.0,990.0,197.0,458.0,0,196.0,916.0,179.9,789.0,0,485,477.0,152.0,780,196.0
402.0,0,261.0,264.0,916.0,166.0,261.0,351.1,708,261.0,846.0,0,261.0,968.0,262.0,446.0,0,261.0,888.0,201.2,792.0,0,539,561.0,166.0,800,261.0
401.0,0,239.0,285.0,920.0,149.0,239.0,369.5,675,239.0,864.0,0,239.0,948.0,240.0,480.0,0,239.0,907.0,194.5,823.0,0,506,607.0,149.0,820,239.0
449.0,0,165.0,366.0,937.0,120.0,165.0,391.2,600,165.0,902.0,0,165.0,997.0,166.0,476.0,0,165.0,921.0,176.8,831.0,0,393,500.0,120.0,840,165.0
419.0,0,201.0,267.0,931.0,129.0,201.0,354.5,606,201.0,858.0,0,201.0,960.0,202.0,461.0,0,201.0,903.0,180.9,804.0,0,446,486.0,129.0,860,201.0
250.0,0,88.0,197.0,897.0,18.0,88.0,280.0,187,88.0,747.0,0,88.0,994.0,89.0,372.0,0,88.0,848.0,57.1,485.0,0,110,421.0,18.0,880,88.0
448.0,0,139.0,290.0,936.0,118.0,139.0,399.5,568,139.0,893.0,0,139.0,983.0,140.0,509.0,0,139.0,934.0,175.2,845.0,0,349,625.0,118.0,900,139.0
419.0,0,199.0,290.0,934.0,127.0,199.0,370.2,597,199.0,828.0,0,199.0,976.0,200.0,460.0,0,199.0,916.0,187.8,803.0,0,425,577.0,127.0,920,199.0
439.0,0,131.0,314.0,970.0,119.0,131.0,389.5,522,131.0,896.0,0,131.0,992.0,132.0,495.0,0,131.0,953.0,165.7,854.0,0,337,558.0,119.0,940,131.0
490.0,0,111.0,419.0,987.0,99.0,111.0,445.4,474,111.0,930.0,0,111.0,999.0,112.0,542.0,0,111.0,970.0,152.1,891.0,0,290,683.0,99.0,960,111.0
449.0,0,145.0,339.0,947.0,137.0,145.0,400.9,555,145.0,879.0,0,145.0,992.0,146.0,475.0,0,145.0,937.0,180.9,837.0,0,367,594.0,137.0,980,145.0
341.0,0,277.0,196.0,965.0,270.0,277.0,292.1,917,277.0,805.0,0,277.0,993.0,278.0,400.0,0,277.0,895.0,255.3,696.0,0,787,450.0,270.0,1000,277.0
