Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,15.3,1997,2000
0,0,0,39.9,40,0,176.3,1871,1996
0,0,0,58.2,60,0,59.8,1727,1940
0,0,0,78.6,80,0,31.4,1811,1964
0,0,0,100.0,100,0,15.8,1987,2000
0,0,0,120.0,120,0,25.3,1979,2000
0,0,0,130.4,140,0,33.5,1936,1953
0,0,0,147.8,160,0,35.9,1966,1994
0,0,0,175.3,180,0,40.7,1969,2000
0,0,0,186.6,200,0,35.3,1935,1980
0,0,0,202.0,220,0,47.0,1917,1973
0,0,0,234.4,240,0,45.3,1892,1964
0,0,0,220.5,260,0,18.6,1813,1922
0,0,0,235.6,280,0,17.5,1782,1892
0,0,0,245.5,300,0,18.5,1785,1899
0,0,0,289.9,320,0,18.4,1777,1875
0,0,0,290.5,340,0,40.8,1760,1853
0,0,0,280.0,360,0,35.8,1727,1846
0,0,0,301.0,380,0,42.9,1716,1812
0,0,0,264.9,400,0,92.6,1499,1587
0,0,0,236.9,420,0,135.2,1351,1465
0,0,0,284.0,440,0,141.3,1350,1451
0,0,0,189.1,460,0,184.5,930,1067
0,0,0,235.0,480,0,208.2,1050,1204
0,0,0,257.1,500,0,190.1,1138,1260
0,0,0,274.9,520,0,178.5,1216,1327
0,0,0,222.4,540,0,231.0,1006,1144
0,0,0,270.5,560,0,190.9,1097,1236
0,0,0,268.4,580,0,192.1,1096,1196
0,0,0,272.2,600,0,226.3,1048,1179
0,0,0,251.7,620,0,209.9,931,1063
0,0,0,271.5,640,0,202.1,1016,1114
0,0,0,240.9,660,0,284.3,833,974
0,0,0,235.8,680,0,250.5,814,929
0,0,0,214.0,700,0,305.1,692,825
0,0,0,228.1,720,0,315.1,695,863
0,0,0,248.5,740,0,258.0,741,920
0,0,0,246.8,760,0,262.3,752,896
0,0,0,216.8,780,0,299.0,585,776
0,0,0,213.5,800,0,322.3,578,750
0,0,0,194.4,820,0,384.3,438,673
0,0,0,206.8,840,0,343.1,478,702
0,0,0,198.2,860,0,383.0,451,659
0,0,0,195.2,880,0,357.3,465,645
0,0,0,207.5,900,0,356.2,465,674
0,0,0,55.1,920,0,309.7,80,176
0,0,0,148.2,940,0,463.5,236,470
0,0,0,189.5,960,0,407.1,358,585
0,0,0,298.0,980,0,312.6,779,906
0,0,0,393.1,1000,0,237.7,1058,1178
