Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,7.1,1997,1999
0,0,0,40.0,40,0,78.2,1949,1999
0,0,0,58.9,60,0,26.4,1852,1961
0,0,0,79.4,80,0,14.7,1915,1983
0,0,0,100.0,100,0,9.1,1993,2000
0,0,0,119.9,120,0,14.1,1988,2000
0,0,0,130.8,140,0,31.7,1943,1954
0,0,0,149.8,160,0,24.8,1978,1994
0,0,0,175.5,180,0,14.2,1982,1998
0,0,0,194.1,200,0,14.1,1964,1992
0,0,0,216.0,220,0,19.7,1965,1985
0,0,0,237.8,240,0,22.0,1961,1985
0,0,0,256.1,260,0,22.6,1929,1979
0,0,0,274.1,280,0,10.2,1905,1960
0,0,0,293.4,300,0,21.6,1914,1966
0,0,0,311.3,320,0,13.4,1892,1954
0,0,0,285.7,340,0,25.4,1879,1926
0,0,0,321.9,360,0,35.9,1870,1909
0,0,0,329.5,380,0,28.1,1880,1924
0,0,0,318.4,400,0,38.2,1875,1908
0,0,0,306.8,420,0,94.9,1612,1669
0,0,0,284.5,440,0,143.3,1468,1528
0,0,0,280.8,460,0,147.2,1483,1544
0,0,0,228.3,480,0,192.4,1005,1147
0,0,0,234.1,500,0,219.9,1024,1171
0,0,0,280.1,520,0,196.9,1261,1357
0,0,0,297.3,540,0,163.5,1338,1405
0,0,0,261.2,560,0,218.6,1085,1193
0,0,0,280.0,580,0,197.4,1175,1271
0,0,0,273.8,600,0,213.7,1111,1203
0,0,0,283.7,620,0,196.3,1098,1198
0,0,0,267.2,640,0,230.7,988,1102
0,0,0,284.7,660,0,226.9,1071,1154
0,0,0,287.9,680,0,215.4,1032,1128
0,0,0,258.3,700,0,267.6,856,996
0,0,0,275.8,720,0,261.0,896,1042
0,0,0,225.1,740,0,302.0,669,841
0,0,0,224.6,760,0,320.4,647,816
0,0,0,230.2,780,0,315.8,685,827
0,0,0,252.0,800,0,289.0,723,886
0,0,0,222.7,820,0,313.4,598,767
0,0,0,218.7,840,0,314.5,583,747
0,0,0,190.5,860,0,396.5,457,638
0,0,0,203.3,880,0,332.6,500,665
0,0,0,172.7,900,0,403.4,383,559
0,0,0,173.0,920,0,379.9,361,549
0,0,0,189.4,940,0,366.7,374,599
0,0,0,92.6,960,0,408.4,197,289
0,0,0,132.2,980,0,477.9,208,402
0,0,0,158.4,1000,0,404.1,287,480
