,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,81.1875,30.375,44.375,84.0,161.875,265.25,315.25,364.5,393.625,563.25
