,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,19.05,16.5,19.875,22.5,24.25,29.375,32.75,36.625,38.875,54.875
