11.11.11.112:ActiveConn,11.11.11.112:InActConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight
0,37,1,8,30,99
1,35,1,8,30,3
1,35,3,8,30,3
0,35,2,12,31,3
1,35,1,12,32,3
1,34,1,12,31,3
1,34,0,12,32,4
0,33,0,12,32,4
0,33,0,12,31,4
0,33,0,12,31,4
0,33,0,12,31,98
0,33,0,12,31,98
0,33,0,12,31,98
0,33,0,99,31,98
0,33,0,99,31,98
0,33,0,99,31,98
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,1,99,31,99
2,33,0,49,32,99
2,32,0,49,32,99
1,33,0,49,31,99
1,33,1,98,31,99
2,33,1,98,31,99
2,33,1,98,32,99
1,34,2,98,31,23
1,34,1,98,32,23
0,34,1,19,31,23
0,33,1,19,30,23
0,33,0,19,31,88
0,33,0,19,31,88
0,33,0,19,31,88
0,33,0,24,31,88
0,33,0,24,31,88
0,33,0,24,31,99
0,33,0,24,31,99
0,33,0,49,31,99
0,33,0,49,31,99
0,33,0,49,31,62
0,33,0,99,31,62
0,33,1,99,31,62
0,33,1,99,31,98
0,33,2,99,32,98
0,33,2,49,31,98
1,33,1,49,31,98
2,33,1,49,30,98
3,33,0,49,31,94
2,34,1,49,31,94
3,33,1,99,30,94
3,33,0,99,31,94
3,32,0,99,31,94
3,32,0,99,30,1
2,33,0,99,30,1
0,34,0,99,30,1
0,34,0,98,30,1
0,34,0,98,30,1
0,34,0,98,30,1
0,34,0,98,30,93
0,34,0,98,30,93
0,34,0,98,30,93
0,34,0,99,30,93
0,34,0,99,30,93
0,34,0,99,30,93
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,1,99,30,99
0,34,1,99,30,99
0,34,0,99,31,99
0,34,2,99,31,99
0,34,2,99,31,98
2,32,1,1,32,98
3,33,1,1,31,98
3,32,0,1,32,99
1,33,0,37,32,99
1,33,0,37,32,99
1,33,0,37,31,99
1,32,0,37,31,1
0,33,0,99,31,1
0,33,0,99,31,1
0,33,0,99,31,1
0,33,0,99,31,27
0,33,0,99,31,27
0,33,0,99,31,27
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,1,99,31,99
0,33,1,99,31,99
1,33,1,99,31,99
1,33,1,99,30,99
0,34,1,99,31,99
1,33,1,95,31,99
0,35,2,95,31,87
1,33,2,47,31,87
1,33,0,47,32,87
0,33,0,47,32,87
0,33,0,47,31,51
0,33,0,87,31,51
0,33,0,87,31,51
0,33,0,87,31,51
0,33,0,87,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,90
0,33,0,99,31,90
0,33,0,99,31,90
0,33,0,99,32,90
0,33,1,99,31,99
0,33,1,99,31,99
1,33,0,74,32,99
1,33,1,74,31,99
1,33,1,74,31,99
1,34,0,74,32,99
2,33,1,74,31,99
1,34,2,26,31,99
1,33,1,26,32,99
1,33,0,26,31,10
0,33,0,26,31,10
0,33,0,50,31,10
0,33,0,50,31,78
0,33,0,50,31,78
0,33,0,50,31,78
0,33,0,99,31,78
0,33,0,99,31,78
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,1,99,31,99
0,33,0,99,33,99
0,33,1,99,32,99
1,33,1,12,31,99
2,33,1,12,31,99
2,34,1,12,31,99
2,34,0,12,32,99
1,34,0,97,32,99
0,33,0,97,31,99
0,33,0,97,31,1
0,33,0,77,31,1
0,33,0,77,31,1
0,33,0,77,31,1
0,33,0,77,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,49,31,99
0,33,0,49,31,99
1,33,0,49,31,99
1,33,0,49,31,99
1,33,0,49,31,99
0,34,0,99,31,99
0,34,2,99,31,99
0,33,2,99,31,99
0,32,1,99,32,93
1,33,1,99,33,93
2,32,2,51,32,93
2,32,1,51,33,93
1,32,2,51,32,93
0,32,2,51,32,99
0,31,1,51,33,99
0,31,1,51,33,99
0,31,0,51,34,99
0,31,0,1,34,99
0,30,0,1,34,99
0,30,0,1,34,99
0,30,0,1,34,99
0,30,0,98,34,99
0,30,0,98,34,99
0,30,0,98,34,99
0,30,0,98,34,89
0,30,0,99,34,89
0,30,0,99,34,89
0,30,0,99,34,89
1,30,0,99,34,99
1,30,0,99,34,99
1,30,0,99,34,99
1,30,0,99,34,99
2,31,0,99,34,99
2,31,0,99,34,99
1,32,0,99,33,99
0,33,0,99,33,94
1,32,1,99,33,94
2,31,2,99,32,94
2,31,2,99,33,98
0,32,0,99,35,98
0,32,0,51,34,98
0,32,0,51,34,98
0,31,0,51,33,93
0,31,0,99,33,93
0,31,0,99,33,93
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,6
0,31,0,99,33,6
0,31,1,99,33,6
0,31,1,99,33,6
0,31,1,99,33,99
2,31,0,99,33,99
2,31,0,99,33,99
2,31,0,9,33,99
2,31,1,9,33,99
3,31,1,9,33,62
3,31,1,99,34,62
3,31,1,99,32,62
0,32,0,99,33,1
0,32,0,56,33,1
0,32,0,56,33,1
0,32,0,56,32,1
0,32,0,56,32,93
0,32,0,56,32,93
0,32,0,86,32,93
0,32,0,86,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,1,99,32,99
0,32,1,99,32,99
0,32,0,99,33,99
1,32,1,99,33,99
1,32,1,99,32,99
0,33,1,99,31,99
1,33,1,99,32,99
1,34,2,99,31,99
1,34,2,60,31,99
1,35,1,60,32,50
0,35,0,60,32,50
0,35,0,3,32,50
0,35,0,3,32,50
0,32,0,3,32,97
0,32,0,99,32,97
0,32,0,99,32,97
0,32,0,99,32,97
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,1,99,32,99
0,32,1,24,32,99
0,32,1,24,32,99
2,32,0,24,32,99
2,32,0,24,32,99
1,33,0,75,32,99
0,34,1,75,31,99
1,34,1,75,31,99
2,34,2,75,30,99
1,35,2,75,31,50
1,33,1,90,32,50
1,33,1,90,31,50
0,34,0,90,32,50
0,33,0,90,32,50
0,32,0,90,32,1
0,32,0,49,32,1
0,32,0,49,32,1
0,32,0,49,32,1
0,32,0,49,32,99
0,32,0,49,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,96
0,32,0,99,32,96
0,32,0,99,32,96
0,32,0,6,32,96
1,32,0,6,32,96
1,32,0,6,32,99
0,33,0,6,31,99
1,33,1,99,31,99
1,33,1,99,31,99
0,34,1,99,31,99
1,34,0,99,32,98
1,34,1,53,31,98
2,33,2,53,30,98
2,34,1,53,31,1
1,34,1,53,30,1
0,35,0,87,30,1
0,35,0,87,30,1
0,34,0,87,30,46
0,34,0,87,30,46
0,34,0,98,30,46
0,34,0,98,30,99
0,34,0,98,30,99
0,34,0,98,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,31,99
0,34,1,99,30,99
0,34,1,99,30,97
0,34,0,99,31,97
0,34,1,99,31,97
1,34,1,99,31,97
1,34,1,99,30,97
2,34,0,6,30,97
2,34,1,6,30,74
2,35,0,6,31,74
2,35,1,6,30,74
2,34,1,6,30,74
1,35,1,6,30,74
0,35,0,3,31,74
0,35,0,3,30,74
0,34,0,3,30,4
0,34,0,97,30,4
0,34,0,97,30,4
0,34,0,97,30,99
0,34,0,97,30,99
0,34,0,99,30,99
0,34,0,99,30,97
0,34,1,99,30,97
0,34,0,99,31,97
0,34,2,99,30,97
0,34,1,99,30,99
2,33,1,89,30,99
1,34,2,89,30,99
2,34,2,89,29,99
0,34,0,49,31,99
0,33,0,49,31,99
0,33,0,49,31,99
0,33,0,49,31,99
0,33,0,49,31,1
0,33,0,49,31,1
0,33,0,49,31,1
0,33,0,99,31,1
0,33,0,99,31,1
0,33,0,99,31,1
0,33,0,99,31,96
0,33,0,99,31,96
0,33,0,99,31,96
0,33,0,99,31,96
0,33,1,99,31,99
0,33,1,99,31,99
0,32,2,99,32,99
0,32,2,99,32,99
0,32,1,99,33,99
1,32,0,99,34,99
1,32,2,99,32,99
2,32,2,99,32,99
2,33,2,2,32,99
2,32,1,2,33,99
1,33,0,2,32,10
0,33,0,92,31,10
0,33,0,92,31,10
0,33,0,92,31,10
0,33,0,92,31,86
0,33,0,92,31,86
0,33,0,78,31,86
0,33,0,78,31,86
0,33,0,78,31,86
0,33,0,78,31,86
0,33,0,78,31,99
0,33,0,78,31,99
0,33,0,94,31,99
0,33,1,94,31,99
0,33,1,94,31,99
1,33,0,94,32,99
2,32,0,94,32,80
2,32,0,94,32,80
1,32,0,98,32,80
1,31,2,98,32,80
3,31,2,98,32,75
2,32,2,99,33,75
1,31,1,99,32,75
0,32,0,99,32,75
0,32,0,99,32,6
0,32,0,99,32,6
0,32,0,96,32,6
0,32,0,96,32,99
0,32,0,93,32,99
0,32,0,93,32,99
0,32,0,93,32,99
0,32,0,93,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,1,99,32,99
0,32,1,99,31,99
1,32,1,24,32,99
0,33,1,24,32,99
0,33,1,24,32,99
1,32,1,24,33,99
3,32,1,5,33,99
2,33,1,5,33,99
2,33,0,5,33,24
1,33,0,5,33,24
0,32,0,92,32,24
0,32,0,92,32,1
0,32,0,92,32,1
0,32,0,74,32,1
0,32,0,74,32,99
0,32,0,74,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,1,99,32,99
0,32,1,97,32,99
0,32,0,97,33,99
1,32,1,97,33,99
0,33,1,97,32,99
1,32,1,96,33,99
2,32,1,96,33,99
2,32,2,96,32,87
0,33,2,98,32,87
0,33,2,98,31,87
0,31,0,98,33,87
0,31,0,98,33,87
0,31,0,98,33,86
0,31,0,98,33,86
0,31,0,98,33,86
0,31,0,59,33,86
0,31,0,59,33,86
0,31,0,59,33,99
0,31,0,59,33,99
0,31,0,98,33,99
0,31,0,98,33,99
0,31,0,98,33,99
0,31,0,98,33,99
1,31,0,99,33,99
1,31,0,99,33,99
1,32,1,99,32,99
1,32,0,99,33,99
0,33,1,99,33,99
2,31,2,99,33,98
1,32,1,75,33,98
0,32,1,75,33,98
0,32,0,75,34,98
0,31,0,75,33,1
0,31,0,86,33,1
0,31,0,86,33,1
0,31,0,86,33,99
0,31,0,86,33,99
0,31,0,86,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
1,31,0,56,33,99
0,32,0,56,33,99
1,31,1,56,33,99
1,31,1,99,33,99
1,32,0,99,33,99
1,31,1,99,33,98
1,32,2,99,33,98
1,32,2,99,33,98
2,31,1,81,33,98
1,31,0,81,33,98
0,32,0,81,33,21
0,32,0,81,33,21
0,31,0,81,33,21
0,31,0,96,33,21
0,31,0,96,33,21
0,31,0,96,33,99
0,31,0,96,33,99
0,31,0,96,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,1,99,33,61
0,31,0,99,34,61
1,31,0,24,34,61
1,31,1,24,33,61
1,31,1,24,33,99
1,32,0,24,33,99
1,31,1,98,33,99
2,31,1,98,33,99
2,31,2,98,33,99
2,32,1,98,34,99
1,32,1,98,33,93
1,32,0,5,33,93
0,31,0,5,33,93
0,31,0,5,33,93
0,31,0,5,33,50
0,31,0,5,33,50
0,31,0,98,33,50
0,31,0,98,33,50
0,31,0,98,33,50
0,31,0,98,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,99,33,99
0,32,0,99,33,99
1,31,0,99,33,99
1,31,0,99,32,99
0,32,0,99,32,99
1,32,1,99,32,99
1,32,1,99,32,66
0,34,1,99,31,66
1,33,0,74,32,66
2,33,2,74,31,66
2,33,2,74,30,87
0,34,0,5,31,87
0,33,0,5,31,75
0,33,0,5,31,75
0,33,0,5,31,75
0,33,0,49,31,75
0,33,0,49,31,75
0,33,0,49,31,24
0,33,0,49,31,24
0,33,0,99,31,24
0,33,0,99,31,99
0,33,1,99,31,99
0,33,1,55,31,99
2,33,0,55,31,99
2,33,0,55,31,99
2,33,0,55,31,99
1,34,0,83,31,99
1,34,1,83,29,99
2,35,1,83,29,99
2,35,1,83,29,1
2,35,2,83,28,1
1,35,2,76,28,1
0,34,0,76,30,1
0,34,0,76,30,1
0,34,0,1,30,1
0,34,0,1,30,98
0,34,0,1,30,98
0,34,0,99,30,98
0,34,0,99,30,98
0,34,0,99,30,98
0,34,0,99,30,98
0,34,0,99,30,98
0,34,0,99,30,99
0,34,1,99,30,99
0,34,1,99,30,99
0,34,2,99,31,99
0,34,2,99,30,99
0,34,1,31,31,99
1,33,0,31,32,99
3,32,1,31,32,99
3,33,0,31,33,99
2,34,0,24,31,99
1,33,0,24,30,99
1,33,0,24,30,99
0,34,0,24,30,1
0,34,0,24,30,1
0,34,0,99,30,1
0,34,0,99,30,1
0,34,0,99,30,1
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,0,99,30,99
0,34,1,99,30,99
0,34,1,99,30,99
0,34,0,99,31,99
0,34,2,99,30,99
0,34,2,99,30,99
0,34,2,53,30,99
1,34,1,53,31,99
1,33,1,53,31,99
1,34,1,99,31,44
0,33,0,1,32,44
0,32,0,1,32,44
0,32,0,1,32,50
0,32,0,1,32,50
0,32,0,78,32,50
0,32,0,78,32,50
0,32,0,78,32,92
0,32,0,78,32,92
0,32,0,78,32,92
0,32,0,78,32,92
0,32,0,93,32,92
0,32,1,93,32,92
0,32,1,93,32,92
0,32,1,93,32,92
0,34,1,93,32,99
2,32,0,93,32,99
2,32,0,93,32,99
1,33,0,74,31,99
0,34,1,74,31,99
1,33,1,74,31,99
2,33,2,74,31,99
1,33,2,74,32,12
0,33,1,99,31,12
0,33,1,99,30,12
0,33,0,99,31,98
0,33,0,99,31,98
0,33,0,88,31,98
0,33,0,88,31,98
0,33,0,88,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,0,99,31,99
0,33,1,99,31,99
0,33,2,99,32,99
0,33,2,99,32,99
1,32,2,99,32,99
1,32,2,1,32,99
2,32,2,1,32,99
1,32,1,1,33,89
0,33,0,1,32,89
0,32,0,1,32,89
0,32,0,1,32,89
0,32,0,1,32,98
0,32,0,1,32,98
0,32,0,99,32,98
0,32,0,99,32,98
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,1,99,32,99
0,32,1,99,32,99
1,32,1,99,33,99
1,31,1,99,33,99
1,32,0,99,34,99
1,32,1,99,34,99
1,31,1,99,34,99
2,32,1,50,33,99
2,32,0,50,35,99
0,32,0,50,34,1
0,32,0,50,33,1
0,31,0,51,33,1
0,31,0,51,33,1
0,31,0,51,33,87
0,31,0,51,33,87
0,31,0,99,33,87
0,31,0,99,33,99
0,31,0,99,33,99
0,31,0,96,33,99
0,31,0,96,33,99
1,31,0,96,33,99
1,31,0,96,33,99
1,32,1,96,32,99
1,32,1,99,32,99
0,33,1,99,32,1
0,31,4,99,31,1
0,30,3,99,33,1
0,30,3,99,33,1
0,29,2,99,33,99
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,1,35,99
0,29,0,1,35,99
0,29,0,1,35,24
0,29,0,1,35,24
0,29,0,80,35,24
0,29,0,80,35,24
0,29,0,80,35,99
0,29,0,99,35,99
0,29,0,99,35,99
1,29,0,99,35,99
1,28,0,99,35,99
1,28,0,99,35,99
1,29,1,99,35,99
1,29,1,99,35,7
0,30,1,99,36,7
1,29,3,31,36,7
1,29,3,31,35,7
0,28,2,31,36,98
0,28,2,31,36,98
0,28,0,31,37,98
0,27,0,1,37,98
0,27,0,1,37,98
0,27,0,1,37,99
0,27,0,99,37,99
0,27,0,99,37,99
0,27,0,99,37,99
0,27,0,99,37,99
0,27,0,99,37,99
0,27,0,99,37,99
0,27,0,99,37,99
1,27,0,99,37,99
1,27,0,99,37,99
0,28,0,99,37,99
1,28,0,99,37,99
1,28,1,99,36,99
1,27,2,99,37,20
0,28,3,87,36,20
1,28,3,87,36,20
0,27,0,87,39,20
0,27,0,87,39,20
0,27,0,87,37,20
0,27,0,87,37,99
0,27,0,87,37,99
0,27,0,87,37,99
0,27,0,85,37,99
0,27,0,85,37,99
0,27,0,85,37,99
0,27,0,85,37,99
0,27,0,85,37,99
0,27,0,85,37,99
0,27,0,85,37,99
1,27,0,85,37,99
1,27,0,99,37,99
1,27,0,99,37,99
1,28,1,99,36,98
0,29,0,99,36,98
1,29,0,99,36,98
1,29,1,99,35,98
2,29,2,99,35,98
2,29,2,99,35,98
2,30,1,99,36,87
1,29,0,99,37,87
0,30,0,6,36,87
0,30,0,6,36,87
0,29,0,6,36,46
0,29,0,6,36,46
0,28,0,6,36,46
0,28,0,6,36,46
0,28,0,98,36,46
0,28,0,98,36,46
0,28,0,98,36,98
0,28,0,99,36,98
0,28,0,99,36,98
0,28,0,99,36,99
1,28,0,99,36,99
1,28,0,99,36,99
1,28,0,99,36,99
0,29,2,99,36,99
0,29,2,99,35,74
0,29,2,99,35,74
1,29,1,99,36,74
1,29,1,97,35,74
2,30,1,97,36,99
1,30,0,24,37,99
1,28,0,24,35,3
0,29,0,99,35,3
0,29,0,99,35,3
0,29,0,99,35,96
0,29,0,99,35,96
0,29,0,99,35,96
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,99,35,99
1,29,0,99,35,99
1,29,0,99,35,99
0,30,0,77,35,99
2,30,0,77,34,99
1,29,1,77,34,22
1,30,2,77,34,22
1,29,2,99,36,22
1,29,2,99,35,22
0,29,0,99,35,48
0,29,0,99,35,48
0,29,0,99,35,48
0,29,0,1,35,48
0,29,0,1,35,99
0,29,0,1,35,99
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,99,35,99
1,29,0,99,35,99
1,29,0,99,35,99
1,29,0,99,35,99
1,29,0,88,35,99
2,30,0,88,35,99
2,30,0,88,34,49
1,32,2,99,33,49
1,32,2,99,32,49
1,31,2,99,32,1
0,31,2,99,34,1
0,31,1,49,34,1
0,30,0,49,34,99
0,30,0,93,34,99
0,30,0,93,34,99
0,30,0,93,34,99
0,30,0,93,34,99
0,30,0,88,34,99
0,30,0,88,34,99
0,30,0,88,34,99
0,30,0,88,34,99
0,30,0,99,34,99
1,30,0,99,34,47
1,30,0,99,34,47
0,31,2,99,34,47
0,31,2,99,33,47
0,31,2,99,33,47
0,31,2,99,32,47
0,31,0,99,34,47
1,29,3,99,34,47
0,30,3,99,34,99
1,30,2,99,35,99
1,30,2,1,34,99
0,29,1,1,35,99
0,29,0,1,35,5
0,29,0,97,35,5
0,29,0,97,35,24
0,29,0,97,35,24
0,29,0,97,35,24
0,29,0,99,35,24
0,29,0,99,35,24
0,29,0,99,35,99
0,29,0,99,35,99
0,29,0,12,35,99
0,29,0,12,35,99
1,29,0,12,35,99
1,29,0,12,35,99
0,30,0,12,35,99
2,29,0,12,35,99
2,29,0,12,35,99
2,29,0,12,35,99
0,30,0,99,35,99
1,30,1,99,34,12
1,30,3,99,34,12
1,30,3,99,34,12
1,31,2,98,34,12
0,32,0,98,34,52
0,32,0,98,32,52
0,32,0,1,32,52
0,32,0,1,32,99
0,32,0,1,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
0,32,0,99,32,99
