Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.8,2000,19.0,2.0,0,19.0,12.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,7.0,39.0,39.0,1.2,2000,39.0,4.0,0,39.0,15.0,40.0,1.0,0,39.0,5.0,40.0,2.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,9.0,59.0,59.0,1.7,2000,60.0,6.0,0,59.0,19.0,61.0,1.0,0,60.0,8.0,60.0,4.0,0,2000,2.0,59.0,60,60.0
3.0,0,80.0,1.0,13.0,79.0,79.0,3.0,2000,80.0,8.0,0,79.0,21.0,81.0,4.0,0,80.0,11.0,80.0,7.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,2.0,13.0,99.0,99.0,3.5,2000,100.0,9.0,0,99.0,19.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,13.0,119.0,119.0,3.7,2000,120.0,9.0,0,120.0,24.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,5.0,119.0,120,120.0
4.0,0,140.0,2.0,15.0,139.0,140.0,3.9,2000,140.0,10.0,0,140.0,20.0,141.0,5.0,0,140.0,13.0,140.0,8.0,0,2000,6.0,139.0,140,140.0
4.0,0,160.0,3.0,16.0,159.0,159.0,4.3,2000,160.0,11.0,0,160.0,25.0,161.0,5.0,0,160.0,13.0,160.0,8.0,0,2000,6.0,159.0,160,160.0
5.0,0,181.0,3.0,21.0,179.0,180.0,5.2,2000,180.0,14.0,0,180.0,32.0,182.0,6.0,0,181.0,19.0,180.0,10.0,0,2000,7.0,179.0,180,181.0
7.0,0,219.0,5.0,168.0,200.0,201.0,18.4,1994,219.0,140.0,0,201.0,363.0,220.0,8.0,0,219.0,164.0,199.4,30.0,0,1994,11.0,198.0,200,219.0
6.0,0,221.0,4.0,18.0,220.0,220.0,5.8,2000,221.0,13.0,0,221.0,25.0,222.0,7.0,0,221.0,16.0,219.5,11.0,0,2000,8.0,218.0,220,221.0
7.0,0,240.0,5.0,20.0,240.0,240.0,6.3,2000,240.0,15.0,0,240.0,27.0,241.0,8.0,0,240.0,18.0,239.8,12.0,0,2000,9.0,239.0,240,240.0
7.0,0,261.0,5.0,23.0,259.0,260.0,7.1,2000,261.0,15.0,0,260.0,45.0,262.0,9.0,0,261.0,20.0,260.0,13.0,0,2000,10.0,259.0,260,261.0
8.0,0,282.0,6.0,24.0,279.0,281.0,7.4,2000,282.0,16.0,0,281.0,39.0,283.0,9.0,0,282.0,19.0,279.8,13.0,0,2000,10.0,279.0,280,282.0
8.0,0,305.0,7.0,27.0,299.0,301.0,8.3,2000,305.0,17.0,0,301.0,52.0,306.0,10.0,0,305.0,23.0,300.0,15.0,0,2000,12.0,296.0,300,305.0
10.0,0,321.0,8.0,30.0,318.0,320.0,9.8,2000,321.0,21.0,0,320.0,49.0,322.0,12.0,0,321.0,27.0,319.7,18.0,0,2000,14.0,317.0,320,321.0
15.0,0,341.0,10.0,57.0,340.0,340.0,14.1,2000,341.0,36.0,0,340.0,232.0,342.0,18.0,0,341.0,50.0,339.9,28.0,0,2000,20.0,338.0,340,341.0
16.0,0,399.0,11.0,291.0,360.0,360.0,26.6,1980,399.0,99.0,0,360.0,534.0,400.0,22.0,0,399.0,180.0,356.2,59.0,0,1980,30.0,360.0,360,399.0
115.0,0,372.0,82.0,679.0,322.0,342.0,124.6,1733,372.0,452.0,0,342.0,997.0,373.0,145.0,0,372.0,617.0,277.0,327.0,0,1701,172.0,259.0,380,372.0
123.0,0,382.0,36.0,925.0,197.0,197.0,137.5,1141,382.0,571.0,0,197.0,994.0,383.0,185.0,0,382.0,752.0,190.2,415.0,0,1030,251.0,164.0,400,382.0
172.0,0,347.0,118.0,842.0,273.0,273.0,182.7,1486,347.0,650.0,0,273.0,993.0,348.0,275.0,0,347.0,793.0,259.1,418.0,0,1432,320.0,271.0,420,347.0
93.0,0,364.0,55.0,863.0,322.0,322.0,123.7,1142,364.0,443.0,0,322.0,1000.0,365.0,134.0,0,364.0,769.0,202.1,355.0,0,1047,178.0,223.0,440,364.0
278.0,0,298.0,144.0,947.0,281.0,281.0,226.8,1348,298.0,759.0,0,281.0,1000.0,299.0,350.0,0,298.0,850.0,252.1,534.0,0,1255,378.0,267.0,460,298.0
164.0,0,362.0,103.0,865.0,284.0,284.0,183.6,1378,362.0,684.0,0,284.0,951.0,363.0,280.0,0,362.0,823.0,261.4,436.0,0,1290,333.0,252.0,480,362.0
176.0,0,304.0,99.0,905.0,289.0,289.0,180.2,1333,304.0,621.0,0,289.0,973.0,305.0,277.0,0,304.0,880.0,266.1,437.0,0,1261,310.0,285.0,500,304.0
178.0,0,334.0,94.0,891.0,299.0,299.0,189.1,1307,334.0,731.0,0,334.0,991.0,335.0,283.0,0,334.0,866.0,269.8,459.0,0,1228,329.0,274.0,520,334.0
294.0,0,330.0,164.0,934.0,241.0,241.0,253.1,1188,330.0,841.0,0,330.0,995.0,331.0,381.0,0,330.0,905.0,251.7,700.0,0,1035,406.0,232.0,540,330.0
191.0,0,333.0,127.0,904.0,305.0,305.0,208.6,1243,333.0,751.0,0,333.0,994.0,334.0,328.0,0,333.0,856.0,272.0,510.0,0,1120,366.0,241.0,560,333.0
146.0,0,379.0,89.0,832.0,333.0,333.0,175.5,1288,379.0,630.0,0,379.0,980.0,379.0,282.0,0,379.0,775.0,289.8,443.0,0,1191,323.0,233.0,580,379.0
218.0,0,347.0,136.0,916.0,233.0,233.0,222.2,1129,347.0,774.0,0,347.0,992.0,348.0,348.0,0,347.0,870.0,260.6,510.0,0,990,374.0,209.0,600,347.0
311.0,0,362.0,160.0,924.0,231.0,231.0,244.6,1125,362.0,815.0,0,362.0,995.0,363.0,359.0,0,362.0,883.0,266.1,631.0,0,989,386.0,190.0,620,362.0
282.0,0,318.0,145.0,915.0,262.0,262.0,238.2,1044,318.0,740.0,0,318.0,985.0,319.0,368.0,0,318.0,814.0,253.3,652.0,0,909,411.0,187.0,640,318.0
280.0,0,332.0,158.0,914.0,208.0,208.0,244.2,1031,332.0,780.0,0,332.0,980.0,333.0,369.0,0,332.0,879.0,256.2,670.0,0,872,417.0,166.0,660,332.0
