Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,5.0,19.0,19.0,0.8,2000,19.0,1.0,0,19.0,13.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,8.0,39.0,39.0,1.5,2000,39.0,5.0,0,39.0,17.0,40.0,1.0,0,40.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,10.0,59.0,59.0,2.1,2000,59.0,6.0,0,59.0,21.0,60.0,2.0,0,59.0,8.0,60.0,4.0,0,2000,3.0,59.0,60,59.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.8,2000,79.0,8.0,0,79.0,16.0,81.0,3.0,0,80.0,10.0,80.0,6.0,0,2000,4.0,79.0,80,79.0
4.0,0,100.0,2.0,14.0,99.0,99.0,3.6,2000,100.0,9.0,0,99.0,21.0,101.0,5.0,0,100.0,12.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,13.0,119.0,119.0,3.7,2000,120.0,9.0,0,119.0,24.0,121.0,5.0,0,120.0,11.0,120.0,7.0,0,2000,6.0,119.0,120,120.0
4.0,0,141.0,2.0,15.0,139.0,139.0,3.9,2000,140.0,10.0,0,140.0,26.0,142.0,5.0,0,141.0,13.0,140.0,7.0,0,2000,6.0,139.0,140,141.0
4.0,0,162.0,3.0,15.0,159.0,159.0,4.2,2000,160.0,10.0,0,159.0,24.0,163.0,5.0,0,162.0,13.0,160.1,8.0,0,2000,6.0,159.0,160,162.0
5.0,0,180.0,3.0,23.0,179.0,180.0,5.4,2000,180.0,14.0,0,180.0,32.0,181.0,7.0,0,180.0,19.0,179.7,10.0,0,2000,7.0,179.0,180,180.0
7.0,0,215.0,5.0,173.0,200.0,203.0,19.5,1993,215.0,141.0,0,204.0,597.0,216.0,9.0,0,215.0,166.0,199.3,32.0,0,1993,11.0,199.0,200,215.0
