Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.1,2000,2000
0,0,0,40.0,40,0,1.5,2000,2000
0,0,0,60.0,60,0,2.0,2000,2000
0,0,0,80.0,80,0,2.9,2000,2000
0,0,0,100.0,100,0,3.4,2000,2000
0,0,0,120.0,120,0,3.7,2000,2000
0,0,0,140.0,140,0,4.0,2000,2000
0,0,0,159.9,160,0,4.5,2000,2000
0,0,0,180.0,180,0,5.4,2000,2000
0,0,0,197.4,200,0,20.1,1973,1974
0,0,0,220.0,220,0,5.7,2000,2000
0,0,0,239.9,240,0,6.1,2000,2000
0,0,0,259.9,260,0,6.5,2000,2000
0,0,0,279.5,280,0,7.4,2000,2000
0,0,0,298.8,300,0,8.4,2000,2000
0,0,0,319.6,320,0,10.6,2000,2000
0,0,0,339.5,340,0,11.9,2000,2000
0,0,0,359.4,360,0,13.9,2000,2000
0,0,0,292.2,380,0,94.3,1804,1825
0,0,0,227.5,400,0,191.4,1262,1365
0,0,0,220.6,420,0,247.6,1116,1269
0,0,0,227.6,440,0,238.8,1143,1261
0,0,0,238.3,460,0,252.7,1149,1276
0,0,0,242.7,480,0,212.6,1147,1252
0,0,0,234.0,500,0,238.1,1028,1168
0,0,0,231.3,520,0,260.3,973,1121
0,0,0,158.5,540,0,194.5,573,745
0,0,0,219.4,560,0,262.9,801,1002
0,0,0,232.6,580,0,293.4,897,1034
0,0,0,245.8,600,0,242.3,932,1065
0,0,0,220.2,620,0,281.3,790,930
0,0,0,249.8,640,0,230.4,908,1029
0,0,0,234.4,660,0,281.3,793,944
0,0,0,246.4,680,0,282.5,829,970
0,0,0,237.7,700,0,272.5,723,917
0,0,0,231.9,720,0,297.7,649,876
0,0,0,218.5,740,0,240.8,620,809
0,0,0,213.8,760,0,290.8,611,776
0,0,0,201.5,780,0,318.7,533,718
0,0,0,224.1,800,0,262.8,627,784
0,0,0,217.6,820,0,283.1,547,748
0,0,0,205.9,840,0,323.4,488,696
0,0,0,208.3,860,0,323.0,477,692
0,0,0,210.4,880,0,289.9,436,693
0,0,0,205.5,900,0,329.0,465,662
0,0,0,188.2,920,0,373.5,419,601
0,0,0,177.2,940,0,363.2,350,554
0,0,0,192.6,960,0,362.1,336,598
0,0,0,187.6,980,0,353.7,344,570
0,0,0,173.9,1000,0,387.5,314,523
