Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.2,2000,2000
0,0,0,60.0,60,0,1.8,2000,2000
0,0,0,80.0,80,0,2.8,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.5,2000,2000
0,0,0,140.0,140,0,3.7,2000,2000
0,0,0,160.0,160,0,4.3,2000,2000
0,0,0,179.8,180,0,5.1,2000,2000
0,0,0,197.0,200,0,19.6,1965,1970
0,0,0,219.5,220,0,5.5,2000,2000
0,0,0,239.9,240,0,6.5,2000,2000
0,0,0,259.8,260,0,6.3,2000,2000
0,0,0,279.8,280,0,6.9,2000,2000
0,0,0,297.8,300,0,7.9,2000,2000
0,0,0,319.6,320,0,9.1,2000,2000
0,0,0,339.3,340,0,11.3,1999,1999
0,0,0,321.4,360,0,14.4,1999,1999
0,0,0,333.6,380,0,79.6,1851,1857
0,0,0,237.5,400,0,165.4,1331,1424
0,0,0,229.5,420,0,218.9,1210,1319
0,0,0,237.6,440,0,218.9,1215,1318
0,0,0,235.5,460,0,222.0,1172,1259
0,0,0,252.5,480,0,210.6,1221,1304
0,0,0,242.0,500,0,231.1,1067,1209
0,0,0,245.9,520,0,269.0,1048,1191
0,0,0,155.0,540,0,207.8,599,729
0,0,0,209.8,560,0,287.6,813,959
0,0,0,240.8,580,0,263.2,957,1071
0,0,0,249.1,600,0,247.1,966,1086
0,0,0,224.2,620,0,287.2,811,947
0,0,0,259.6,640,0,255.9,957,1070
0,0,0,237.8,660,0,267.2,797,951
0,0,0,211.4,680,0,283.4,663,833
0,0,0,236.8,700,0,279.6,749,913
0,0,0,224.7,720,0,322.7,673,849
0,0,0,223.1,740,0,281.5,644,826
0,0,0,228.9,760,0,308.3,615,831
0,0,0,197.0,780,0,352.5,517,704
0,0,0,222.7,800,0,277.7,632,782
0,0,0,229.4,820,0,319.7,583,784
0,0,0,188.2,840,0,335.8,443,636
0,0,0,178.1,860,0,298.0,392,592
0,0,0,184.0,880,0,317.2,394,602
0,0,0,184.7,900,0,384.6,367,595
0,0,0,180.6,920,0,371.8,356,573
0,0,0,169.1,940,0,383.2,326,529
0,0,0,173.4,960,0,385.8,323,534
0,0,0,181.9,980,0,377.5,335,556
0,0,0,166.7,1000,0,379.2,279,502
