Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.2,2000,2000
0,0,0,40.0,40,0,1.3,2000,2000
0,0,0,60.0,60,0,2.0,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.7,2000,2000
0,0,0,140.0,140,0,3.9,2000,2000
0,0,0,160.0,160,0,4.4,2000,2000
0,0,0,179.9,180,0,5.7,2000,2000
0,0,0,197.1,200,0,20.4,1971,1972
0,0,0,220.0,220,0,5.5,2000,2000
0,0,0,240.0,240,0,6.1,2000,2000
0,0,0,259.8,260,0,6.2,2000,2000
0,0,0,279.5,280,0,7.0,2000,2000
0,0,0,298.3,300,0,8.0,1998,1998
0,0,0,319.8,320,0,9.7,2000,2000
0,0,0,339.5,340,0,11.8,2000,2000
0,0,0,359.6,360,0,14.0,2000,2000
0,0,0,295.8,380,0,94.2,1825,1834
0,0,0,231.3,400,0,188.6,1292,1379
0,0,0,222.2,420,0,230.0,1176,1280
0,0,0,232.3,440,0,220.7,1186,1289
0,0,0,234.1,460,0,238.6,1141,1253
0,0,0,249.5,480,0,211.5,1184,1289
0,0,0,231.8,500,0,249.5,1047,1159
0,0,0,229.3,520,0,254.0,1016,1111
0,0,0,166.7,540,0,209.4,629,784
0,0,0,216.8,560,0,283.1,872,991
0,0,0,238.7,580,0,278.0,961,1061
0,0,0,250.5,600,0,234.2,990,1085
0,0,0,234.8,620,0,297.6,881,992
0,0,0,246.6,640,0,240.1,918,1017
0,0,0,247.7,660,0,264.6,868,998
0,0,0,223.3,680,0,254.7,790,880
0,0,0,240.5,700,0,278.9,783,927
0,0,0,212.9,720,0,291.6,648,804
0,0,0,227.2,740,0,261.5,701,842
0,0,0,222.5,760,0,295.8,672,808
0,0,0,190.8,780,0,331.5,550,680
0,0,0,227.8,800,0,286.9,666,797
0,0,0,210.3,820,0,310.2,605,723
0,0,0,200.9,840,0,334.3,532,679
0,0,0,207.6,860,0,340.3,495,689
0,0,0,190.0,880,0,321.3,433,623
0,0,0,192.8,900,0,359.3,459,621
0,0,0,179.0,920,0,387.2,368,568
0,0,0,174.6,940,0,377.1,371,546
0,0,0,167.0,960,0,386.3,335,514
0,0,0,193.7,980,0,350.9,408,591
0,0,0,182.0,1000,0,392.5,351,548
