Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.5,2000,2000
0,0,0,60.0,60,0,1.8,2000,2000
0,0,0,80.0,80,0,2.8,2000,2000
0,0,0,100.0,100,0,3.4,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,139.9,140,0,4.2,2000,2000
0,0,0,159.9,160,0,4.5,2000,2000
0,0,0,180.0,180,0,5.6,2000,2000
0,0,0,197.2,200,0,19.8,1973,1973
0,0,0,220.0,220,0,6.1,2000,2000
0,0,0,239.6,240,0,6.6,2000,2000
0,0,0,260.1,260,0,6.8,2000,2000
0,0,0,279.5,280,0,8.1,2000,2000
0,0,0,298.7,300,0,8.0,2000,2000
0,0,0,319.6,320,0,9.3,2000,2000
0,0,0,339.0,340,0,15.0,2000,2000
0,0,0,359.4,360,0,12.6,1999,1999
0,0,0,316.4,380,0,51.4,1928,1935
0,0,0,279.5,400,0,121.0,1637,1672
0,0,0,287.7,420,0,137.8,1620,1654
0,0,0,219.6,440,0,248.9,1070,1218
0,0,0,240.9,460,0,223.8,1184,1288
0,0,0,226.2,480,0,253.7,1069,1169
0,0,0,227.7,500,0,256.0,1007,1137
0,0,0,246.4,520,0,236.6,1034,1186
0,0,0,237.1,540,0,230.1,982,1115
0,0,0,226.0,560,0,264.2,896,1033
0,0,0,242.4,580,0,242.5,916,1078
0,0,0,243.5,600,0,236.4,929,1054
0,0,0,256.7,620,0,226.1,923,1085
0,0,0,256.1,640,0,226.0,933,1056
0,0,0,240.0,660,0,270.1,834,964
0,0,0,172.0,680,0,127.3,529,676
0,0,0,244.0,700,0,259.0,808,942
0,0,0,225.7,720,0,295.0,690,853
0,0,0,237.7,740,0,284.0,705,880
0,0,0,219.6,760,0,266.4,669,797
0,0,0,227.7,780,0,292.8,634,811
0,0,0,216.2,800,0,255.9,584,757
0,0,0,226.6,820,0,291.0,592,779
0,0,0,210.0,840,0,309.9,498,710
0,0,0,157.9,860,0,191.0,344,525
0,0,0,181.4,880,0,373.1,394,596
0,0,0,203.7,900,0,337.7,459,656
0,0,0,176.5,920,0,404.5,360,560
0,0,0,189.3,940,0,383.5,359,592
0,0,0,205.5,960,0,297.4,435,633
0,0,0,181.4,980,0,314.6,360,553
0,0,0,192.1,1000,0,340.4,338,576
