Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.2,2000,2000
0,0,0,40.0,40,0,1.3,2000,2000
0,0,0,60.0,60,0,2.3,2000,2000
0,0,0,80.0,80,0,2.2,2000,2000
0,0,0,100.0,100,0,3.0,2000,2000
0,0,0,120.0,120,0,3.4,2000,2000
0,0,0,140.0,140,0,3.7,2000,2000
0,0,0,159.9,160,0,4.2,2000,2000
0,0,0,180.0,180,0,5.5,2000,2000
0,0,0,197.4,200,0,18.2,1974,1974
0,0,0,219.9,220,0,5.7,2000,2000
0,0,0,240.1,240,0,6.2,2000,2000
0,0,0,260.0,260,0,6.8,2000,2000
0,0,0,279.7,280,0,7.7,2000,2000
0,0,0,299.3,300,0,7.8,2000,2000
0,0,0,319.9,320,0,9.2,2000,2000
0,0,0,339.0,340,0,14.6,1999,1999
0,0,0,359.1,360,0,12.8,1998,1998
0,0,0,305.9,380,0,54.5,1912,1914
0,0,0,277.3,400,0,119.1,1617,1659
0,0,0,284.7,420,0,135.1,1603,1639
0,0,0,217.7,440,0,259.8,1104,1211
0,0,0,237.2,460,0,227.7,1171,1268
0,0,0,220.6,480,0,253.3,997,1136
0,0,0,234.2,500,0,245.6,1038,1171
0,0,0,226.8,520,0,233.7,989,1097
0,0,0,244.6,540,0,248.3,1009,1150
0,0,0,224.9,560,0,270.5,914,1028
0,0,0,238.1,580,0,250.0,920,1059
0,0,0,250.0,600,0,258.4,972,1083
0,0,0,247.6,620,0,247.2,938,1046
0,0,0,256.8,640,0,220.6,941,1059
0,0,0,242.6,660,0,260.7,855,974
0,0,0,169.5,680,0,144.5,543,667
0,0,0,234.2,700,0,255.6,794,903
0,0,0,231.7,720,0,267.8,722,875
0,0,0,222.8,740,0,288.7,684,827
0,0,0,228.9,760,0,303.6,689,831
0,0,0,228.7,780,0,286.8,633,815
0,0,0,220.1,800,0,279.7,615,771
0,0,0,219.8,820,0,298.2,589,756
0,0,0,212.1,840,0,315.6,534,717
0,0,0,162.1,860,0,232.1,337,539
0,0,0,172.8,880,0,367.8,400,568
0,0,0,192.5,900,0,362.9,411,620
0,0,0,178.7,920,0,424.1,377,567
0,0,0,177.5,940,0,401.9,358,555
0,0,0,194.0,960,0,341.9,434,599
0,0,0,191.4,980,0,331.4,369,582
0,0,0,197.8,1000,0,379.0,362,593
