Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,17.0,19.0,19.0,1.9,2000,19.0,8.0,0,19.0,40.0,21.0,1.0,0,20.0,13.0,20.0,4.0,0,2000,1.0,19.0,20,20.0
1.0,0,41.0,1.0,18.0,38.0,38.0,8.6,1995,39.0,6.0,0,38.0,1000.0,42.0,1.0,0,40.0,10.0,39.9,4.0,0,1896,1.0,37.0,40,39.0
2.0,0,63.0,1.0,156.0,59.0,59.0,9.5,2000,60.0,11.0,0,59.0,950.0,64.0,3.0,0,63.0,132.0,58.6,7.0,0,1993,4.0,59.0,60,60.0
3.0,0,80.0,2.0,186.0,78.0,79.0,9.9,1995,79.0,11.0,0,79.0,994.0,81.0,4.0,0,80.0,15.0,77.0,8.0,0,1962,5.0,77.0,80,80.0
4.0,0,103.0,3.0,257.0,99.0,100.0,10.9,2000,101.0,13.0,0,100.0,803.0,104.0,5.0,0,103.0,150.0,100.0,9.0,0,1996,7.0,98.0,100,103.0
4.0,0,122.0,3.0,19.0,118.0,118.0,9.7,1990,120.0,11.0,0,118.0,997.0,123.0,5.0,0,122.0,14.0,115.5,8.0,0,1955,6.0,117.0,120,122.0
5.0,0,141.0,3.0,336.0,140.0,140.0,12.2,2000,141.0,13.0,0,141.0,792.0,142.0,7.0,0,141.0,98.0,137.0,10.0,0,1996,7.0,138.0,140,141.0
9.0,0,177.0,6.0,489.0,159.0,160.0,35.7,1992,162.0,166.0,0,160.0,826.0,178.0,13.0,0,177.0,312.0,157.1,122.0,0,1991,23.0,158.0,160,177.0
6.0,0,180.0,4.0,28.0,179.0,179.0,11.3,1995,179.0,13.0,0,179.0,994.0,181.0,7.0,0,180.0,18.0,170.1,11.0,0,1980,8.0,178.0,180,180.0
7.0,0,201.0,5.0,20.0,198.0,199.0,7.5,1987,199.0,15.0,0,199.0,908.0,202.0,8.0,0,201.0,17.0,190.8,12.0,0,1962,9.0,196.0,200,201.0
7.0,0,219.0,5.0,21.0,217.0,217.0,8.3,1987,219.0,14.0,0,218.0,979.0,220.0,8.0,0,219.0,19.0,216.2,12.0,0,1962,9.0,216.0,220,219.0
7.0,0,238.0,6.0,25.0,237.0,237.0,9.7,1980,238.0,16.0,0,238.0,992.0,239.0,9.0,0,238.0,20.0,223.6,13.0,0,1962,10.0,234.0,240,238.0
9.0,0,257.0,6.0,64.0,255.0,255.0,15.1,1980,257.0,23.0,0,256.0,987.0,258.0,11.0,0,257.0,48.0,231.9,17.0,0,1961,12.0,253.0,260,257.0
10.0,0,283.0,8.0,45.0,274.0,279.0,11.9,1972,283.0,24.0,0,279.0,978.0,284.0,12.0,0,283.0,38.0,247.4,19.0,0,1950,14.0,273.0,280,283.0
13.0,0,297.0,10.0,50.0,290.0,294.0,15.3,1972,297.0,29.0,0,294.0,977.0,298.0,16.0,0,297.0,36.0,267.6,24.0,0,1956,17.0,289.0,300,297.0
18.0,0,318.0,12.0,106.0,311.0,311.0,19.7,1960,318.0,55.0,0,314.0,278.0,319.0,22.0,0,318.0,81.0,238.9,39.0,0,1922,26.0,296.0,320,318.0
