Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,20.0,19.0,19.0,3.6,2000,20.0,14.0,0,19.0,63.0,21.0,5.0,0,20.0,18.0,20.0,9.0,0,2000,7.0,19.0,20,20.0
1.0,0,42.0,1.0,935.0,32.0,33.0,23.6,1907,35.0,7.0,0,33.0,999.0,43.0,1.0,0,40.0,609.0,37.4,4.0,0,1600,1.0,31.0,40,39.0
3.0,0,72.0,1.0,892.0,59.0,60.0,28.3,2000,61.0,153.0,0,60.0,988.0,73.0,5.0,0,72.0,310.0,60.0,31.0,0,1981,6.0,59.0,60,62.0
4.0,0,83.0,2.0,958.0,76.0,77.0,28.7,1991,79.0,12.0,0,78.0,999.0,84.0,5.0,0,83.0,736.0,79.7,9.0,0,1878,6.0,73.0,80,79.0
5.0,0,104.0,3.0,588.0,100.0,100.0,24.5,2000,101.0,163.0,0,101.0,850.0,105.0,6.0,0,104.0,307.0,95.7,12.0,0,1995,7.0,99.0,100,104.0
4.0,0,116.0,3.0,895.0,113.0,114.0,24.4,1975,116.0,12.0,0,114.0,1001.0,117.0,6.0,0,116.0,695.0,114.3,9.0,0,1880,6.0,112.0,120,116.0
5.0,0,147.0,3.0,466.0,141.0,142.0,22.6,1999,143.0,77.0,0,142.0,970.0,148.0,7.0,0,147.0,318.0,138.8,12.0,0,1992,8.0,137.0,140,147.0
10.0,0,174.0,6.0,611.0,156.0,161.0,43.4,1993,161.0,217.0,0,161.0,845.0,175.0,15.0,0,174.0,443.0,155.0,134.0,0,1971,26.0,155.0,160,174.0
6.0,0,184.0,5.0,893.0,177.0,177.0,22.1,1996,183.0,15.0,0,177.0,999.0,185.0,8.0,0,184.0,329.0,174.1,12.0,0,1947,8.0,171.0,180,184.0
6.0,0,199.0,5.0,23.0,189.0,191.0,10.1,1970,199.0,15.0,0,191.0,999.0,200.0,8.0,0,199.0,20.0,191.8,12.0,0,1901,9.0,187.0,200,199.0
7.0,0,220.0,5.0,24.0,207.0,216.0,12.3,1966,220.0,16.0,0,219.0,948.0,221.0,8.0,0,220.0,20.0,197.2,12.0,0,1901,9.0,206.0,220,220.0
7.0,0,235.0,6.0,21.0,224.0,225.0,8.6,1947,235.0,16.0,0,226.0,989.0,236.0,9.0,0,235.0,20.0,209.9,12.0,0,1891,10.0,224.0,240,235.0
8.0,0,250.0,6.0,68.0,248.0,248.0,16.4,1949,250.0,21.0,0,250.0,999.0,251.0,10.0,0,250.0,46.0,234.1,16.0,0,1903,12.0,239.0,260,250.0
11.0,0,283.0,8.0,41.0,261.0,263.0,10.9,1936,283.0,24.0,0,263.0,952.0,284.0,13.0,0,283.0,35.0,254.0,19.0,0,1885,14.0,260.0,280,283.0
