Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,7.0,19.0,19.0,1.2,2000,20.0,3.0,0,19.0,11.0,21.0,1.0,0,20.0,5.0,20.0,2.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,8.0,39.0,39.0,1.2,2000,39.0,4.0,0,39.0,16.0,40.0,1.0,0,40.0,6.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,10.0,59.0,59.0,2.1,2000,59.0,6.0,0,59.0,24.0,60.0,2.0,0,59.0,8.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
1.0,0,80.0,1.0,11.0,79.0,79.0,2.3,2000,79.0,7.0,0,79.0,27.0,80.0,2.0,0,80.0,8.0,80.0,5.0,0,2000,3.0,79.0,80,79.0
2.0,0,100.0,1.0,14.0,99.0,99.0,3.0,2000,100.0,8.0,0,99.0,24.0,101.0,3.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
3.0,0,121.0,2.0,13.0,119.0,119.0,3.2,2000,121.0,8.0,0,120.0,20.0,122.0,4.0,0,121.0,11.0,120.0,7.0,0,2000,5.0,119.0,120,121.0
3.0,0,140.0,2.0,15.0,140.0,140.0,3.7,2000,140.0,9.0,0,140.0,27.0,141.0,4.0,0,140.0,12.0,140.0,7.0,0,2000,5.0,139.0,140,140.0
4.0,0,160.0,2.0,15.0,159.0,159.0,4.0,2000,160.0,10.0,0,160.0,24.0,161.0,5.0,0,160.0,13.0,159.9,8.0,0,2000,6.0,159.0,160,160.0
5.0,0,181.0,3.0,44.0,180.0,180.0,5.8,2000,180.0,16.0,0,180.0,149.0,182.0,6.0,0,181.0,31.0,179.9,10.0,0,2000,7.0,179.0,180,181.0
9.0,0,234.0,5.0,370.0,199.0,200.0,43.3,1965,200.0,225.0,0,200.0,693.0,235.0,19.0,0,234.0,288.0,196.5,147.0,0,1964,88.0,199.0,200,234.0
5.0,0,220.0,4.0,17.0,219.0,219.0,5.3,2000,220.0,13.0,0,220.0,24.0,221.0,6.0,0,220.0,15.0,220.1,10.0,0,2000,7.0,219.0,220,220.0
5.0,0,242.0,4.0,19.0,240.0,240.0,5.5,2000,242.0,13.0,0,240.0,35.0,243.0,7.0,0,242.0,16.0,239.8,10.0,0,2000,7.0,238.0,240,242.0
6.0,0,260.0,4.0,17.0,259.0,259.0,5.5,2000,260.0,12.0,0,259.0,29.0,261.0,7.0,0,260.0,16.0,259.9,10.0,0,2000,7.0,258.0,260,260.0
7.0,0,284.0,5.0,20.0,278.0,279.0,6.5,2000,284.0,15.0,0,279.0,28.0,285.0,8.0,0,284.0,18.0,279.2,12.0,0,2000,9.0,278.0,280,284.0
9.0,0,303.0,7.0,26.0,298.0,301.0,8.4,2000,303.0,19.0,0,301.0,44.0,304.0,10.0,0,303.0,23.0,299.7,15.0,0,2000,11.0,297.0,300,303.0
10.0,0,329.0,7.0,114.0,321.0,321.0,12.5,1996,329.0,29.0,0,321.0,331.0,330.0,12.0,0,329.0,83.0,319.4,19.0,0,1996,13.0,319.0,320,329.0
10.0,0,344.0,8.0,31.0,341.0,341.0,9.8,2000,344.0,21.0,0,341.0,50.0,345.0,12.0,0,344.0,27.0,339.3,16.0,0,2000,13.0,336.0,340,344.0
22.0,0,371.0,14.0,143.0,356.0,356.0,27.6,1986,371.0,90.0,0,356.0,997.0,372.0,32.0,0,371.0,117.0,333.9,65.0,0,1986,39.0,356.0,360,371.0
58.0,0,380.0,25.0,419.0,375.0,375.0,58.4,1913,380.0,224.0,0,375.0,696.0,381.0,72.0,0,380.0,320.0,360.6,113.0,0,1911,81.0,368.0,380,380.0
102.0,0,375.0,76.0,698.0,372.0,372.0,115.4,1759,375.0,378.0,0,372.0,986.0,375.0,130.0,0,375.0,569.0,298.6,301.0,0,1741,154.0,354.0,400,375.0
209.0,0,269.0,149.0,880.0,235.0,235.0,197.1,1043,269.0,693.0,0,235.0,905.0,270.0,255.0,0,269.0,823.0,181.1,459.0,0,858,334.0,194.0,420,269.0
