Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,8.0,19.0,19.0,1.4,2000,20.0,4.0,0,19.0,18.0,21.0,1.0,0,20.0,7.0,20.0,3.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,8.0,39.0,39.0,1.8,2000,39.0,5.0,0,39.0,13.0,40.0,1.0,0,40.0,7.0,40.0,4.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,9.0,59.0,59.0,2.0,2000,59.0,7.0,0,59.0,16.0,60.0,2.0,0,59.0,8.0,60.0,4.0,0,2000,3.0,59.0,60,59.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.6,2000,80.0,7.0,0,80.0,24.0,81.0,3.0,0,80.0,9.0,80.0,6.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,1.0,13.0,99.0,99.0,3.1,2000,100.0,8.0,0,99.0,19.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
3.0,0,121.0,2.0,15.0,119.0,119.0,3.5,2000,120.0,9.0,0,119.0,21.0,122.0,4.0,0,121.0,12.0,120.0,7.0,0,2000,5.0,119.0,120,121.0
3.0,0,140.0,2.0,15.0,139.0,139.0,3.7,2000,140.0,9.0,0,140.0,25.0,141.0,4.0,0,140.0,12.0,139.9,7.0,0,2000,5.0,139.0,140,140.0
4.0,0,160.0,2.0,16.0,159.0,160.0,4.0,2000,160.0,10.0,0,160.0,31.0,161.0,5.0,0,160.0,13.0,160.0,8.0,0,2000,5.0,159.0,160,160.0
7.0,0,200.0,4.0,146.0,180.0,180.0,12.8,2000,180.0,51.0,0,180.0,159.0,201.0,10.0,0,200.0,118.0,180.0,29.0,0,2000,13.0,179.0,180,200.0
5.0,0,201.0,3.0,18.0,199.0,200.0,4.9,2000,201.0,12.0,0,200.0,68.0,202.0,6.0,0,201.0,16.0,200.0,9.0,0,2000,6.0,199.0,200,201.0
5.0,0,222.0,4.0,18.0,219.0,220.0,5.4,2000,222.0,13.0,0,220.0,30.0,223.0,7.0,0,222.0,16.0,219.7,10.0,0,2000,7.0,219.0,220,222.0
6.0,0,242.0,4.0,19.0,240.0,240.0,5.8,2000,242.0,13.0,0,240.0,32.0,243.0,7.0,0,242.0,17.0,239.8,11.0,0,2000,8.0,239.0,240,242.0
6.0,0,262.0,4.0,18.0,260.0,260.0,6.0,2000,262.0,13.0,0,260.0,30.0,263.0,7.0,0,262.0,17.0,259.7,11.0,0,2000,8.0,258.0,260,262.0
7.0,0,281.0,5.0,31.0,279.0,280.0,7.3,2000,281.0,17.0,0,280.0,52.0,282.0,8.0,0,281.0,25.0,279.5,12.0,0,2000,9.0,279.0,280,281.0
9.0,0,301.0,7.0,32.0,299.0,300.0,9.2,2000,301.0,22.0,0,300.0,45.0,302.0,12.0,0,301.0,28.0,299.7,18.0,0,2000,13.0,298.0,300,301.0
10.0,0,327.0,8.0,94.0,322.0,325.0,12.5,1995,327.0,38.0,0,325.0,524.0,328.0,12.0,0,327.0,69.0,318.0,20.0,0,1995,13.0,315.0,320,327.0
11.0,0,349.0,8.0,38.0,341.0,341.0,11.1,2000,349.0,28.0,0,341.0,54.0,350.0,13.0,0,349.0,34.0,339.1,22.0,0,2000,15.0,339.0,340,349.0
16.0,0,362.0,11.0,140.0,359.0,359.0,24.6,1985,362.0,91.0,0,359.0,972.0,363.0,22.0,0,362.0,115.0,354.1,71.0,0,1985,29.0,352.0,360,362.0
47.0,0,400.0,23.0,316.0,370.0,370.0,48.2,1937,400.0,157.0,0,370.0,741.0,401.0,65.0,0,400.0,296.0,355.3,102.0,0,1936,72.0,365.0,380,400.0
130.0,0,351.0,92.0,731.0,330.0,330.0,137.8,1674,351.0,399.0,0,330.0,1001.0,352.0,166.0,0,351.0,610.0,279.2,324.0,0,1648,189.0,328.0,400,351.0
181.0,0,280.0,136.0,801.0,274.0,274.0,180.2,1113,280.0,611.0,0,274.0,932.0,281.0,208.0,0,280.0,769.0,193.2,432.0,0,942,303.0,229.0,420,280.0
198.0,0,340.0,109.0,856.0,317.0,317.0,193.3,1434,340.0,667.0,0,317.0,979.0,341.0,302.0,0,340.0,804.0,258.8,434.0,0,1373,333.0,302.0,440,340.0
181.0,0,375.0,106.0,904.0,295.0,295.0,185.8,1407,375.0,652.0,0,295.0,984.0,376.0,283.0,0,375.0,819.0,263.3,437.0,0,1333,338.0,237.0,460,375.0
158.0,0,398.0,49.0,906.0,158.0,158.0,158.5,977,398.0,703.0,0,158.0,977.0,399.0,236.0,0,398.0,841.0,189.0,420.0,0,844,275.0,142.0,480,398.0
313.0,0,279.0,180.0,958.0,232.0,232.0,261.4,1157,279.0,853.0,0,279.0,991.0,280.0,399.0,0,279.0,907.0,231.4,663.0,0,990,436.0,164.0,500,279.0
280.0,0,303.0,159.0,935.0,262.0,262.0,247.6,1116,303.0,815.0,0,303.0,1001.0,304.0,378.0,0,303.0,880.0,230.5,595.0,0,987,404.0,191.0,520,303.0
382.0,0,162.0,263.0,960.0,154.0,154.0,316.4,566,162.0,858.0,0,162.0,995.0,163.0,463.0,0,162.0,917.0,120.3,721.0,0,470,489.0,86.0,540,162.0
223.0,0,349.0,140.0,961.0,225.0,225.0,224.9,1095,349.0,794.0,0,349.0,993.0,349.0,367.0,0,349.0,890.0,239.6,615.0,0,985,409.0,188.0,560,349.0
311.0,0,316.0,170.0,961.0,232.0,232.0,255.4,1053,316.0,812.0,0,316.0,992.0,317.0,396.0,0,316.0,940.0,236.8,661.0,0,898,425.0,159.0,580,316.0
251.0,0,392.0,146.0,932.0,178.0,178.0,227.3,1027,392.0,757.0,0,392.0,995.0,393.0,358.0,0,392.0,902.0,237.1,624.0,0,862,407.0,139.0,600,392.0
253.0,0,375.0,163.0,973.0,163.0,163.0,232.9,986,375.0,848.0,0,375.0,999.0,376.0,359.0,0,375.0,935.0,233.1,672.0,0,823,435.0,128.0,620,375.0
252.0,0,328.0,182.0,968.0,171.0,171.0,255.5,930,328.0,852.0,0,328.0,986.0,329.0,408.0,0,328.0,937.0,225.1,716.0,0,779,458.0,137.0,640,328.0
305.0,0,273.0,194.0,990.0,147.0,147.0,268.4,860,273.0,877.0,0,273.0,1000.0,274.0,432.0,0,273.0,972.0,213.5,694.0,0,692,469.0,139.0,660,273.0
289.0,0,325.0,172.0,956.0,174.0,325.0,248.9,947,325.0,777.0,0,325.0,987.0,326.0,415.0,0,325.0,916.0,240.4,673.0,0,762,463.0,174.0,680,325.0
349.0,0,303.0,198.0,974.0,173.0,303.0,273.0,868,303.0,848.0,0,303.0,1000.0,304.0,442.0,0,303.0,933.0,225.0,716.0,0,696,482.0,173.0,700,303.0
388.0,0,252.0,230.0,991.0,128.0,252.0,299.2,774,252.0,880.0,0,252.0,1000.0,253.0,484.0,0,252.0,982.0,205.0,739.0,0,569,532.0,128.0,720,252.0
372.0,0,288.0,216.0,979.0,123.0,288.0,284.9,758,288.0,851.0,0,288.0,996.0,289.0,443.0,0,288.0,948.0,204.4,740.0,0,552,474.0,123.0,740,288.0
404.0,0,259.0,235.0,964.0,132.0,259.0,306.8,767,259.0,872.0,0,259.0,991.0,260.0,464.0,0,259.0,942.0,211.3,781.0,0,571,507.0,132.0,760,259.0
354.0,0,278.0,232.0,971.0,116.0,278.0,293.6,701,278.0,863.0,0,278.0,1002.0,279.0,460.0,0,278.0,951.0,196.7,754.0,0,536,504.0,116.0,780,278.0
290.0,0,218.0,90.0,942.0,40.0,218.0,225.3,496,218.0,803.0,0,218.0,969.0,219.0,355.0,0,218.0,928.0,141.7,566.0,0,291,439.0,40.0,800,218.0
392.0,0,200.0,280.0,978.0,109.0,200.0,315.9,622,200.0,871.0,0,200.0,998.0,201.0,531.0,0,200.0,961.0,179.8,750.0,0,411,572.0,109.0,820,200.0
440.0,0,197.0,136.0,961.0,62.0,197.0,293.8,531,197.0,844.0,0,197.0,998.0,198.0,533.0,0,197.0,927.0,156.1,777.0,0,329,567.0,62.0,840,197.0
512.0,0,137.0,417.0,979.0,87.0,137.0,453.1,521,137.0,909.0,0,137.0,990.0,138.0,633.0,0,137.0,961.0,156.7,863.0,0,299,712.0,87.0,860,137.0
382.0,0,218.0,222.0,934.0,84.0,218.0,277.5,566,218.0,821.0,0,218.0,953.0,219.0,495.0,0,218.0,888.0,172.8,762.0,0,375,524.0,84.0,880,218.0
389.0,0,210.0,245.0,948.0,78.0,210.0,298.6,545,210.0,846.0,0,210.0,969.0,211.0,484.0,0,210.0,912.0,168.3,769.0,0,366,544.0,78.0,900,210.0
429.0,0,205.0,284.0,965.0,84.0,205.0,318.7,559,205.0,830.0,0,205.0,992.0,206.0,559.0,0,205.0,938.0,176.2,775.0,0,367,614.0,84.0,920,205.0
480.0,0,168.0,322.0,961.0,82.0,168.0,366.4,508,168.0,781.0,0,168.0,986.0,169.0,555.0,0,168.0,855.0,162.1,749.0,0,304,655.0,82.0,940,168.0
462.0,0,143.0,403.0,961.0,70.0,143.0,382.9,480,143.0,923.0,0,143.0,994.0,144.0,598.0,0,143.0,959.0,155.7,866.0,0,275,700.0,70.0,960,143.0
570.0,0,132.0,434.0,965.0,77.0,132.0,461.7,415,132.0,864.0,0,132.0,974.0,133.0,624.0,0,132.0,948.0,136.5,810.0,0,263,644.0,77.0,980,132.0
464.0,0,210.0,220.0,982.0,210.0,210.0,308.6,552,210.0,885.0,0,210.0,995.0,211.0,553.0,0,210.0,977.0,184.0,787.0,0,338,589.0,61.0,1000,210.0
