Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,8.0,19.0,19.0,1.4,2000,19.0,4.0,0,19.0,23.0,21.0,1.0,0,20.0,5.0,20.0,3.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.3,2000,39.0,4.0,0,39.0,14.0,40.0,1.0,0,39.0,6.0,40.0,2.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,9.0,59.0,59.0,1.6,2000,59.0,5.0,0,59.0,17.0,60.0,1.0,0,60.0,7.0,60.0,4.0,0,2000,1.0,59.0,60,59.0
1.0,0,80.0,1.0,12.0,79.0,79.0,2.3,2000,79.0,7.0,0,79.0,19.0,81.0,2.0,0,80.0,10.0,80.0,5.0,0,2000,3.0,79.0,80,79.0
2.0,0,100.0,1.0,12.0,99.0,99.0,2.8,2000,100.0,8.0,0,100.0,23.0,101.0,3.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
3.0,0,121.0,2.0,13.0,119.0,119.0,3.2,2000,120.0,8.0,0,119.0,27.0,122.0,4.0,0,121.0,11.0,120.0,7.0,0,2000,4.0,119.0,120,121.0
3.0,0,140.0,2.0,15.0,139.0,139.0,3.6,2000,140.0,10.0,0,140.0,25.0,141.0,4.0,0,140.0,12.0,140.0,7.0,0,2000,5.0,139.0,140,140.0
4.0,0,162.0,2.0,16.0,159.0,159.0,4.0,2000,160.0,11.0,0,160.0,32.0,163.0,5.0,0,162.0,14.0,160.0,8.0,0,2000,6.0,159.0,160,162.0
5.0,0,181.0,3.0,29.0,180.0,180.0,5.4,2000,180.0,15.0,0,180.0,147.0,182.0,6.0,0,181.0,22.0,179.9,11.0,0,2000,7.0,179.0,180,181.0
5.0,0,202.0,3.0,16.0,200.0,200.0,5.3,2000,202.0,11.0,0,201.0,475.0,203.0,6.0,0,202.0,14.0,200.0,9.0,0,2000,7.0,199.0,200,202.0
5.0,0,223.0,4.0,17.0,219.0,219.0,5.2,2000,223.0,12.0,0,221.0,22.0,224.0,6.0,0,223.0,15.0,220.0,9.0,0,2000,7.0,219.0,220,223.0
6.0,0,242.0,4.0,20.0,239.0,239.0,5.8,2000,242.0,13.0,0,240.0,32.0,243.0,7.0,0,242.0,17.0,239.7,10.0,0,2000,8.0,238.0,240,242.0
6.0,0,260.0,4.0,18.0,259.0,260.0,5.8,2000,260.0,13.0,0,260.0,26.0,261.0,7.0,0,260.0,16.0,259.8,10.0,0,2000,8.0,259.0,260,260.0
7.0,0,287.0,5.0,20.0,280.0,282.0,6.9,2000,287.0,15.0,0,282.0,36.0,288.0,8.0,0,287.0,18.0,279.5,12.0,0,2000,9.0,277.0,280,287.0
9.0,0,301.0,7.0,41.0,298.0,300.0,9.2,1999,301.0,24.0,0,300.0,64.0,302.0,11.0,0,301.0,35.0,299.6,16.0,0,1999,12.0,297.0,300,301.0
13.0,0,337.0,9.0,113.0,320.0,331.0,18.7,1996,337.0,67.0,0,331.0,531.0,338.0,17.0,0,337.0,83.0,319.0,54.0,0,1996,22.0,308.0,320,337.0
10.0,0,343.0,8.0,32.0,342.0,342.0,10.1,1999,343.0,23.0,0,342.0,49.0,344.0,12.0,0,343.0,28.0,335.1,18.0,0,1999,14.0,337.0,340,343.0
17.0,0,358.0,12.0,131.0,356.0,356.0,24.5,1982,358.0,88.0,0,356.0,954.0,359.0,22.0,0,358.0,110.0,331.7,63.0,0,1982,30.0,356.0,360,358.0
56.0,0,381.0,24.0,335.0,377.0,377.0,57.3,1919,381.0,237.0,0,377.0,670.0,382.0,75.0,0,381.0,310.0,363.3,117.0,0,1919,85.0,371.0,380,381.0
127.0,0,378.0,92.0,712.0,339.0,339.0,144.9,1667,378.0,443.0,0,339.0,999.0,379.0,155.0,0,378.0,607.0,278.6,335.0,0,1640,213.0,322.0,400,378.0
178.0,0,331.0,135.0,820.0,257.0,257.0,180.6,1090,331.0,600.0,0,257.0,903.0,332.0,195.0,0,331.0,789.0,189.2,416.0,0,950,250.0,222.0,420,331.0
216.0,0,287.0,156.0,827.0,254.0,254.0,218.8,1302,287.0,671.0,0,254.0,967.0,288.0,326.0,0,287.0,763.0,235.0,457.0,0,1222,358.0,244.0,440,287.0
208.0,0,345.0,130.0,864.0,279.0,279.0,200.4,1346,345.0,648.0,0,279.0,997.0,346.0,307.0,0,345.0,798.0,251.9,461.0,0,1267,346.0,236.0,460,345.0
225.0,0,345.0,122.0,893.0,182.0,182.0,193.5,939,345.0,725.0,0,182.0,983.0,346.0,265.0,0,345.0,868.0,181.8,463.0,0,812,330.0,175.0,480,345.0
