Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,22.0,1.0,169.0,19.0,19.0,9.3,2000,20.0,34.0,0,19.0,907.0,23.0,1.0,0,21.0,93.0,20.0,18.0,0,1998,4.0,19.0,20,20.0
2.0,0,46.0,1.0,913.0,41.0,42.0,83.8,2000,44.0,679.0,0,43.0,991.0,47.0,4.0,0,46.0,860.0,40.0,383.0,0,1981,7.0,39.0,40,45.0
2.0,0,66.0,1.0,972.0,57.0,59.0,37.7,1979,59.0,51.0,0,59.0,998.0,67.0,4.0,0,66.0,892.0,58.5,8.0,0,1839,5.0,53.0,60,61.0
4.0,0,86.0,2.0,953.0,77.0,79.0,29.2,1982,80.0,15.0,0,79.0,1000.0,87.0,5.0,0,86.0,643.0,77.1,9.0,0,1885,6.0,75.0,80,81.0
5.0,0,101.0,3.0,415.0,99.0,100.0,16.0,2000,101.0,18.0,0,100.0,758.0,102.0,6.0,0,101.0,276.0,100.0,10.0,0,1985,7.0,99.0,100,101.0
5.0,0,124.0,4.0,318.0,120.0,120.0,13.1,2000,121.0,20.0,0,121.0,838.0,125.0,7.0,0,124.0,144.0,113.9,11.0,0,1998,8.0,119.0,120,124.0
5.0,0,143.0,4.0,202.0,139.0,139.0,10.6,2000,141.0,17.0,0,141.0,690.0,144.0,7.0,0,143.0,68.0,137.6,11.0,0,1993,8.0,138.0,140,143.0
7.0,0,166.0,4.0,188.0,160.0,161.0,12.7,2000,165.0,36.0,0,161.0,701.0,167.0,9.0,0,166.0,99.0,159.9,16.0,0,1996,10.0,158.0,160,166.0
7.0,0,187.0,5.0,306.0,181.0,182.0,14.9,2000,182.0,20.0,0,182.0,875.0,188.0,8.0,0,187.0,133.0,176.8,13.0,0,1997,10.0,178.0,180,187.0
7.0,0,206.0,5.0,763.0,198.0,198.0,22.6,1998,204.0,20.0,0,198.0,990.0,207.0,9.0,0,206.0,221.0,199.7,14.0,0,1981,10.0,195.0,200,206.0
8.0,0,225.0,6.0,700.0,215.0,217.0,22.1,1992,225.0,22.0,0,218.0,981.0,226.0,10.0,0,225.0,317.0,219.0,15.0,0,1967,11.0,215.0,220,225.0
10.0,0,244.0,7.0,660.0,241.0,241.0,22.4,1983,244.0,23.0,0,242.0,982.0,245.0,12.0,0,244.0,34.0,237.4,17.0,0,1963,13.0,234.0,240,244.0
12.0,0,267.0,9.0,397.0,252.0,257.0,19.2,1980,267.0,27.0,0,257.0,997.0,268.0,14.0,0,267.0,51.0,256.9,21.0,0,1948,16.0,249.0,260,267.0
15.0,0,282.0,11.0,265.0,268.0,276.0,22.6,1975,282.0,42.0,0,276.0,982.0,283.0,19.0,0,282.0,63.0,275.8,29.0,0,1927,21.0,266.0,280,282.0
18.0,0,285.0,13.0,86.0,282.0,282.0,20.5,1953,285.0,50.0,0,282.0,997.0,286.0,23.0,0,285.0,69.0,267.4,38.0,0,1901,27.0,281.0,300,285.0
31.0,0,321.0,18.0,266.0,305.0,308.0,32.1,1929,321.0,80.0,0,308.0,996.0,322.0,43.0,0,321.0,105.0,278.2,69.0,0,1869,51.0,290.0,320,321.0
63.0,0,347.0,39.0,549.0,292.0,300.0,68.9,1811,347.0,309.0,0,300.0,965.0,348.0,78.0,0,347.0,367.0,264.0,129.0,0,1743,90.0,289.0,340,347.0
47.0,0,361.0,30.0,308.0,339.0,342.0,50.4,1884,361.0,149.0,0,342.0,993.0,362.0,57.0,0,361.0,284.0,295.9,105.0,0,1819,66.0,318.0,360,361.0
48.0,0,369.0,38.0,272.0,351.0,351.0,42.3,1910,369.0,78.0,0,351.0,836.0,370.0,54.0,0,369.0,239.0,318.6,69.0,0,1851,58.0,347.0,380,369.0
88.0,0,428.0,62.0,969.0,308.0,308.0,113.9,1438,428.0,377.0,0,308.0,994.0,429.0,120.0,0,428.0,718.0,242.5,304.0,0,1357,140.0,297.0,400,428.0
85.0,0,389.0,62.0,809.0,320.0,320.0,113.6,1539,389.0,396.0,0,320.0,975.0,390.0,124.0,0,389.0,642.0,262.1,319.0,0,1445,149.0,271.0,420,389.0
83.0,0,443.0,59.0,751.0,305.0,305.0,107.1,1613,443.0,428.0,0,305.0,980.0,444.0,97.0,0,443.0,659.0,291.0,301.0,0,1542,109.0,301.0,440,443.0
93.0,0,458.0,73.0,747.0,320.0,320.0,119.7,1608,458.0,370.0,0,320.0,990.0,459.0,113.0,0,458.0,668.0,298.6,318.0,0,1537,126.0,308.0,460,458.0
106.0,0,426.0,74.0,756.0,375.0,375.0,126.8,1484,426.0,419.0,0,375.0,863.0,427.0,129.0,0,426.0,639.0,289.1,324.0,0,1411,189.0,250.0,480,426.0
120.0,0,454.0,86.0,789.0,318.0,318.0,158.7,1392,454.0,619.0,0,454.0,997.0,455.0,251.0,0,454.0,761.0,278.7,360.0,0,1306,300.0,285.0,500,454.0
115.0,0,427.0,81.0,798.0,385.0,385.0,151.3,1488,427.0,566.0,0,427.0,989.0,428.0,152.0,0,427.0,742.0,305.0,359.0,0,1392,279.0,336.0,520,427.0
114.0,0,526.0,86.0,851.0,327.0,327.0,161.6,1379,526.0,686.0,0,526.0,1000.0,527.0,151.0,0,526.0,806.0,294.2,391.0,0,1269,301.0,240.0,540,526.0
132.0,0,546.0,87.0,875.0,268.0,268.0,173.7,1322,546.0,653.0,0,546.0,992.0,547.0,290.0,0,546.0,781.0,287.6,392.0,0,1230,316.0,220.0,560,546.0
136.0,0,501.0,98.0,815.0,289.0,289.0,179.4,1287,501.0,644.0,0,501.0,999.0,502.0,293.0,0,501.0,785.0,289.7,378.0,0,1185,321.0,202.0,580,501.0
