Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,21.0,1.0,124.0,19.0,19.0,7.1,2000,20.0,32.0,0,19.0,553.0,22.0,1.0,0,20.0,62.0,20.0,15.0,0,2000,3.0,19.0,20,20.0
1.0,0,45.0,1.0,938.0,41.0,42.0,72.0,1999,44.0,642.0,0,42.0,994.0,46.0,2.0,0,45.0,850.0,40.0,259.0,0,1981,4.0,39.0,40,44.0
1.0,0,63.0,1.0,821.0,55.0,58.0,20.3,1969,62.0,11.0,0,59.0,998.0,64.0,2.0,0,63.0,350.0,59.1,7.0,0,1822,3.0,52.0,60,62.0
4.0,0,82.0,2.0,641.0,78.0,80.0,23.0,1988,81.0,14.0,0,80.0,996.0,83.0,5.0,0,82.0,501.0,79.5,8.0,0,1937,6.0,76.0,80,81.0
4.0,0,107.0,3.0,473.0,99.0,99.0,16.2,2000,106.0,14.0,0,100.0,839.0,108.0,6.0,0,107.0,300.0,100.0,9.0,0,1975,6.0,99.0,100,107.0
5.0,0,125.0,3.0,247.0,120.0,120.0,11.0,2000,122.0,14.0,0,121.0,679.0,126.0,6.0,0,125.0,131.0,115.1,10.0,0,1997,7.0,119.0,120,125.0
5.0,0,141.0,3.0,117.0,140.0,140.0,8.3,2000,141.0,15.0,0,140.0,958.0,142.0,6.0,0,141.0,32.0,133.6,11.0,0,1993,7.0,139.0,140,141.0
7.0,0,166.0,5.0,160.0,160.0,160.0,11.5,1999,161.0,33.0,0,161.0,669.0,167.0,9.0,0,166.0,100.0,159.8,15.0,0,1999,10.0,159.0,160,166.0
7.0,0,186.0,5.0,315.0,179.0,179.0,13.5,2000,180.0,16.0,0,180.0,974.0,187.0,8.0,0,186.0,54.0,166.1,12.0,0,1995,9.0,179.0,180,186.0
7.0,0,209.0,5.0,593.0,198.0,199.0,17.1,2000,200.0,17.0,0,199.0,999.0,210.0,9.0,0,209.0,59.0,199.8,14.0,0,1986,10.0,198.0,200,209.0
8.0,0,227.0,6.0,568.0,220.0,221.0,18.7,1996,227.0,20.0,0,221.0,996.0,228.0,10.0,0,227.0,64.0,219.3,15.0,0,1983,11.0,216.0,220,227.0
9.0,0,246.0,7.0,615.0,239.0,239.0,19.8,1990,246.0,22.0,0,240.0,969.0,247.0,11.0,0,246.0,33.0,237.8,17.0,0,1983,13.0,236.0,240,246.0
12.0,0,266.0,9.0,563.0,253.0,259.0,21.2,1994,266.0,26.0,0,259.0,989.0,267.0,14.0,0,266.0,47.0,258.4,20.0,0,1973,15.0,253.0,260,266.0
15.0,0,281.0,11.0,71.0,274.0,276.0,22.0,1986,281.0,44.0,0,276.0,970.0,282.0,19.0,0,281.0,64.0,261.2,32.0,0,1957,23.0,272.0,280,281.0
