Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,21.0,1.0,124.0,19.0,19.0,6.6,2000,20.0,29.0,0,19.0,459.0,22.0,1.0,0,21.0,80.0,20.0,11.0,0,1998,2.0,19.0,20,20.0
1.0,0,45.0,1.0,870.0,40.0,41.0,54.3,2000,43.0,498.0,0,42.0,998.0,46.0,3.0,0,45.0,785.0,40.0,106.0,0,1981,4.0,39.0,40,43.0
2.0,0,65.0,1.0,873.0,55.0,58.0,22.4,1962,59.0,13.0,0,59.0,999.0,66.0,3.0,0,65.0,439.0,58.0,7.0,0,1868,4.0,54.0,60,64.0
4.0,0,83.0,2.0,696.0,79.0,80.0,22.6,1988,80.0,12.0,0,80.0,993.0,84.0,5.0,0,83.0,469.0,76.7,9.0,0,1926,6.0,77.0,80,81.0
4.0,0,104.0,3.0,491.0,99.0,99.0,16.2,2000,100.0,16.0,0,100.0,802.0,105.0,5.0,0,104.0,286.0,100.0,9.0,0,1988,7.0,98.0,100,104.0
5.0,0,125.0,3.0,308.0,119.0,119.0,11.8,2000,122.0,16.0,0,120.0,932.0,126.0,7.0,0,125.0,104.0,115.3,11.0,0,1992,7.0,119.0,120,125.0
6.0,0,142.0,4.0,182.0,139.0,140.0,9.8,2000,140.0,16.0,0,140.0,468.0,143.0,7.0,0,142.0,64.0,137.5,11.0,0,1993,8.0,138.0,140,142.0
7.0,0,167.0,5.0,207.0,159.0,159.0,13.6,1998,167.0,39.0,0,161.0,556.0,168.0,9.0,0,167.0,99.0,159.8,15.0,0,1997,10.0,158.0,160,167.0
7.0,0,185.0,5.0,189.0,179.0,181.0,11.5,2000,182.0,17.0,0,181.0,632.0,186.0,8.0,0,185.0,53.0,176.9,13.0,0,1990,9.0,177.0,180,185.0
7.0,0,206.0,5.0,793.0,198.0,200.0,24.5,1998,200.0,21.0,0,200.0,998.0,207.0,9.0,0,206.0,350.0,196.6,14.0,0,1984,10.0,196.0,200,206.0
8.0,0,229.0,6.0,414.0,218.0,218.0,18.0,1996,229.0,21.0,0,222.0,996.0,230.0,10.0,0,229.0,219.0,219.4,16.0,0,1979,12.0,217.0,220,229.0
10.0,0,243.0,7.0,697.0,236.0,236.0,23.1,1994,243.0,24.0,0,238.0,919.0,244.0,12.0,0,243.0,437.0,239.2,17.0,0,1974,13.0,232.0,240,243.0
12.0,0,265.0,9.0,732.0,258.0,259.0,24.5,1989,265.0,28.0,0,259.0,999.0,266.0,14.0,0,265.0,69.0,257.7,22.0,0,1969,16.0,250.0,260,265.0
17.0,0,285.0,12.0,790.0,275.0,278.0,29.5,1985,285.0,54.0,0,278.0,997.0,286.0,20.0,0,285.0,78.0,277.3,33.0,0,1948,23.0,273.0,280,285.0
17.0,0,293.0,12.0,79.0,284.0,286.0,20.3,1959,293.0,42.0,0,286.0,992.0,294.0,22.0,0,293.0,63.0,248.9,32.0,0,1914,25.0,281.0,300,293.0
31.0,0,315.0,19.0,233.0,314.0,314.0,31.6,1949,315.0,82.0,0,314.0,547.0,316.0,43.0,0,315.0,101.0,271.0,71.0,0,1888,51.0,299.0,320,315.0
67.0,0,352.0,41.0,612.0,294.0,335.0,72.7,1829,352.0,314.0,0,335.0,967.0,353.0,82.0,0,352.0,505.0,266.9,131.0,0,1770,95.0,284.0,340,352.0
36.0,0,348.0,26.0,278.0,345.0,345.0,37.2,1908,348.0,82.0,0,345.0,529.0,349.0,45.0,0,348.0,246.0,332.3,67.0,0,1865,51.0,332.0,360,348.0
47.0,0,376.0,36.0,270.0,361.0,361.0,41.6,1899,376.0,78.0,0,361.0,506.0,377.0,52.0,0,376.0,246.0,358.1,68.0,0,1854,57.0,355.0,380,376.0
77.0,0,390.0,52.0,972.0,273.0,273.0,109.5,1443,390.0,519.0,0,273.0,1000.0,391.0,104.0,0,390.0,749.0,241.2,303.0,0,1358,132.0,262.0,400,390.0
88.0,0,363.0,57.0,832.0,344.0,344.0,120.5,1553,363.0,434.0,0,344.0,1000.0,364.0,129.0,0,363.0,757.0,270.3,352.0,0,1469,167.0,306.0,420,363.0
