,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,305.8625,303.625,330.0,346.625,356.875,384.25,405.375,429.875,444.875,570.125
