Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.1,2000,2000
0,0,0,40.0,40,0,1.7,2000,2000
0,0,0,60.0,60,0,2.1,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,2.8,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,3.7,2000,2000
0,0,0,160.1,160,0,4.3,2000,2000
0,0,0,179.8,180,0,11.6,1998,1999
0,0,0,200.0,200,0,4.7,2000,2000
0,0,0,219.9,220,0,5.3,2000,2000
0,0,0,239.9,240,0,12.0,1999,1999
0,0,0,259.8,260,0,6.3,2000,2000
0,0,0,279.9,280,0,6.6,2000,2000
0,0,0,299.8,300,0,7.6,2000,2000
0,0,0,319.1,320,0,9.9,2000,2000
0,0,0,339.5,340,0,11.3,2000,2000
0,0,0,266.9,360,0,122.5,1670,1699
0,0,0,268.9,380,0,120.7,1646,1683
0,0,0,290.1,400,0,105.2,1718,1738
0,0,0,298.4,420,0,102.2,1689,1720
0,0,0,257.5,440,0,198.2,1344,1428
0,0,0,219.6,460,0,233.6,1048,1177
0,0,0,232.4,480,0,240.9,1076,1196
0,0,0,238.1,500,0,241.6,1037,1190
0,0,0,237.8,520,0,258.4,1015,1152
0,0,0,251.9,540,0,209.4,1054,1184
0,0,0,238.5,560,0,249.9,941,1090
0,0,0,251.7,580,0,215.7,954,1120
0,0,0,229.9,600,0,261.7,842,996
0,0,0,203.4,620,0,285.0,713,860
0,0,0,218.0,640,0,265.7,702,899
0,0,0,234.8,660,0,280.0,757,946
0,0,0,260.4,680,0,233.9,876,1026
0,0,0,242.2,700,0,253.6,750,934
0,0,0,237.2,720,0,258.0,684,896
0,0,0,237.6,740,0,251.1,694,879
0,0,0,241.4,760,0,233.0,635,876
0,0,0,207.1,780,0,265.7,540,738
0,0,0,223.9,800,0,236.4,549,786
0,0,0,210.0,820,0,275.3,503,722
0,0,0,206.8,840,0,306.6,477,699
0,0,0,219.5,860,0,223.6,546,734
0,0,0,199.6,880,0,262.5,435,653
0,0,0,201.2,900,0,279.4,435,650
0,0,0,213.9,920,0,267.9,432,683
0,0,0,171.9,940,0,286.4,285,538
0,0,0,207.0,960,0,244.5,416,644
0,0,0,180.6,980,0,353.7,286,553
0,0,0,205.4,1000,0,272.2,384,620
