Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.1,2000,2000
0,0,0,40.0,40,0,1.6,2000,2000
0,0,0,60.0,60,0,2.1,2000,2000
0,0,0,80.0,80,0,2.9,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.5,2000,2000
0,0,0,140.1,140,0,4.0,2000,2000
0,0,0,160.0,160,0,4.4,2000,2000
0,0,0,179.0,180,0,18.4,1988,1988
0,0,0,199.9,200,0,5.1,2000,2000
0,0,0,219.8,220,0,5.8,2000,2000
0,0,0,239.6,240,0,9.8,1997,1997
0,0,0,259.8,260,0,6.4,2000,2000
0,0,0,279.7,280,0,7.0,2000,2000
0,0,0,299.8,300,0,7.6,2000,2000
0,0,0,317.9,320,0,9.9,2000,2000
0,0,0,339.3,340,0,11.3,1999,1999
0,0,0,257.8,360,0,127.8,1669,1688
0,0,0,269.0,380,0,122.9,1654,1682
0,0,0,294.9,400,0,105.1,1721,1750
0,0,0,296.6,420,0,105.5,1659,1702
0,0,0,254.9,440,0,199.7,1328,1410
0,0,0,233.2,460,0,233.9,1104,1242
0,0,0,231.2,480,0,252.9,1078,1196
0,0,0,235.1,500,0,256.4,1009,1176
0,0,0,227.0,520,0,277.3,975,1104
0,0,0,242.4,540,0,232.4,1005,1140
0,0,0,233.1,560,0,265.5,932,1065
0,0,0,250.7,580,0,240.5,963,1115
0,0,0,217.4,600,0,290.0,753,942
0,0,0,209.5,620,0,314.0,692,885
0,0,0,208.3,640,0,295.3,651,860
0,0,0,207.9,660,0,317.9,674,838
0,0,0,252.3,680,0,258.4,818,994
0,0,0,223.9,700,0,303.8,697,873
0,0,0,216.2,720,0,296.6,617,816
0,0,0,219.3,740,0,323.2,642,816
0,0,0,205.7,760,0,310.2,539,747
0,0,0,175.4,780,0,342.0,418,625
0,0,0,184.9,800,0,347.7,426,647
0,0,0,167.8,820,0,386.7,358,577
0,0,0,165.4,840,0,435.4,363,559
0,0,0,180.9,860,0,338.3,390,601
0,0,0,170.1,880,0,398.8,341,561
0,0,0,167.5,900,0,384.6,325,539
0,0,0,156.9,920,0,364.1,280,498
0,0,0,150.6,940,0,468.8,293,471
0,0,0,157.0,960,0,436.8,245,484
0,0,0,142.4,980,0,474.7,230,433
0,0,0,184.4,1000,0,377.2,321,553
