Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.1,2000,2000
0,0,0,60.0,60,0,2.1,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.8,2000,2000
0,0,0,120.0,120,0,3.1,2000,2000
0,0,0,140.0,140,0,3.4,2000,2000
0,0,0,159.9,160,0,3.8,2000,2000
0,0,0,179.5,180,0,10.1,1995,1995
0,0,0,199.9,200,0,5.1,2000,2000
0,0,0,219.8,220,0,5.6,2000,2000
0,0,0,236.2,240,0,27.5,1967,1968
0,0,0,260.0,260,0,6.2,2000,2000
0,0,0,279.6,280,0,7.0,2000,2000
0,0,0,299.7,300,0,7.4,2000,2000
0,0,0,320.0,320,0,8.7,2000,2000
0,0,0,339.1,340,0,10.8,2000,2000
0,0,0,285.0,360,0,93.0,1832,1836
0,0,0,253.7,380,0,134.1,1535,1588
0,0,0,277.5,400,0,112.7,1617,1663
0,0,0,292.3,420,0,113.9,1636,1683
0,0,0,239.6,440,0,219.8,1233,1327
0,0,0,240.9,460,0,233.4,1161,1282
0,0,0,234.3,480,0,239.0,1100,1209
0,0,0,234.5,500,0,244.7,1026,1172
0,0,0,229.5,520,0,258.9,982,1113
0,0,0,236.0,540,0,242.9,965,1108
0,0,0,240.3,560,0,244.3,947,1099
0,0,0,247.2,580,0,246.3,961,1099
0,0,0,226.4,600,0,277.2,801,980
0,0,0,220.0,620,0,291.6,776,929
0,0,0,202.4,640,0,296.6,632,838
0,0,0,205.2,660,0,288.9,616,826
0,0,0,225.1,680,0,282.9,716,887
0,0,0,215.1,700,0,298.3,652,837
0,0,0,215.3,720,0,276.0,620,812
0,0,0,207.9,740,0,325.6,604,773
0,0,0,197.9,760,0,316.1,519,719
0,0,0,181.6,780,0,352.4,468,650
0,0,0,199.7,800,0,325.4,501,699
0,0,0,177.4,820,0,370.0,399,610
0,0,0,184.1,840,0,374.6,392,622
0,0,0,181.2,860,0,349.7,386,602
0,0,0,160.0,880,0,437.3,289,527
0,0,0,168.3,900,0,376.2,323,542
0,0,0,166.7,920,0,399.2,325,529
0,0,0,142.3,940,0,472.2,222,445
0,0,0,147.5,960,0,411.1,212,457
0,0,0,137.8,980,0,539.2,215,419
0,0,0,159.0,1000,0,439.1,262,477
