Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.5,2000,2000
0,0,0,40.0,40,0,1.3,2000,2000
0,0,0,60.0,60,0,2.1,2000,2000
0,0,0,80.0,80,0,2.4,2000,2000
0,0,0,100.0,100,0,3.7,2000,2000
0,0,0,120.0,120,0,3.8,2000,2000
0,0,0,140.0,140,0,3.8,2000,2000
0,0,0,160.0,160,0,4.4,2000,2000
0,0,0,178.0,180,0,18.1,1978,1978
0,0,0,199.9,200,0,5.1,2000,2000
0,0,0,219.9,220,0,5.8,2000,2000
0,0,0,235.4,240,0,24.0,1964,1964
0,0,0,259.7,260,0,6.4,2000,2000
0,0,0,279.9,280,0,7.0,2000,2000
0,0,0,299.4,300,0,7.0,2000,2000
0,0,0,319.2,320,0,8.8,2000,2000
0,0,0,339.1,340,0,11.0,2000,2000
0,0,0,289.7,360,0,94.6,1836,1844
0,0,0,262.7,380,0,131.9,1607,1645
0,0,0,287.4,400,0,106.8,1675,1724
0,0,0,299.9,420,0,111.5,1696,1728
0,0,0,242.8,440,0,213.6,1257,1340
0,0,0,234.7,460,0,240.0,1165,1255
0,0,0,244.1,480,0,231.5,1164,1260
0,0,0,238.1,500,0,257.2,1063,1190
0,0,0,224.1,520,0,278.3,954,1086
0,0,0,240.3,540,0,236.0,1004,1131
0,0,0,242.4,560,0,241.8,961,1109
0,0,0,234.3,580,0,250.7,924,1042
0,0,0,229.3,600,0,293.3,826,992
0,0,0,223.0,620,0,297.0,764,941
0,0,0,204.3,640,0,320.5,679,845
0,0,0,215.0,660,0,303.6,694,866
0,0,0,223.6,680,0,303.5,718,881
0,0,0,219.7,700,0,299.0,673,850
0,0,0,220.3,720,0,328.2,651,832
0,0,0,211.2,740,0,342.7,584,782
0,0,0,203.8,760,0,321.8,574,739
0,0,0,177.9,780,0,366.8,426,634
0,0,0,191.4,800,0,318.1,463,670
0,0,0,180.6,820,0,380.0,417,621
0,0,0,179.9,840,0,396.9,425,608
0,0,0,181.0,860,0,363.8,399,601
0,0,0,164.1,880,0,422.2,336,537
0,0,0,170.4,900,0,411.1,357,549
0,0,0,173.0,920,0,386.7,312,549
0,0,0,140.5,940,0,432.4,225,441
0,0,0,150.2,960,0,388.4,285,463
0,0,0,126.5,980,0,487.2,213,389
0,0,0,152.9,1000,0,415.1,276,459
