,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,16.437499999999996,14.75,17.25,18.75,19.875,22.75,25.0,27.5,29.0,50.375
