Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,8.0,19.0,19.0,1.5,2000,20.0,4.0,0,19.0,16.0,21.0,1.0,0,20.0,6.0,20.0,3.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.5,2000,39.0,5.0,0,39.0,18.0,40.0,1.0,0,39.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,12.0,59.0,59.0,2.4,2000,59.0,7.0,0,59.0,23.0,60.0,2.0,0,59.0,10.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
3.0,0,80.0,1.0,12.0,79.0,79.0,2.9,2000,79.0,7.0,0,79.0,34.0,81.0,4.0,0,80.0,10.0,80.0,6.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,2.0,13.0,99.0,99.0,3.4,2000,100.0,9.0,0,99.0,20.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.8,2000,120.0,9.0,0,119.0,23.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,6.0,119.0,120,120.0
4.0,0,140.0,3.0,13.0,139.0,139.0,4.1,2000,140.0,9.0,0,140.0,19.0,141.0,5.0,0,140.0,11.0,140.0,8.0,0,2000,6.0,139.0,140,140.0
4.0,0,160.0,3.0,15.0,159.0,159.0,4.4,2000,160.0,10.0,0,160.0,20.0,161.0,5.0,0,160.0,13.0,159.9,8.0,0,2000,6.0,159.0,160,160.0
5.0,0,183.0,4.0,28.0,179.0,180.0,5.7,2000,181.0,15.0,0,180.0,48.0,184.0,7.0,0,183.0,23.0,179.9,11.0,0,2000,7.0,178.0,180,183.0
6.0,0,205.0,4.0,310.0,199.0,200.0,15.7,1951,201.0,31.0,0,200.0,913.0,206.0,7.0,0,205.0,178.0,195.1,14.0,0,1951,8.0,198.0,200,205.0
6.0,0,220.0,4.0,16.0,219.0,220.0,5.5,2000,220.0,13.0,0,220.0,28.0,221.0,7.0,0,220.0,15.0,220.0,10.0,0,2000,8.0,219.0,220,220.0
6.0,0,241.0,4.0,18.0,239.0,239.0,6.0,2000,241.0,14.0,0,240.0,27.0,242.0,7.0,0,241.0,16.0,240.0,11.0,0,2000,8.0,239.0,240,241.0
7.0,0,264.0,5.0,19.0,260.0,263.0,6.3,2000,264.0,15.0,0,263.0,25.0,265.0,8.0,0,264.0,17.0,259.9,12.0,0,2000,9.0,259.0,260,264.0
8.0,0,283.0,6.0,24.0,279.0,279.0,7.4,2000,283.0,16.0,0,279.0,38.0,284.0,9.0,0,283.0,20.0,279.6,13.0,0,2000,10.0,278.0,280,283.0
8.0,0,301.0,6.0,25.0,300.0,300.0,8.2,2000,301.0,17.0,0,300.0,32.0,302.0,10.0,0,301.0,22.0,299.2,14.0,0,2000,11.0,299.0,300,301.0
11.0,0,322.0,8.0,99.0,320.0,321.0,13.2,2000,322.0,41.0,0,321.0,241.0,323.0,13.0,0,322.0,70.0,313.2,23.0,0,2000,16.0,317.0,320,322.0
14.0,0,352.0,10.0,105.0,337.0,337.0,17.5,1995,352.0,58.0,0,337.0,141.0,353.0,19.0,0,352.0,81.0,332.8,40.0,0,1995,23.0,336.0,340,352.0
21.0,0,369.0,13.0,173.0,358.0,358.0,26.4,1991,369.0,83.0,0,358.0,607.0,370.0,29.0,0,369.0,119.0,357.2,65.0,0,1991,36.0,357.0,360,369.0
25.0,0,375.0,15.0,380.0,374.0,375.0,38.3,1962,375.0,136.0,0,375.0,682.0,376.0,39.0,0,375.0,227.0,313.3,92.0,0,1961,54.0,349.0,380,375.0
98.0,0,383.0,75.0,592.0,322.0,322.0,102.3,1646,383.0,330.0,0,322.0,837.0,384.0,116.0,0,383.0,396.0,274.4,274.0,0,1601,132.0,301.0,400,383.0
63.0,0,388.0,44.0,561.0,364.0,364.0,75.0,1812,388.0,294.0,0,364.0,977.0,389.0,72.0,0,388.0,363.0,327.5,160.0,0,1809,82.0,359.0,420,388.0
206.0,0,304.0,134.0,894.0,258.0,258.0,205.2,1329,304.0,671.0,0,258.0,962.0,305.0,310.0,0,304.0,839.0,239.7,484.0,0,1236,353.0,240.0,440,304.0
183.0,0,351.0,103.0,814.0,348.0,348.0,184.1,1512,351.0,621.0,0,348.0,998.0,352.0,294.0,0,351.0,754.0,283.0,402.0,0,1453,321.0,292.0,460,351.0
240.0,0,294.0,160.0,870.0,239.0,239.0,236.8,1244,294.0,700.0,0,239.0,926.0,295.0,367.0,0,294.0,828.0,240.9,555.0,0,1156,396.0,229.0,480,294.0
176.0,0,388.0,109.0,862.0,307.0,307.0,189.1,1442,388.0,710.0,0,388.0,997.0,389.0,274.0,0,388.0,802.0,288.5,440.0,0,1372,333.0,289.0,500,388.0
165.0,0,325.0,111.0,942.0,255.0,255.0,183.7,1033,325.0,654.0,0,325.0,985.0,326.0,283.0,0,325.0,878.0,213.3,414.0,0,913,342.0,142.0,520,325.0
340.0,0,253.0,176.0,946.0,218.0,218.0,275.1,1057,253.0,839.0,0,253.0,984.0,254.0,393.0,0,253.0,898.0,224.3,683.0,0,948,424.0,205.0,540,253.0
185.0,0,355.0,135.0,865.0,248.0,248.0,203.2,1197,355.0,707.0,0,355.0,993.0,356.0,321.0,0,355.0,824.0,262.0,430.0,0,1135,367.0,248.0,560,355.0
342.0,0,267.0,175.0,878.0,232.0,232.0,264.8,1020,267.0,788.0,0,267.0,989.0,268.0,397.0,0,267.0,857.0,230.8,661.0,0,897,424.0,198.0,580,267.0
295.0,0,306.0,159.0,914.0,243.0,243.0,240.8,1094,306.0,736.0,0,306.0,999.0,307.0,374.0,0,306.0,872.0,252.6,593.0,0,979,406.0,203.0,600,306.0
230.0,0,316.0,147.0,948.0,269.0,269.0,234.2,1113,316.0,764.0,0,316.0,982.0,317.0,356.0,0,316.0,867.0,263.4,622.0,0,1013,382.0,223.0,620,316.0
324.0,0,328.0,179.0,951.0,221.0,221.0,258.0,948,328.0,805.0,0,328.0,999.0,329.0,396.0,0,328.0,886.0,229.9,654.0,0,841,422.0,155.0,640,328.0
346.0,0,303.0,168.0,919.0,223.0,223.0,267.1,997,303.0,816.0,0,303.0,987.0,304.0,377.0,0,303.0,885.0,247.4,673.0,0,854,418.0,196.0,660,303.0
293.0,0,348.0,149.0,886.0,269.0,348.0,232.6,1058,348.0,707.0,0,348.0,997.0,349.0,343.0,0,348.0,810.0,268.5,577.0,0,959,384.0,269.0,680,348.0
258.0,0,365.0,132.0,896.0,235.0,365.0,229.3,1065,365.0,783.0,0,365.0,998.0,366.0,345.0,0,365.0,858.0,276.2,660.0,0,924,391.0,235.0,700,365.0
341.0,0,313.0,181.0,930.0,245.0,313.0,262.7,973,313.0,802.0,0,313.0,965.0,314.0,391.0,0,313.0,883.0,257.1,669.0,0,838,431.0,245.0,720,313.0
349.0,0,275.0,178.0,962.0,197.0,275.0,273.8,893,275.0,845.0,0,275.0,1000.0,276.0,409.0,0,275.0,925.0,241.0,722.0,0,734,455.0,197.0,740,275.0
363.0,0,273.0,199.0,942.0,203.0,273.0,290.6,857,273.0,870.0,0,273.0,997.0,274.0,415.0,0,273.0,921.0,236.0,734.0,0,699,439.0,203.0,760,273.0
407.0,0,271.0,258.0,975.0,144.0,271.0,323.4,730,271.0,915.0,0,271.0,996.0,272.0,470.0,0,271.0,962.0,204.9,836.0,0,573,510.0,144.0,780,271.0
359.0,0,319.0,184.0,947.0,169.0,319.0,287.9,790,319.0,888.0,0,319.0,993.0,320.0,429.0,0,319.0,933.0,225.8,799.0,0,674,465.0,169.0,800,319.0
