Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,100.0,1.0,5.0,99.0,99.0,1.5,1000,100.0,3.0,0,99.0,13.0,100.0,1.0,0,100.0,4.0,100.1,2.0,0,1000,1.0,99.0,100,100.0
1.0,0,110.0,1.0,9.0,109.0,109.0,1.7,1000,110.0,5.0,0,109.0,23.0,110.0,1.0,0,110.0,7.0,110.0,3.0,0,1000,1.0,109.0,110,110.0
1.0,0,119.0,1.0,11.0,119.0,119.0,2.3,1000,119.0,6.0,0,119.0,18.0,120.0,2.0,0,119.0,9.0,120.1,5.0,0,1000,2.0,119.0,120,119.0
2.0,0,130.0,1.0,13.0,129.0,130.0,2.8,1000,130.0,8.0,0,130.0,25.0,131.0,3.0,0,130.0,11.0,130.1,5.0,0,1000,3.0,129.0,130,130.0
3.0,0,141.0,1.0,32.0,139.0,139.0,3.8,1000,141.0,11.0,0,139.0,44.0,142.0,4.0,0,141.0,20.0,140.1,7.0,0,1000,4.0,139.0,140,141.0
3.0,0,150.0,2.0,14.0,149.0,150.0,3.9,1000,150.0,10.0,0,150.0,23.0,151.0,4.0,0,150.0,13.0,150.2,8.0,0,1000,5.0,149.0,150,150.0
11.0,0,211.0,5.0,1022.0,159.0,160.0,32.9,1000,211.0,106.0,0,160.0,1292.0,212.0,15.0,0,211.0,291.0,160.2,52.0,0,1000,19.0,159.0,160,211.0
67.0,0,218.0,42.0,1512.0,148.0,170.0,190.1,1000,218.0,1065.0,0,201.0,5032.0,219.0,105.0,0,218.0,1316.0,100.6,842.0,0,1000,139.0,100.0,170,218.0
11.0,0,179.0,7.0,1051.0,178.0,178.0,64.2,1000,179.0,335.0,0,178.0,2007.0,180.0,16.0,0,179.0,1039.0,142.2,100.0,0,1000,27.0,172.0,180,179.0
18.0,0,290.0,5.0,1062.0,209.0,209.0,79.8,1000,290.0,419.0,0,209.0,1913.0,291.0,39.0,0,290.0,1046.0,190.1,137.0,0,1000,61.0,190.0,190,290.0
