Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,99.0,1.0,6.0,99.0,99.0,1.5,1000,99.0,3.0,0,99.0,16.0,100.0,1.0,0,99.0,5.0,100.0,2.0,0,1000,1.0,99.0,100,99.0
1.0,0,109.0,1.0,10.0,109.0,109.0,1.9,1000,109.0,6.0,0,109.0,25.0,110.0,1.0,0,109.0,8.0,110.0,3.0,0,1000,2.0,109.0,110,109.0
2.0,0,120.0,1.0,12.0,119.0,119.0,2.7,1000,120.0,7.0,0,120.0,26.0,121.0,2.0,0,120.0,9.0,120.1,5.0,0,1000,3.0,119.0,120,120.0
2.0,0,130.0,1.0,12.0,129.0,130.0,2.8,1000,130.0,8.0,0,130.0,21.0,131.0,2.0,0,130.0,10.0,130.1,5.0,0,1000,3.0,129.0,130,130.0
3.0,0,141.0,2.0,31.0,139.0,140.0,4.0,1000,141.0,11.0,0,140.0,45.0,142.0,4.0,0,141.0,18.0,139.9,7.0,0,1000,5.0,139.0,140,141.0
3.0,0,151.0,2.0,15.0,149.0,150.0,4.0,1000,151.0,10.0,0,150.0,25.0,152.0,5.0,0,151.0,13.0,150.0,8.0,0,1000,6.0,149.0,150,151.0
10.0,0,210.0,5.0,1025.0,159.0,159.0,33.9,1000,210.0,109.0,0,159.0,1291.0,211.0,15.0,0,210.0,321.0,160.2,57.0,0,1000,19.0,159.0,160,210.0
63.0,0,216.0,42.0,1654.0,148.0,170.0,168.7,1000,216.0,1056.0,0,189.0,5030.0,217.0,101.0,0,216.0,1286.0,111.0,415.0,0,1000,111.0,113.0,170,216.0
8.0,0,180.0,5.0,1042.0,178.0,179.0,52.6,1000,180.0,287.0,0,179.0,1302.0,181.0,10.0,0,180.0,1033.0,151.3,88.0,0,1000,12.0,178.0,180,180.0
33.0,0,241.0,16.0,1061.0,234.0,234.0,87.4,1000,241.0,432.0,0,234.0,2038.0,242.0,51.0,0,241.0,1045.0,190.2,128.0,0,1000,77.0,203.0,190,241.0
