Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,100.0,1.0,6.0,99.0,99.0,1.6,1000,100.0,3.0,0,99.0,12.0,100.0,1.0,0,100.0,5.0,100.1,2.0,0,1000,1.0,99.0,100,100.0
2.0,0,110.0,1.0,11.0,109.0,109.0,2.6,1000,110.0,6.0,0,109.0,22.0,111.0,2.0,0,110.0,9.0,110.0,4.0,0,1000,3.0,109.0,110,110.0
2.0,0,120.0,1.0,11.0,119.0,119.0,2.6,1000,120.0,6.0,0,119.0,24.0,121.0,2.0,0,120.0,9.0,120.1,4.0,0,1000,3.0,119.0,120,120.0
2.0,0,130.0,1.0,13.0,129.0,129.0,2.8,1000,130.0,7.0,0,129.0,19.0,131.0,3.0,0,130.0,11.0,130.1,5.0,0,1000,3.0,129.0,130,130.0
2.0,0,141.0,1.0,30.0,139.0,139.0,3.7,1000,141.0,10.0,0,139.0,41.0,142.0,4.0,0,141.0,20.0,140.0,7.0,0,1000,4.0,139.0,140,141.0
4.0,0,151.0,2.0,15.0,149.0,150.0,4.1,1000,151.0,10.0,0,150.0,24.0,152.0,5.0,0,151.0,12.0,150.2,8.0,0,1000,5.0,149.0,150,151.0
10.0,0,216.0,6.0,1038.0,160.0,161.0,42.9,1000,216.0,114.0,0,161.0,1285.0,217.0,14.0,0,216.0,865.0,160.1,56.0,0,1000,20.0,159.0,160,216.0
58.0,0,222.0,41.0,1383.0,168.0,195.0,163.9,1000,222.0,1060.0,0,195.0,2507.0,223.0,102.0,0,222.0,1083.0,129.8,484.0,0,1000,110.0,149.0,170,222.0
5.0,0,181.0,3.0,19.0,179.0,179.0,4.7,1000,181.0,13.0,0,179.0,34.0,182.0,6.0,0,181.0,17.0,179.9,10.0,0,1000,7.0,179.0,180,181.0
40.0,0,219.0,21.0,1082.0,197.0,214.0,111.3,1000,219.0,963.0,0,214.0,1376.0,220.0,68.0,0,219.0,1054.0,128.3,279.0,0,1000,96.0,133.0,190,219.0
