Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.4,2000,2000
0,0,0,60.0,60,0,2.0,2000,2000
0,0,0,80.0,80,0,3.0,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.8,2000,2000
0,0,0,140.0,140,0,4.3,2000,2000
0,0,0,159.9,160,0,4.7,2000,2000
0,0,0,180.0,180,0,5.4,2000,2000
0,0,0,191.1,200,0,23.7,1910,1913
0,0,0,219.9,220,0,5.4,2000,2000
0,0,0,239.7,240,0,6.1,2000,2000
0,0,0,260.0,260,0,6.6,2000,2000
0,0,0,279.6,280,0,7.0,2000,2000
0,0,0,299.0,300,0,8.1,2000,2000
0,0,0,319.9,320,0,9.7,2000,2000
0,0,0,339.1,340,0,13.2,2000,2000
0,0,0,358.3,360,0,14.9,1999,1999
0,0,0,302.8,380,0,79.0,1867,1874
0,0,0,236.4,400,0,175.3,1320,1418
0,0,0,223.4,420,0,241.9,1180,1288
0,0,0,230.0,440,0,233.6,1149,1275
0,0,0,244.4,460,0,227.3,1197,1307
0,0,0,249.3,480,0,193.6,1192,1287
0,0,0,234.1,500,0,236.6,1068,1168
0,0,0,239.0,520,0,253.3,1040,1158
0,0,0,170.1,540,0,203.4,658,800
0,0,0,219.7,560,0,275.7,847,1004
0,0,0,228.3,580,0,249.8,905,1015
0,0,0,255.6,600,0,244.5,980,1107
0,0,0,224.9,620,0,268.3,790,950
0,0,0,263.0,640,0,237.4,950,1081
0,0,0,242.0,660,0,269.3,836,975
0,0,0,237.3,680,0,278.4,764,937
0,0,0,220.4,700,0,284.7,702,850
0,0,0,223.0,720,0,310.7,675,843
0,0,0,216.4,740,0,279.5,638,800
0,0,0,225.3,760,0,292.4,632,818
0,0,0,202.7,780,0,327.9,541,722
0,0,0,225.2,800,0,277.3,611,788
0,0,0,201.8,820,0,282.1,507,694
0,0,0,192.0,840,0,314.2,461,649
0,0,0,202.7,860,0,346.1,463,674
0,0,0,197.4,880,0,354.7,437,646
0,0,0,185.8,900,0,325.0,397,598
0,0,0,179.9,920,0,361.7,364,571
0,0,0,175.2,940,0,381.7,338,548
0,0,0,173.2,960,0,387.2,305,539
0,0,0,173.7,980,0,353.4,322,528
0,0,0,172.0,1000,0,398.9,279,515
