Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,21.0,1.0,126.0,19.0,19.0,8.2,2000,20.0,40.0,0,19.0,557.0,22.0,1.0,0,20.0,73.0,20.0,23.0,0,1998,4.0,19.0,20,20.0
1.0,0,47.0,1.0,924.0,41.0,42.0,80.0,2000,45.0,650.0,0,42.0,992.0,48.0,4.0,0,47.0,845.0,40.0,356.0,0,1992,7.0,39.0,40,46.0
3.0,0,59.0,1.0,946.0,57.0,58.0,31.6,1950,59.0,18.0,0,59.0,998.0,60.0,4.0,0,59.0,789.0,58.5,8.0,0,1814,5.0,56.0,60,59.0
3.0,0,84.0,2.0,776.0,78.0,79.0,25.0,1974,81.0,12.0,0,80.0,987.0,85.0,5.0,0,84.0,563.0,79.0,8.0,0,1902,6.0,76.0,80,81.0
4.0,0,106.0,3.0,428.0,99.0,99.0,17.3,2000,100.0,20.0,0,99.0,768.0,107.0,6.0,0,106.0,276.0,100.0,10.0,0,1982,7.0,98.0,100,101.0
5.0,0,126.0,4.0,251.0,119.0,120.0,11.1,2000,121.0,15.0,0,120.0,945.0,127.0,7.0,0,126.0,121.0,120.0,11.0,0,1995,7.0,119.0,120,126.0
5.0,0,143.0,4.0,182.0,140.0,140.0,10.1,2000,141.0,15.0,0,141.0,716.0,144.0,7.0,0,143.0,105.0,140.0,11.0,0,1997,8.0,138.0,140,143.0
7.0,0,164.0,5.0,186.0,160.0,160.0,11.7,1999,163.0,36.0,0,162.0,789.0,165.0,8.0,0,164.0,92.0,159.9,15.0,0,1993,10.0,158.0,160,164.0
7.0,0,185.0,5.0,137.0,180.0,180.0,11.0,2000,182.0,17.0,0,180.0,596.0,186.0,8.0,0,185.0,36.0,180.0,12.0,0,1998,9.0,179.0,180,185.0
7.0,0,204.0,5.0,492.0,200.0,201.0,16.2,1999,201.0,17.0,0,201.0,999.0,205.0,8.0,0,204.0,32.0,199.8,13.0,0,1988,10.0,199.0,200,204.0
8.0,0,226.0,6.0,413.0,221.0,221.0,16.2,1992,226.0,21.0,0,222.0,982.0,227.0,10.0,0,226.0,67.0,218.9,15.0,0,1986,11.0,214.0,220,226.0
9.0,0,242.0,7.0,372.0,238.0,238.0,15.5,1988,242.0,21.0,0,239.0,984.0,243.0,11.0,0,242.0,27.0,238.3,16.0,0,1965,12.0,233.0,240,242.0
11.0,0,260.0,8.0,494.0,255.0,259.0,19.5,1987,260.0,24.0,0,259.0,987.0,261.0,13.0,0,260.0,51.0,257.6,20.0,0,1955,15.0,252.0,260,260.0
