,Request rate,Response rate 50%,Response rate 66%,Response rate 75%,Response rate 80%,Response rate 90%,Response rate 95%,Response rate 98%,Response rate 99%,Response rate 100%
0,192.0,184.0,184.0,188.0,190.0,207.0,232.0,278.0,325.0,431.0
