Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,6.0,19.0,19.0,1.2,2000,20.0,4.0,0,19.0,17.0,21.0,1.0,0,20.0,5.0,20.0,2.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,8.0,39.0,39.0,1.4,2000,39.0,4.0,0,39.0,15.0,41.0,1.0,0,40.0,6.0,40.0,2.0,0,2000,1.0,39.0,40,40.0
1.0,0,60.0,1.0,11.0,59.0,59.0,2.4,2000,60.0,7.0,0,59.0,16.0,61.0,3.0,0,60.0,9.0,60.0,5.0,0,2000,3.0,59.0,60,60.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.8,2000,79.0,8.0,0,79.0,24.0,81.0,3.0,0,80.0,11.0,80.0,6.0,0,2000,4.0,79.0,80,79.0
3.0,0,100.0,1.0,13.0,99.0,99.0,3.3,2000,100.0,9.0,0,99.0,20.0,101.0,4.0,0,100.0,12.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
3.0,0,120.0,2.0,15.0,119.0,119.0,3.7,2000,120.0,10.0,0,119.0,20.0,121.0,4.0,0,120.0,13.0,120.0,8.0,0,2000,5.0,119.0,120,120.0
4.0,0,141.0,2.0,16.0,139.0,139.0,4.0,2000,141.0,10.0,0,140.0,34.0,142.0,5.0,0,141.0,13.0,140.0,8.0,0,2000,6.0,139.0,140,141.0
4.0,0,162.0,3.0,16.0,159.0,160.0,4.5,2000,162.0,11.0,0,160.0,39.0,163.0,5.0,0,162.0,15.0,160.0,8.0,0,2000,6.0,158.0,160,162.0
6.0,0,183.0,4.0,48.0,180.0,180.0,6.8,2000,180.0,17.0,0,180.0,150.0,184.0,7.0,0,183.0,34.0,180.1,13.0,0,2000,8.0,179.0,180,183.0
6.0,0,203.0,4.0,21.0,199.0,200.0,6.9,1998,203.0,13.0,0,201.0,675.0,204.0,7.0,0,203.0,16.0,199.9,10.0,0,1997,8.0,199.0,200,203.0
6.0,0,221.0,4.0,17.0,220.0,220.0,5.7,2000,221.0,13.0,0,221.0,27.0,222.0,7.0,0,221.0,15.0,220.0,11.0,0,2000,8.0,219.0,220,221.0
6.0,0,241.0,5.0,20.0,240.0,240.0,6.2,2000,241.0,15.0,0,240.0,30.0,242.0,8.0,0,241.0,17.0,239.5,12.0,0,2000,8.0,239.0,240,241.0
6.0,0,259.0,5.0,19.0,259.0,259.0,6.2,2000,259.0,13.0,0,259.0,37.0,260.0,8.0,0,259.0,16.0,259.9,11.0,0,2000,8.0,259.0,260,259.0
7.0,0,284.0,5.0,23.0,279.0,284.0,7.0,2000,284.0,16.0,0,284.0,37.0,285.0,8.0,0,284.0,20.0,279.5,13.0,0,2000,9.0,278.0,280,284.0
9.0,0,300.0,7.0,27.0,299.0,300.0,8.4,2000,300.0,19.0,0,300.0,41.0,301.0,11.0,0,300.0,23.0,300.1,15.0,0,2000,12.0,298.0,300,300.0
12.0,0,330.0,8.0,124.0,318.0,321.0,18.3,1994,330.0,85.0,0,321.0,555.0,331.0,15.0,0,330.0,119.0,318.4,30.0,0,1994,17.0,315.0,320,330.0
12.0,0,344.0,9.0,35.0,342.0,342.0,11.9,2000,344.0,28.0,0,342.0,51.0,345.0,15.0,0,344.0,32.0,339.1,24.0,0,2000,17.0,339.0,340,344.0
17.0,0,361.0,11.0,144.0,355.0,355.0,25.7,1983,361.0,90.0,0,355.0,993.0,362.0,24.0,0,361.0,110.0,334.1,65.0,0,1983,32.0,355.0,360,361.0
57.0,0,381.0,24.0,342.0,375.0,375.0,57.9,1926,381.0,216.0,0,375.0,652.0,382.0,75.0,0,381.0,326.0,363.9,113.0,0,1926,90.0,374.0,380,381.0
95.0,0,373.0,72.0,603.0,371.0,371.0,105.2,1750,373.0,340.0,0,371.0,769.0,373.0,114.0,0,373.0,510.0,294.3,257.0,0,1726,133.0,332.0,400,373.0
141.0,0,351.0,89.0,796.0,322.0,322.0,144.8,1208,351.0,430.0,0,322.0,922.0,352.0,178.0,0,351.0,706.0,209.7,365.0,0,1092,215.0,281.0,420,351.0
173.0,0,346.0,100.0,814.0,324.0,324.0,188.2,1436,346.0,660.0,0,324.0,991.0,347.0,281.0,0,346.0,775.0,259.1,449.0,0,1373,321.0,282.0,440,346.0
196.0,0,361.0,122.0,851.0,257.0,257.0,207.4,1372,361.0,683.0,0,257.0,961.0,362.0,334.0,0,361.0,815.0,256.7,499.0,0,1291,373.0,254.0,460,361.0
200.0,0,374.0,68.0,905.0,163.0,163.0,180.7,942,374.0,659.0,0,163.0,996.0,375.0,258.0,0,374.0,846.0,182.8,485.0,0,795,323.0,134.0,480,374.0
343.0,0,257.0,197.0,957.0,204.0,204.0,283.8,1111,257.0,860.0,0,257.0,999.0,258.0,410.0,0,257.0,920.0,222.1,722.0,0,926,447.0,191.0,500,257.0
246.0,0,273.0,171.0,924.0,254.0,254.0,257.2,1060,273.0,832.0,0,273.0,953.0,274.0,377.0,0,273.0,880.0,218.0,672.0,0,902,425.0,169.0,520,273.0
320.0,0,180.0,244.0,967.0,130.0,130.0,295.7,580,180.0,813.0,0,180.0,989.0,181.0,450.0,0,180.0,950.0,123.6,706.0,0,460,490.0,97.0,540,180.0
245.0,0,345.0,154.0,949.0,189.0,189.0,235.7,1084,345.0,816.0,0,345.0,1000.0,346.0,375.0,0,345.0,914.0,237.2,628.0,0,955,429.0,184.0,560,345.0
289.0,0,294.0,181.0,959.0,160.0,160.0,272.4,955,294.0,841.0,0,294.0,995.0,295.0,423.0,0,294.0,944.0,215.1,710.0,0,789,470.0,156.0,580,294.0
260.0,0,357.0,168.0,912.0,182.0,182.0,243.0,1065,357.0,773.0,0,357.0,981.0,358.0,371.0,0,357.0,872.0,245.4,658.0,0,880,431.0,166.0,600,357.0
267.0,0,338.0,158.0,936.0,161.0,161.0,238.7,951,338.0,787.0,0,338.0,1000.0,339.0,382.0,0,338.0,880.0,225.1,695.0,0,777,445.0,147.0,620,338.0
285.0,0,302.0,163.0,948.0,164.0,164.0,249.9,885,302.0,792.0,0,302.0,1000.0,303.0,391.0,0,302.0,896.0,214.6,669.0,0,703,427.0,116.0,640,302.0
307.0,0,254.0,208.0,965.0,135.0,135.0,276.5,808,254.0,835.0,0,254.0,1000.0,255.0,436.0,0,254.0,949.0,200.4,700.0,0,643,469.0,134.0,660,254.0
331.0,0,272.0,193.0,963.0,160.0,272.0,281.8,886,272.0,864.0,0,272.0,996.0,273.0,436.0,0,272.0,946.0,224.9,698.0,0,668,486.0,160.0,680,272.0
