Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.9,2000,19.0,1.0,0,19.0,13.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,6.0,39.0,39.0,1.1,2000,39.0,3.0,0,39.0,13.0,40.0,1.0,0,39.0,5.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,11.0,59.0,59.0,2.1,2000,59.0,7.0,0,59.0,16.0,60.0,2.0,0,59.0,9.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
1.0,0,80.0,1.0,12.0,79.0,79.0,2.4,2000,79.0,7.0,0,79.0,23.0,80.0,2.0,0,80.0,9.0,80.0,5.0,0,2000,3.0,79.0,80,79.0
3.0,0,100.0,2.0,13.0,99.0,100.0,3.4,2000,100.0,9.0,0,100.0,18.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
3.0,0,121.0,2.0,14.0,120.0,120.0,3.3,2000,120.0,9.0,0,120.0,24.0,122.0,4.0,0,121.0,12.0,120.0,7.0,0,2000,5.0,119.0,120,121.0
3.0,0,140.0,2.0,13.0,140.0,140.0,3.3,2000,140.0,8.0,0,140.0,22.0,141.0,4.0,0,140.0,11.0,140.0,7.0,0,2000,5.0,139.0,140,140.0
3.0,0,160.0,2.0,16.0,159.0,159.0,3.9,2000,160.0,11.0,0,159.0,28.0,161.0,4.0,0,160.0,14.0,160.0,8.0,0,2000,5.0,159.0,160,160.0
7.0,0,205.0,4.0,149.0,180.0,180.0,13.5,2000,181.0,61.0,0,180.0,160.0,206.0,10.0,0,205.0,137.0,180.0,33.0,0,2000,13.0,179.0,180,205.0
5.0,0,203.0,3.0,16.0,200.0,200.0,5.0,2000,203.0,12.0,0,200.0,126.0,204.0,6.0,0,203.0,15.0,200.0,9.0,0,2000,7.0,199.0,200,203.0
5.0,0,222.0,4.0,17.0,219.0,219.0,5.1,2000,222.0,12.0,0,220.0,24.0,223.0,6.0,0,222.0,15.0,219.9,9.0,0,2000,7.0,218.0,220,222.0
5.0,0,241.0,4.0,19.0,240.0,240.0,5.4,2000,241.0,13.0,0,240.0,33.0,242.0,6.0,0,241.0,16.0,239.9,10.0,0,2000,7.0,239.0,240,241.0
6.0,0,262.0,4.0,18.0,259.0,261.0,5.9,2000,262.0,14.0,0,261.0,25.0,263.0,7.0,0,262.0,16.0,260.0,11.0,0,2000,8.0,259.0,260,262.0
6.0,0,282.0,5.0,36.0,281.0,281.0,6.9,2000,282.0,16.0,0,281.0,54.0,283.0,8.0,0,282.0,27.0,279.6,12.0,0,2000,9.0,277.0,280,282.0
9.0,0,301.0,6.0,29.0,297.0,300.0,8.7,2000,301.0,20.0,0,300.0,38.0,302.0,11.0,0,301.0,26.0,299.8,16.0,0,2000,12.0,297.0,300,301.0
9.0,0,329.0,7.0,102.0,318.0,319.0,12.3,1997,329.0,28.0,0,319.0,316.0,330.0,11.0,0,329.0,76.0,318.4,18.0,0,1997,13.0,318.0,320,329.0
11.0,0,342.0,8.0,38.0,340.0,340.0,11.2,1999,342.0,27.0,0,340.0,49.0,343.0,14.0,0,342.0,32.0,338.9,22.0,0,1999,16.0,336.0,340,342.0
15.0,0,363.0,10.0,251.0,362.0,362.0,25.3,1989,363.0,91.0,0,362.0,979.0,364.0,21.0,0,363.0,119.0,333.5,66.0,0,1989,31.0,358.0,360,363.0
49.0,0,377.0,23.0,310.0,376.0,376.0,45.8,1941,377.0,136.0,0,376.0,487.0,378.0,64.0,0,377.0,281.0,352.6,90.0,0,1941,71.0,366.0,380,377.0
129.0,0,408.0,92.0,833.0,339.0,339.0,150.3,1643,408.0,536.0,0,339.0,998.0,409.0,171.0,0,408.0,711.0,280.6,354.0,0,1622,199.0,298.0,400,408.0
189.0,0,272.0,143.0,833.0,233.0,233.0,194.5,1023,272.0,671.0,0,233.0,912.0,273.0,225.0,0,272.0,811.0,177.6,437.0,0,864,332.0,212.0,420,272.0
162.0,0,345.0,94.0,789.0,334.0,334.0,174.9,1419,345.0,632.0,0,334.0,978.0,346.0,259.0,0,345.0,760.0,256.0,404.0,0,1360,303.0,254.0,440,345.0
174.0,0,356.0,121.0,882.0,256.0,256.0,182.8,1390,356.0,633.0,0,256.0,967.0,357.0,252.0,0,356.0,819.0,260.4,426.0,0,1317,312.0,251.0,460,356.0
190.0,0,357.0,64.0,959.0,167.0,167.0,180.6,932,357.0,704.0,0,167.0,999.0,358.0,259.0,0,357.0,876.0,180.7,473.0,0,793,308.0,161.0,480,357.0
310.0,0,245.0,203.0,958.0,242.0,242.0,276.5,1111,245.0,794.0,0,245.0,999.0,246.0,395.0,0,245.0,899.0,222.8,676.0,0,981,437.0,179.0,500,245.0
293.0,0,275.0,167.0,940.0,261.0,261.0,260.8,1093,275.0,804.0,0,275.0,999.0,276.0,383.0,0,275.0,878.0,224.7,645.0,0,949,405.0,204.0,520,275.0
303.0,0,190.0,249.0,967.0,143.0,143.0,305.5,598,190.0,789.0,0,190.0,995.0,191.0,468.0,0,190.0,917.0,127.0,726.0,0,503,517.0,117.0,540,190.0
269.0,0,272.0,171.0,966.0,214.0,214.0,256.4,1033,272.0,846.0,0,272.0,999.0,273.0,387.0,0,272.0,945.0,226.1,663.0,0,891,435.0,198.0,560,272.0
332.0,0,259.0,213.0,966.0,198.0,198.0,286.8,1004,259.0,840.0,0,259.0,996.0,260.0,418.0,0,259.0,935.0,226.0,693.0,0,825,468.0,171.0,580,259.0
289.0,0,270.0,177.0,934.0,164.0,164.0,257.8,933,270.0,759.0,0,270.0,988.0,271.0,387.0,0,270.0,876.0,215.3,679.0,0,734,436.0,155.0,600,270.0
309.0,0,284.0,219.0,977.0,166.0,166.0,287.5,923,284.0,848.0,0,284.0,997.0,285.0,450.0,0,284.0,939.0,218.6,737.0,0,710,493.0,148.0,620,284.0
290.0,0,236.0,218.0,962.0,168.0,168.0,290.2,871,236.0,821.0,0,236.0,991.0,237.0,429.0,0,236.0,914.0,211.2,722.0,0,691,460.0,142.0,640,236.0
381.0,0,205.0,235.0,962.0,177.0,177.0,321.0,852,205.0,896.0,0,205.0,993.0,206.0,466.0,0,205.0,958.0,211.9,746.0,0,649,539.0,133.0,660,205.0
337.0,0,254.0,219.0,977.0,179.0,254.0,290.0,842,254.0,839.0,0,254.0,1001.0,255.0,431.0,0,254.0,953.0,213.7,718.0,0,673,479.0,179.0,680,254.0
365.0,0,204.0,220.0,978.0,144.0,204.0,304.3,806,204.0,920.0,0,204.0,1000.0,205.0,467.0,0,204.0,967.0,209.1,718.0,0,579,504.0,144.0,700,204.0
353.0,0,202.0,233.0,975.0,115.0,202.0,302.4,699,202.0,880.0,0,202.0,999.0,203.0,454.0,0,202.0,956.0,185.3,706.0,0,495,500.0,115.0,720,202.0
405.0,0,184.0,265.0,989.0,126.0,184.0,349.7,682,184.0,885.0,0,184.0,999.0,185.0,473.0,0,184.0,969.0,184.9,797.0,0,439,601.0,126.0,740,184.0
450.0,0,173.0,263.0,978.0,135.0,173.0,360.1,641,173.0,904.0,0,173.0,997.0,174.0,490.0,0,173.0,964.0,176.6,792.0,0,447,554.0,135.0,760,173.0
412.0,0,195.0,286.0,972.0,125.0,195.0,350.4,656,195.0,852.0,0,195.0,986.0,196.0,496.0,0,195.0,924.0,184.1,803.0,0,445,625.0,125.0,780,195.0
406.0,0,129.0,299.0,965.0,41.0,129.0,337.6,440,129.0,872.0,0,129.0,983.0,130.0,455.0,0,129.0,928.0,125.4,751.0,0,221,506.0,41.0,800,129.0
377.0,0,128.0,312.0,968.0,113.0,128.0,338.2,538,128.0,789.0,0,128.0,997.0,129.0,496.0,0,128.0,943.0,155.7,740.0,0,343,558.0,113.0,820,128.0
609.0,0,91.0,506.0,976.0,88.0,91.0,488.1,446,91.0,921.0,0,91.0,980.0,92.0,738.0,0,91.0,975.0,132.0,864.0,0,236,764.0,88.0,840,91.0
558.0,0,84.0,486.0,975.0,55.0,84.0,509.5,444,84.0,934.0,0,84.0,989.0,85.0,656.0,0,84.0,969.0,133.6,807.0,0,198,713.0,55.0,860,84.0
474.0,0,118.0,354.0,982.0,109.0,118.0,376.1,524,118.0,840.0,0,118.0,993.0,119.0,547.0,0,118.0,931.0,159.9,801.0,0,312,620.0,109.0,880,118.0
481.0,0,115.0,376.0,956.0,73.0,115.0,412.1,469,115.0,873.0,0,115.0,996.0,116.0,561.0,0,115.0,925.0,144.7,776.0,0,261,599.0,73.0,900,115.0
591.0,0,89.0,438.0,969.0,83.0,89.0,470.4,429,89.0,930.0,0,89.0,994.0,90.0,706.0,0,89.0,966.0,135.3,827.0,0,221,736.0,83.0,920,89.0
503.0,0,88.0,367.0,960.0,72.0,88.0,441.4,434,88.0,908.0,0,88.0,981.0,89.0,600.0,0,88.0,952.0,138.8,766.0,0,206,693.0,72.0,940,88.0
561.0,0,58.0,455.0,989.0,49.0,58.0,490.5,390,58.0,906.0,0,58.0,990.0,59.0,688.0,0,58.0,966.0,126.5,783.0,0,157,718.0,49.0,960,58.0
669.0,0,92.0,590.0,984.0,37.0,92.0,545.9,349,92.0,872.0,0,92.0,989.0,93.0,773.0,0,92.0,932.0,114.8,854.0,0,159,815.0,37.0,980,92.0
526.0,0,82.0,429.0,978.0,61.0,82.0,439.4,403,82.0,868.0,0,82.0,985.0,83.0,594.0,0,82.0,962.0,133.6,804.0,0,198,672.0,61.0,1000,82.0
