11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight
2,55,69,0,2,62,69,99,1
3,55,68,0,3,62,70,99,1
2,55,69,0,3,99,70,99,1
2,55,68,0,2,99,71,99,99
0,55,69,0,0,99,73,1,99
0,55,69,1,0,50,73,1,99
0,55,67,1,2,50,73,1,99
0,55,66,5,2,50,73,1,99
0,55,64,5,1,50,75,1,99
0,56,64,4,1,50,75,1,99
0,56,64,4,1,50,73,99,99
0,57,63,2,0,50,72,99,99
0,57,63,1,0,99,72,99,99
1,57,63,0,2,99,72,99,99
2,56,64,2,2,99,72,99,1
1,56,65,1,1,99,73,99,1
0,56,66,1,1,99,73,99,1
0,57,66,0,0,99,74,99,1
0,57,66,0,0,49,73,99,1
1,57,66,0,2,49,71,99,99
1,57,66,0,2,49,71,99,99
2,57,65,3,1,49,71,99,99
1,58,65,2,0,6,71,99,99
0,59,65,0,0,6,71,99,99
2,59,65,0,0,6,71,99,2
5,57,65,0,0,6,71,98,2
5,57,66,0,1,6,70,98,2
5,57,67,0,1,99,70,98,2
5,56,65,0,1,99,67,98,2
5,56,65,0,0,99,68,98,99
4,56,66,0,0,99,68,98,99
4,56,66,0,0,99,68,98,99
3,56,66,1,2,99,68,98,99
0,57,68,1,2,99,68,1,99
0,57,68,3,3,99,68,1,99
0,55,68,3,3,99,68,1,99
0,56,68,2,3,99,67,1,99
0,55,68,1,2,99,66,1,99
0,56,68,0,1,97,67,1,99
0,56,68,0,0,97,68,1,99
0,56,68,1,1,97,68,1,99
0,56,68,2,2,97,68,1,50
0,58,69,0,3,97,68,99,50
1,57,67,1,2,97,68,99,50
1,57,65,1,1,99,68,99,50
1,58,65,0,1,99,68,99,50
0,58,65,0,0,99,69,99,24
1,58,65,0,2,99,69,99,24
3,57,65,1,2,99,69,99,24
2,57,66,1,2,99,69,99,24
3,57,66,0,1,12,69,99,24
3,57,66,0,1,12,69,99,74
2,57,67,0,0,12,70,99,74
1,56,68,0,0,12,68,99,74
0,55,69,1,0,12,68,1,74
0,55,69,3,0,12,68,1,74
0,55,69,3,0,59,68,1,74
0,55,68,3,3,59,68,1,62
0,56,68,2,1,59,69,1,62
0,58,66,0,0,59,68,49,62
0,58,66,1,0,59,68,49,62
2,58,66,1,2,87,69,49,25
2,58,66,1,2,87,69,49,25
1,59,67,0,3,87,68,99,25
1,59,67,0,2,87,69,99,25
0,58,68,0,1,87,70,99,25
0,57,67,0,0,1,71,99,25
1,56,67,0,0,1,70,99,25
1,55,67,2,0,1,70,99,25
1,55,67,2,0,1,70,99,99
2,55,69,3,0,1,70,99,99
2,56,67,3,0,1,70,3,99
1,56,67,3,0,1,70,3,99
1,58,67,1,0,99,68,3,99
0,58,67,1,0,99,68,3,99
0,58,67,1,0,99,68,3,99
0,58,66,3,1,99,68,3,1
1,59,65,2,4,99,68,99,1
1,60,65,1,4,99,67,99,1
0,60,65,1,4,39,67,99,1
0,59,65,0,3,39,68,99,1
3,59,64,0,0,39,71,99,1
3,58,64,0,0,39,70,99,1
3,57,66,0,2,39,70,99,1
4,57,66,0,2,39,68,6,1
3,57,65,0,0,39,69,6,1
3,57,65,0,0,39,69,6,1
2,57,66,0,0,1,69,6,1
2,57,68,1,0,1,69,6,99
2,58,67,1,0,1,69,6,99
1,58,68,4,0,1,68,1,99
0,57,67,5,0,1,68,1,99
0,57,67,5,0,1,68,1,99
0,57,67,4,0,99,68,1,99
0,58,66,2,0,99,68,1,1
0,59,65,0,3,99,68,1,1
1,59,65,0,5,99,67,99,1
3,59,65,0,4,99,68,99,1
3,59,65,0,3,99,69,99,1
3,59,63,0,3,99,68,99,1
2,59,64,0,1,1,69,99,1
3,59,64,0,1,1,68,99,1
2,59,65,4,0,1,69,99,99
2,58,65,4,0,1,69,1,99
1,58,66,4,0,1,68,1,99
1,57,65,3,0,1,68,1,99
0,57,66,3,0,99,68,1,99
0,59,64,2,2,99,68,1,99
0,60,64,1,4,99,69,1,1
0,61,64,0,6,99,69,99,1
0,61,64,0,6,99,68,99,1
0,61,64,0,6,1,67,99,1
3,61,64,0,6,1,66,99,1
5,61,63,0,6,1,62,99,1
6,60,64,0,3,1,65,99,99
6,59,64,1,3,1,64,99,99
6,58,62,1,0,1,67,1,99
6,58,62,0,0,1,67,1,99
6,57,62,3,0,1,67,1,99
5,57,63,3,0,1,67,1,99
3,58,65,6,0,1,67,1,36
