Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,153.0,19.0,19.0,7.9,2000,19.0,33.0,0,19.0,588.0,21.0,1.0,0,20.0,90.0,20.0,16.0,0,1998,3.0,19.0,20,20.0
1.0,0,45.0,1.0,908.0,40.0,41.0,59.5,1999,42.0,563.0,0,41.0,999.0,46.0,1.0,0,45.0,818.0,40.0,146.0,0,1985,3.0,39.0,40,43.0
1.0,0,61.0,1.0,856.0,57.0,58.0,20.9,1949,60.0,10.0,0,58.0,999.0,62.0,3.0,0,61.0,495.0,58.5,7.0,0,1838,4.0,54.0,60,60.0
4.0,0,81.0,2.0,719.0,78.0,79.0,23.4,1991,80.0,14.0,0,79.0,999.0,82.0,5.0,0,81.0,449.0,79.0,8.0,0,1944,6.0,77.0,80,80.0
4.0,0,105.0,3.0,410.0,99.0,99.0,15.8,2000,101.0,15.0,0,100.0,798.0,106.0,6.0,0,105.0,287.0,100.0,10.0,0,1983,7.0,99.0,100,101.0
5.0,0,122.0,3.0,147.0,119.0,120.0,9.8,2000,121.0,14.0,0,120.0,862.0,123.0,6.0,0,122.0,49.0,119.3,10.0,0,1997,7.0,119.0,120,122.0
5.0,0,140.0,3.0,112.0,139.0,140.0,9.0,2000,140.0,15.0,0,140.0,955.0,141.0,7.0,0,140.0,64.0,140.0,11.0,0,1997,8.0,139.0,140,140.0
6.0,0,165.0,4.0,193.0,159.0,160.0,12.2,2000,163.0,37.0,0,161.0,576.0,166.0,8.0,0,165.0,112.0,159.9,15.0,0,1996,9.0,159.0,160,165.0
6.0,0,190.0,4.0,458.0,179.0,179.0,15.0,2000,180.0,16.0,0,179.0,782.0,191.0,7.0,0,190.0,206.0,179.9,12.0,0,1994,9.0,178.0,180,190.0
7.0,0,202.0,5.0,899.0,198.0,199.0,20.6,1995,199.0,16.0,0,199.0,1000.0,203.0,8.0,0,202.0,64.0,199.3,12.0,0,1965,9.0,196.0,200,202.0
7.0,0,227.0,5.0,873.0,216.0,220.0,22.3,1991,227.0,19.0,0,220.0,989.0,228.0,9.0,0,227.0,222.0,218.9,14.0,0,1968,10.0,214.0,220,227.0
8.0,0,244.0,6.0,372.0,237.0,237.0,16.2,1980,244.0,21.0,0,238.0,983.0,245.0,10.0,0,244.0,29.0,237.6,16.0,0,1946,12.0,233.0,240,244.0
12.0,0,260.0,8.0,593.0,256.0,257.0,20.0,1972,260.0,26.0,0,257.0,981.0,261.0,14.0,0,260.0,57.0,250.8,20.0,0,1942,16.0,254.0,260,260.0
14.0,0,284.0,10.0,267.0,274.0,275.0,19.2,1962,284.0,43.0,0,275.0,959.0,285.0,17.0,0,284.0,64.0,273.9,27.0,0,1932,19.0,271.0,280,284.0
15.0,0,300.0,11.0,43.0,286.0,294.0,15.3,1964,300.0,33.0,0,294.0,949.0,301.0,18.0,0,300.0,40.0,283.3,28.0,0,1915,20.0,283.0,300,300.0
25.0,0,331.0,15.0,268.0,302.0,315.0,31.1,1925,331.0,80.0,0,315.0,993.0,332.0,34.0,0,331.0,116.0,307.3,68.0,0,1887,42.0,295.0,320,331.0
31.0,0,327.0,19.0,128.0,316.0,323.0,30.9,1931,327.0,75.0,0,323.0,905.0,328.0,44.0,0,327.0,98.0,308.4,65.0,0,1891,52.0,314.0,340,327.0
84.0,0,348.0,62.0,616.0,298.0,311.0,91.6,1761,348.0,330.0,0,311.0,966.0,349.0,108.0,0,348.0,547.0,276.8,213.0,0,1728,118.0,276.0,360,348.0
41.0,0,357.0,29.0,270.0,352.0,352.0,39.0,1919,357.0,77.0,0,352.0,829.0,358.0,47.0,0,357.0,207.0,319.3,67.0,0,1881,51.0,347.0,380,357.0
50.0,0,384.0,40.0,554.0,355.0,355.0,61.7,1740,384.0,162.0,0,355.0,996.0,385.0,58.0,0,384.0,321.0,261.5,89.0,0,1667,66.0,349.0,400,384.0
108.0,0,383.0,73.0,783.0,303.0,312.0,134.0,1609,383.0,438.0,0,312.0,989.0,384.0,146.0,0,383.0,691.0,260.5,345.0,0,1534,173.0,298.0,420,383.0
75.0,0,366.0,60.0,814.0,365.0,365.0,112.5,1665,366.0,352.0,0,365.0,984.0,367.0,90.0,0,366.0,704.0,299.2,296.0,0,1608,109.0,333.0,440,366.0
103.0,0,353.0,80.0,795.0,338.0,338.0,144.5,1512,353.0,530.0,0,338.0,988.0,354.0,141.0,0,353.0,681.0,282.8,341.0,0,1457,273.0,294.0,460,353.0
107.0,0,362.0,86.0,753.0,346.0,346.0,146.5,1543,362.0,548.0,0,346.0,835.0,363.0,130.0,0,362.0,691.0,298.5,333.0,0,1486,274.0,334.0,480,362.0
169.0,0,343.0,106.0,797.0,334.0,334.0,196.3,1373,343.0,709.0,0,343.0,999.0,344.0,317.0,0,343.0,774.0,274.7,419.0,0,1298,345.0,311.0,500,343.0
114.0,0,378.0,88.0,842.0,335.0,335.0,166.5,1452,378.0,580.0,0,378.0,1001.0,379.0,275.0,0,378.0,765.0,300.0,367.0,0,1382,309.0,334.0,520,378.0
138.0,0,363.0,94.0,869.0,335.0,335.0,182.7,1322,363.0,612.0,0,363.0,980.0,364.0,292.0,0,363.0,742.0,281.3,393.0,0,1260,322.0,308.0,540,363.0
159.0,0,339.0,104.0,843.0,336.0,336.0,204.4,1296,339.0,697.0,0,339.0,907.0,340.0,319.0,0,339.0,792.0,284.8,455.0,0,1204,342.0,272.0,560,339.0
282.0,0,299.0,125.0,855.0,284.0,284.0,219.2,1161,299.0,756.0,0,299.0,948.0,300.0,334.0,0,299.0,822.0,260.9,547.0,0,1053,360.0,275.0,580,299.0
292.0,0,312.0,119.0,836.0,303.0,303.0,214.6,1141,312.0,719.0,0,312.0,876.0,313.0,332.0,0,312.0,775.0,263.1,403.0,0,1052,345.0,267.0,600,312.0
293.0,0,291.0,129.0,863.0,285.0,285.0,227.9,1094,291.0,754.0,0,291.0,992.0,292.0,353.0,0,291.0,826.0,259.0,557.0,0,968,369.0,269.0,620,291.0
357.0,0,255.0,176.0,926.0,206.0,206.0,291.1,917,255.0,857.0,0,255.0,999.0,256.0,394.0,0,255.0,897.0,222.1,747.0,0,754,417.0,184.0,640,255.0
350.0,0,309.0,167.0,891.0,230.0,230.0,273.8,970,309.0,817.0,0,309.0,974.0,310.0,381.0,0,309.0,865.0,240.8,683.0,0,847,407.0,211.0,660,309.0
295.0,0,300.0,119.0,790.0,293.0,300.0,222.4,1056,300.0,698.0,0,300.0,984.0,301.0,336.0,0,300.0,756.0,268.0,568.0,0,947,355.0,293.0,680,300.0
358.0,0,245.0,166.0,876.0,216.0,245.0,293.3,895,245.0,829.0,0,245.0,935.0,246.0,386.0,0,245.0,854.0,232.1,747.0,0,744,412.0,216.0,700,245.0
361.0,0,255.0,172.0,904.0,215.0,255.0,286.6,890,255.0,812.0,0,255.0,984.0,256.0,391.0,0,255.0,865.0,235.7,701.0,0,705,421.0,215.0,720,255.0
338.0,0,280.0,150.0,850.0,220.0,280.0,274.7,872,280.0,776.0,0,280.0,938.0,281.0,376.0,0,280.0,830.0,234.1,667.0,0,720,408.0,220.0,740,280.0
343.0,0,250.0,197.0,880.0,225.0,250.0,305.5,841,250.0,817.0,0,250.0,970.0,251.0,410.0,0,250.0,853.0,229.9,755.0,0,699,450.0,225.0,760,250.0
362.0,0,249.0,180.0,905.0,183.0,249.0,298.0,764,249.0,802.0,0,249.0,998.0,250.0,406.0,0,249.0,872.0,214.4,695.0,0,621,437.0,183.0,780,249.0
361.0,0,234.0,185.0,862.0,190.0,234.0,289.7,789,234.0,817.0,0,234.0,979.0,235.0,402.0,0,234.0,852.0,224.5,680.0,0,592,427.0,190.0,800,234.0
385.0,0,234.0,219.0,948.0,148.0,234.0,323.1,731,234.0,870.0,0,234.0,991.0,235.0,429.0,0,234.0,928.0,210.1,757.0,0,519,470.0,148.0,820,234.0
397.0,0,167.0,275.0,928.0,160.0,167.0,354.7,661,167.0,857.0,0,167.0,964.0,168.0,440.0,0,167.0,910.0,195.5,800.0,0,471,489.0,160.0,840,167.0
371.0,0,191.0,198.0,914.0,183.0,191.0,305.1,691,191.0,811.0,0,191.0,985.0,192.0,418.0,0,191.0,885.0,207.8,656.0,0,500,449.0,183.0,860,191.0
404.0,0,196.0,248.0,937.0,130.0,196.0,341.7,640,196.0,838.0,0,196.0,996.0,196.0,468.0,0,196.0,925.0,195.6,729.0,0,432,529.0,130.0,880,196.0
423.0,0,159.0,281.0,979.0,154.0,159.0,381.3,601,159.0,884.0,0,159.0,999.0,160.0,486.0,0,159.0,956.0,184.7,833.0,0,401,637.0,154.0,900,159.0
401.0,0,195.0,251.0,971.0,143.0,195.0,335.0,624,195.0,876.0,0,195.0,995.0,196.0,449.0,0,195.0,946.0,196.7,769.0,0,414,501.0,143.0,920,195.0
421.0,0,156.0,258.0,987.0,139.0,156.0,375.5,608,156.0,878.0,0,156.0,998.0,157.0,485.0,0,156.0,967.0,193.3,835.0,0,380,645.0,139.0,940,156.0
434.0,0,160.0,296.0,939.0,109.0,160.0,384.3,585,160.0,899.0,0,160.0,968.0,161.0,498.0,0,160.0,922.0,189.8,834.0,0,347,612.0,109.0,960,160.0
442.0,0,144.0,259.0,973.0,111.0,144.0,391.7,547,144.0,903.0,0,144.0,997.0,145.0,535.0,0,144.0,950.0,179.9,840.0,0,317,691.0,111.0,980,144.0
412.0,0,157.0,277.0,926.0,157.0,157.0,359.0,542,157.0,884.0,0,157.0,991.0,158.0,478.0,0,157.0,919.0,180.7,785.0,0,324,548.0,104.0,1000,157.0
