,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,794.1875,797.375,859.875,894.375,913.75,970.25,1028.125,1094.25,1135.375,1487.125
