Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,14.0,19.0,19.0,2.7,2000,20.0,10.0,0,19.0,28.0,21.0,2.0,0,20.0,13.0,20.0,9.0,0,2000,5.0,19.0,20,20.0
1.0,0,43.0,1.0,245.0,39.0,39.0,18.9,2000,40.0,136.0,0,40.0,426.0,44.0,4.0,0,43.0,202.0,40.0,66.0,0,1999,6.0,39.0,40,42.0
3.0,0,66.0,1.0,978.0,59.0,61.0,44.6,1990,64.0,403.0,0,62.0,1000.0,67.0,4.0,0,66.0,937.0,57.0,9.0,0,1835,5.0,55.0,60,65.0
4.0,0,82.0,2.0,845.0,78.0,79.0,24.9,1965,80.0,16.0,0,80.0,998.0,83.0,5.0,0,82.0,404.0,77.6,9.0,0,1882,6.0,75.0,80,81.0
4.0,0,110.0,3.0,557.0,99.0,99.0,20.3,2000,102.0,19.0,0,100.0,753.0,111.0,6.0,0,110.0,501.0,100.0,10.0,0,1983,7.0,99.0,100,110.0
5.0,0,126.0,3.0,350.0,119.0,119.0,14.4,1995,121.0,15.0,0,119.0,939.0,127.0,6.0,0,126.0,208.0,119.7,10.0,0,1977,7.0,118.0,120,126.0
6.0,0,144.0,4.0,311.0,140.0,140.0,15.8,2000,142.0,36.0,0,141.0,985.0,145.0,8.0,0,144.0,124.0,140.0,14.0,0,1997,9.0,139.0,140,144.0
6.0,0,162.0,4.0,308.0,159.0,160.0,12.8,2000,162.0,20.0,0,161.0,983.0,163.0,8.0,0,162.0,55.0,159.7,14.0,0,1998,9.0,159.0,160,162.0
6.0,0,183.0,4.0,126.0,180.0,181.0,10.8,2000,183.0,16.0,0,181.0,824.0,184.0,8.0,0,183.0,39.0,179.9,12.0,0,1997,8.0,179.0,180,183.0
7.0,0,202.0,5.0,642.0,199.0,201.0,16.6,2000,201.0,16.0,0,201.0,999.0,203.0,8.0,0,202.0,34.0,192.3,13.0,0,1993,10.0,198.0,200,202.0
8.0,0,230.0,6.0,471.0,218.0,219.0,19.7,2000,230.0,22.0,0,220.0,993.0,231.0,10.0,0,230.0,208.0,207.6,15.0,0,1992,11.0,218.0,220,230.0
9.0,0,246.0,7.0,366.0,237.0,237.0,15.7,1996,246.0,22.0,0,244.0,953.0,247.0,11.0,0,246.0,37.0,228.2,18.0,0,1976,13.0,233.0,240,246.0
11.0,0,262.0,8.0,652.0,254.0,254.0,23.4,1990,262.0,28.0,0,257.0,989.0,263.0,13.0,0,262.0,52.0,247.3,21.0,0,1962,15.0,254.0,260,262.0
12.0,0,279.0,9.0,616.0,273.0,278.0,23.6,1984,279.0,33.0,0,278.0,993.0,280.0,15.0,0,279.0,64.0,254.0,24.0,0,1954,17.0,270.0,280,279.0
18.0,0,295.0,13.0,80.0,287.0,289.0,22.8,1973,295.0,46.0,0,289.0,995.0,295.0,23.0,0,295.0,62.0,261.0,38.0,0,1935,25.0,286.0,300,295.0
23.0,0,329.0,15.0,266.0,313.0,313.0,28.9,1958,329.0,78.0,0,317.0,999.0,330.0,30.0,0,329.0,111.0,244.5,54.0,0,1907,35.0,294.0,320,329.0
23.0,0,328.0,14.0,98.0,317.0,324.0,24.5,1946,328.0,69.0,0,324.0,604.0,329.0,32.0,0,328.0,85.0,255.7,52.0,0,1893,36.0,315.0,340,328.0
46.0,0,358.0,25.0,298.0,321.0,347.0,42.5,1898,358.0,108.0,0,347.0,589.0,359.0,57.0,0,358.0,259.0,283.1,80.0,0,1849,63.0,314.0,360,358.0
57.0,0,417.0,44.0,302.0,340.0,340.0,53.0,1892,417.0,116.0,0,340.0,542.0,418.0,64.0,0,417.0,274.0,318.7,86.0,0,1840,69.0,339.0,380,417.0
73.0,0,406.0,59.0,531.0,351.0,351.0,84.7,1771,406.0,298.0,0,351.0,987.0,407.0,83.0,0,406.0,357.0,310.7,173.0,0,1732,94.0,343.0,400,406.0
80.0,0,365.0,67.0,622.0,333.0,333.0,103.0,1697,365.0,329.0,0,333.0,797.0,366.0,93.0,0,365.0,552.0,299.5,282.0,0,1638,108.0,328.0,420,365.0
121.0,0,320.0,86.0,751.0,310.0,310.0,149.2,1556,320.0,527.0,0,310.0,998.0,321.0,158.0,0,320.0,666.0,287.0,337.0,0,1472,236.0,299.0,440,320.0
77.0,0,407.0,65.0,639.0,395.0,395.0,106.2,1673,407.0,336.0,0,395.0,989.0,408.0,92.0,0,407.0,561.0,312.1,291.0,0,1633,104.0,337.0,460,407.0
93.0,0,391.0,75.0,675.0,367.0,367.0,121.7,1563,391.0,351.0,0,367.0,997.0,392.0,108.0,0,391.0,579.0,302.9,315.0,0,1510,146.0,356.0,480,391.0
107.0,0,415.0,78.0,710.0,335.0,335.0,139.2,1522,415.0,392.0,0,415.0,997.0,416.0,134.0,0,415.0,645.0,304.6,333.0,0,1455,267.0,321.0,500,415.0
187.0,0,343.0,126.0,876.0,275.0,275.0,217.2,1283,343.0,755.0,0,343.0,987.0,344.0,320.0,0,343.0,841.0,265.4,455.0,0,1176,350.0,270.0,520,343.0
144.0,0,355.0,101.0,830.0,340.0,340.0,189.4,1394,355.0,664.0,0,355.0,1000.0,356.0,296.0,0,355.0,780.0,291.6,387.0,0,1297,323.0,325.0,540,355.0
160.0,0,366.0,107.0,858.0,327.0,327.0,205.7,1287,366.0,742.0,0,366.0,981.0,367.0,317.0,0,366.0,814.0,265.1,427.0,0,1173,344.0,265.0,560,366.0
251.0,0,331.0,115.0,849.0,302.0,302.0,210.2,1221,331.0,716.0,0,331.0,981.0,332.0,332.0,0,331.0,828.0,272.5,446.0,0,1083,360.0,246.0,580,331.0
144.0,0,355.0,106.0,823.0,343.0,343.0,186.9,1285,355.0,705.0,0,355.0,923.0,356.0,298.0,0,355.0,784.0,296.6,371.0,0,1180,327.0,293.0,600,355.0
121.0,0,414.0,97.0,861.0,356.0,356.0,179.9,1328,414.0,576.0,0,414.0,984.0,415.0,278.0,0,414.0,827.0,314.5,364.0,0,1225,307.0,294.0,620,414.0
196.0,0,368.0,113.0,841.0,290.0,290.0,204.7,1160,368.0,717.0,0,368.0,935.0,369.0,318.0,0,368.0,818.0,280.3,379.0,0,1054,337.0,286.0,640,368.0
349.0,0,299.0,153.0,878.0,269.0,269.0,272.7,953,299.0,826.0,0,299.0,988.0,300.0,379.0,0,299.0,863.0,235.9,623.0,0,810,391.0,162.0,660,299.0
360.0,0,280.0,176.0,924.0,217.0,280.0,290.6,877,280.0,824.0,0,280.0,940.0,281.0,391.0,0,280.0,901.0,220.6,648.0,0,696,412.0,217.0,680,280.0
316.0,0,398.0,134.0,852.0,295.0,295.0,243.4,1079,398.0,719.0,0,398.0,990.0,399.0,338.0,0,398.0,820.0,259.8,572.0,0,968,356.0,219.0,700,398.0
326.0,0,355.0,162.0,915.0,210.0,355.0,277.2,943,355.0,826.0,0,355.0,989.0,356.0,369.0,0,355.0,880.0,246.9,671.0,0,814,399.0,210.0,720,355.0
330.0,0,318.0,168.0,907.0,207.0,318.0,264.5,927,318.0,692.0,0,318.0,999.0,319.0,370.0,0,318.0,824.0,249.0,594.0,0,751,393.0,207.0,740,318.0
368.0,0,253.0,190.0,916.0,166.0,253.0,313.3,804,253.0,839.0,0,253.0,982.0,254.0,406.0,0,253.0,894.0,219.2,765.0,0,604,447.0,166.0,760,253.0
393.0,0,257.0,215.0,935.0,183.0,257.0,322.3,836,257.0,811.0,0,257.0,985.0,258.0,420.0,0,257.0,889.0,233.8,738.0,0,632,448.0,183.0,780,257.0
404.0,0,263.0,226.0,951.0,163.0,263.0,353.7,743,263.0,841.0,0,263.0,992.0,264.0,442.0,0,263.0,917.0,210.9,786.0,0,570,626.0,163.0,800,263.0
408.0,0,191.0,227.0,926.0,156.0,191.0,356.2,676,191.0,843.0,0,191.0,1000.0,192.0,434.0,0,191.0,879.0,196.7,804.0,0,462,481.0,156.0,820,191.0
430.0,0,206.0,242.0,961.0,112.0,206.0,365.7,658,206.0,891.0,0,206.0,999.0,207.0,463.0,0,206.0,937.0,193.1,832.0,0,425,483.0,112.0,840,206.0
388.0,0,225.0,265.0,924.0,142.0,225.0,342.4,728,225.0,858.0,0,225.0,969.0,226.0,448.0,0,225.0,890.0,217.0,795.0,0,484,486.0,142.0,860,225.0
402.0,0,238.0,242.0,926.0,119.0,238.0,338.3,663,238.0,850.0,0,238.0,973.0,239.0,438.0,0,238.0,899.0,202.4,746.0,0,476,473.0,119.0,880,238.0
403.0,0,197.0,241.0,954.0,106.0,197.0,340.4,662,197.0,854.0,0,197.0,967.0,198.0,448.0,0,197.0,898.0,203.3,705.0,0,417,478.0,106.0,900,197.0
423.0,0,172.0,234.0,940.0,129.0,172.0,361.5,609,172.0,862.0,0,172.0,993.0,173.0,470.0,0,172.0,920.0,190.4,830.0,0,388,612.0,129.0,920,172.0
351.0,0,195.0,224.0,916.0,102.0,195.0,304.0,478,195.0,809.0,0,195.0,998.0,196.0,392.0,0,195.0,887.0,151.1,618.0,0,306,424.0,102.0,940,195.0
424.0,0,164.0,288.0,966.0,87.0,164.0,373.2,572,164.0,917.0,0,164.0,996.0,165.0,488.0,0,164.0,960.0,183.6,837.0,0,319,551.0,87.0,960,164.0
483.0,0,108.0,311.0,947.0,86.0,108.0,413.7,547,108.0,894.0,0,108.0,963.0,109.0,527.0,0,108.0,924.0,178.1,815.0,0,273,604.0,86.0,980,108.0
389.0,0,215.0,232.0,996.0,215.0,215.0,350.9,581,215.0,893.0,0,215.0,1001.0,216.0,455.0,0,215.0,973.0,193.7,816.0,0,399,611.0,78.0,1000,215.0
