Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,14.0,19.0,19.0,2.6,2000,20.0,10.0,0,19.0,39.0,21.0,1.0,0,20.0,13.0,20.0,9.0,0,2000,4.0,19.0,20,20.0
1.0,0,41.0,1.0,132.0,39.0,39.0,8.1,2000,40.0,40.0,0,39.0,311.0,42.0,2.0,0,41.0,89.0,40.0,15.0,0,2000,4.0,39.0,40,41.0
4.0,0,73.0,1.0,964.0,59.0,59.0,48.8,1994,61.0,477.0,0,60.0,1000.0,74.0,5.0,0,73.0,860.0,57.6,10.0,0,1899,6.0,57.0,60,66.0
4.0,0,91.0,2.0,653.0,79.0,79.0,16.1,1965,79.0,13.0,0,79.0,999.0,92.0,5.0,0,91.0,185.0,76.2,9.0,0,1864,6.0,75.0,80,82.0
4.0,0,102.0,3.0,546.0,99.0,99.0,15.2,2000,100.0,16.0,0,100.0,800.0,103.0,6.0,0,102.0,179.0,98.3,10.0,0,1982,7.0,99.0,100,100.0
5.0,0,121.0,3.0,252.0,119.0,119.0,12.9,1998,121.0,15.0,0,120.0,991.0,122.0,7.0,0,121.0,122.0,117.6,11.0,0,1975,7.0,118.0,120,121.0
6.0,0,148.0,4.0,237.0,140.0,140.0,12.3,2000,144.0,28.0,0,140.0,974.0,149.0,7.0,0,148.0,108.0,138.6,13.0,0,1998,8.0,139.0,140,148.0
7.0,0,167.0,4.0,263.0,159.0,160.0,11.8,2000,165.0,20.0,0,163.0,745.0,168.0,8.0,0,167.0,35.0,160.0,13.0,0,1999,9.0,158.0,160,167.0
7.0,0,183.0,5.0,131.0,180.0,180.0,10.5,2000,183.0,17.0,0,180.0,770.0,184.0,8.0,0,183.0,40.0,179.6,12.0,0,1997,9.0,178.0,180,183.0
7.0,0,214.0,5.0,735.0,198.0,200.0,20.8,2000,201.0,17.0,0,200.0,995.0,215.0,8.0,0,214.0,195.0,192.5,14.0,0,1991,10.0,197.0,200,214.0
8.0,0,221.0,6.0,409.0,217.0,219.0,18.0,1996,221.0,20.0,0,220.0,989.0,222.0,10.0,0,221.0,42.0,219.3,16.0,0,1974,12.0,216.0,220,221.0
9.0,0,242.0,7.0,258.0,238.0,238.0,15.9,1986,242.0,23.0,0,238.0,995.0,243.0,11.0,0,242.0,39.0,227.0,17.0,0,1964,13.0,236.0,240,242.0
11.0,0,261.0,8.0,51.0,257.0,257.0,17.5,1979,261.0,25.0,0,257.0,983.0,262.0,13.0,0,261.0,34.0,257.3,20.0,0,1954,15.0,254.0,260,261.0
12.0,0,283.0,9.0,67.0,276.0,280.0,18.2,1977,283.0,30.0,0,280.0,984.0,284.0,15.0,0,283.0,48.0,262.9,23.0,0,1950,16.0,275.0,280,283.0
17.0,0,299.0,12.0,76.0,287.0,287.0,22.7,1969,299.0,45.0,0,297.0,961.0,300.0,21.0,0,299.0,59.0,239.9,37.0,0,1941,25.0,283.0,300,299.0
24.0,0,319.0,16.0,138.0,305.0,311.0,26.1,1950,319.0,72.0,0,311.0,986.0,320.0,31.0,0,319.0,94.0,285.6,52.0,0,1912,37.0,302.0,320,319.0
