Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,8.7,2000,2000
0,0,0,28.4,40,0,166.8,649,1446
0,0,0,55.6,60,0,218.8,1460,1907
0,0,0,75.5,80,0,89.0,1799,1958
0,0,0,89.4,100,0,45.5,1846,1954
0,0,0,109.2,120,0,54.5,1932,1987
0,0,0,122.6,140,0,78.8,1923,1993
0,0,0,137.5,160,0,52.5,1856,1964
0,0,0,157.6,180,0,44.8,1945,1997
0,0,0,170.3,200,0,28.6,1877,1953
0,0,0,175.5,220,0,42.1,1794,1931
0,0,0,188.8,240,0,14.9,1697,1853
0,0,0,191.9,260,0,24.2,1700,1846
0,0,0,203.1,280,0,39.7,1721,1834
0,0,0,220.1,300,0,19.7,1654,1811
0,0,0,238.8,320,0,66.4,1608,1726
0,0,0,250.6,340,0,18.4,1622,1723
0,0,0,262.8,360,0,18.5,1618,1721
0,0,0,243.4,380,0,18.2,1611,1705
0,0,0,270.4,400,0,21.0,1637,1721
0,0,0,279.4,420,0,27.1,1600,1685
0,0,0,265.9,440,0,60.7,1550,1658
0,0,0,287.4,460,0,96.1,1439,1536
0,0,0,268.1,480,0,105.5,1430,1533
0,0,0,290.6,500,0,94.2,1463,1536
0,0,0,244.0,520,0,228.9,1041,1179
0,0,0,250.3,540,0,201.9,1043,1177
0,0,0,270.5,560,0,167.9,1142,1236
0,0,0,271.1,580,0,169.9,1117,1207
0,0,0,310.6,600,0,123.3,1267,1345
0,0,0,247.1,620,0,200.6,1023,1119
0,0,0,284.3,640,0,191.8,1050,1181
0,0,0,259.2,660,0,207.0,936,1045
0,0,0,262.7,680,0,231.0,908,1038
0,0,0,251.8,700,0,227.6,813,971
0,0,0,261.1,720,0,215.6,853,991
0,0,0,265.9,740,0,204.3,864,991
0,0,0,277.3,760,0,234.0,872,1014
0,0,0,234.2,780,0,280.5,672,837
0,0,0,228.7,800,0,286.5,557,808
0,0,0,213.4,820,0,257.8,587,738
0,0,0,231.5,840,0,287.0,567,784
0,0,0,222.7,860,0,299.1,554,747
0,0,0,210.6,880,0,311.4,464,694
0,0,0,219.6,900,0,314.9,470,714
0,0,0,192.5,920,0,377.7,384,617
0,0,0,177.9,940,0,360.0,384,561
0,0,0,222.3,960,0,303.8,449,693
0,0,0,185.6,980,0,385.6,338,571
0,0,0,219.0,1000,0,386.0,449,664
