Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,3.2,2000,2000
0,0,0,37.0,40,0,13.0,1561,1922
0,0,0,52.1,60,0,13.4,1658,1837
0,0,0,74.5,80,0,22.2,1958,1997
0,0,0,93.3,100,0,25.1,1863,1954
0,0,0,107.7,120,0,22.8,1911,1986
0,0,0,124.2,140,0,25.7,1942,1979
0,0,0,136.8,160,0,12.3,1881,1968
0,0,0,164.0,180,0,15.3,1964,1989
0,0,0,163.8,200,0,11.2,1891,1945
0,0,0,180.8,220,0,6.5,1889,1939
0,0,0,186.6,240,0,8.4,1878,1926
0,0,0,194.1,260,0,8.4,1811,1866
0,0,0,204.4,280,0,9.2,1815,1862
0,0,0,216.8,300,0,25.3,1803,1854
0,0,0,225.9,320,0,30.8,1759,1801
0,0,0,242.9,340,0,23.6,1773,1815
0,0,0,257.4,360,0,21.2,1798,1838
0,0,0,253.3,380,0,34.0,1753,1802
0,0,0,261.8,400,0,35.9,1772,1810
0,0,0,255.9,420,0,64.4,1605,1666
0,0,0,299.2,440,0,75.7,1610,1658
0,0,0,316.5,460,0,71.6,1659,1696
0,0,0,333.6,480,0,75.5,1691,1721
0,0,0,251.0,500,0,178.5,1295,1358
0,0,0,294.9,520,0,164.0,1340,1429
0,0,0,294.5,540,0,154.7,1286,1384
0,0,0,286.8,560,0,175.5,1229,1317
0,0,0,333.7,580,0,128.2,1429,1479
0,0,0,291.4,600,0,221.9,1150,1262
0,0,0,295.5,620,0,183.9,1150,1248
0,0,0,277.6,640,0,197.7,1028,1153
0,0,0,259.5,660,0,232.6,917,1049
0,0,0,252.0,680,0,276.4,847,994
0,0,0,260.9,700,0,247.0,848,1014
0,0,0,255.6,720,0,234.3,827,979
0,0,0,255.9,740,0,246.4,829,951
0,0,0,219.8,760,0,301.5,598,805
0,0,0,149.9,780,0,319.8,355,534
0,0,0,214.9,800,0,292.7,569,757
0,0,0,200.9,820,0,330.1,474,696
0,0,0,196.9,840,0,338.5,495,674
0,0,0,190.8,860,0,327.9,444,640
0,0,0,190.5,880,0,322.9,386,630
0,0,0,170.1,900,0,411.8,315,554
0,0,0,177.6,920,0,400.6,320,569
0,0,0,191.8,940,0,348.7,375,605
0,0,0,166.1,960,0,402.0,272,516
0,0,0,205.7,980,0,362.2,406,626
0,0,0,304.3,1000,0,203.8,1056,1200
