Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.4,2000,2000
0,0,0,40.0,40,0,1.5,2000,2000
0,0,0,60.0,60,0,1.6,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,3.8,2000,2000
0,0,0,160.0,160,0,4.2,2000,2000
0,0,0,180.0,180,0,5.5,2000,2000
0,0,0,197.9,200,0,15.3,1977,1980
0,0,0,219.9,220,0,5.6,2000,2000
0,0,0,239.7,240,0,5.8,2000,2000
0,0,0,259.9,260,0,7.0,2000,2000
0,0,0,279.6,280,0,7.9,2000,2000
0,0,0,299.0,300,0,8.1,2000,2000
0,0,0,319.9,320,0,9.2,2000,2000
0,0,0,338.3,340,0,15.7,1997,1997
0,0,0,358.6,360,0,13.5,1998,1998
0,0,0,312.5,380,0,53.5,1930,1932
0,0,0,277.4,400,0,113.2,1617,1654
0,0,0,283.7,420,0,136.8,1583,1629
0,0,0,222.9,440,0,255.3,1097,1239
0,0,0,234.1,460,0,230.1,1129,1249
0,0,0,223.3,480,0,249.0,988,1153
0,0,0,220.3,500,0,269.4,973,1101
0,0,0,235.6,520,0,236.8,994,1133
0,0,0,229.3,540,0,244.8,941,1078
0,0,0,235.7,560,0,277.1,925,1079
0,0,0,226.3,580,0,249.0,850,1007
0,0,0,237.1,600,0,263.8,893,1025
0,0,0,252.0,620,0,242.1,929,1064
0,0,0,260.8,640,0,237.3,954,1076
0,0,0,243.7,660,0,264.5,823,980
0,0,0,166.6,680,0,125.6,534,657
0,0,0,251.8,700,0,255.3,841,971
0,0,0,232.0,720,0,290.7,703,877
0,0,0,241.1,740,0,281.6,708,891
0,0,0,233.9,760,0,271.5,683,851
0,0,0,220.7,780,0,272.0,613,787
0,0,0,222.2,800,0,276.8,596,778
0,0,0,227.6,820,0,284.7,608,782
0,0,0,211.4,840,0,299.4,568,718
0,0,0,161.2,860,0,212.9,316,536
0,0,0,168.6,880,0,355.1,355,550
0,0,0,197.8,900,0,313.9,452,637
0,0,0,175.2,920,0,400.0,365,560
0,0,0,162.8,940,0,349.0,304,511
0,0,0,204.7,960,0,327.7,433,631
0,0,0,171.4,980,0,320.2,350,521
0,0,0,198.8,1000,0,370.4,348,596
