Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.1,2000,2000
0,0,0,40.0,40,0,1.1,2000,2000
0,0,0,60.0,60,0,2.2,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.3,2000,2000
0,0,0,120.0,120,0,3.4,2000,2000
0,0,0,140.0,140,0,4.0,2000,2000
0,0,0,159.8,160,0,4.2,2000,2000
0,0,0,179.9,180,0,5.3,2000,2000
0,0,0,197.0,200,0,21.6,1969,1970
0,0,0,219.9,220,0,5.5,2000,2000
0,0,0,239.8,240,0,5.8,2000,2000
0,0,0,259.6,260,0,6.7,2000,2000
0,0,0,279.9,280,0,7.8,2000,2000
0,0,0,299.6,300,0,7.6,2000,2000
0,0,0,319.6,320,0,9.1,2000,2000
0,0,0,338.1,340,0,15.0,1998,1998
0,0,0,311.2,360,0,12.5,1999,1999
0,0,0,353.4,380,0,50.1,1921,1924
0,0,0,271.7,400,0,113.6,1595,1625
0,0,0,285.7,420,0,138.2,1598,1643
0,0,0,221.3,440,0,254.2,1077,1227
0,0,0,240.8,460,0,223.3,1168,1289
0,0,0,229.9,480,0,257.6,1054,1187
0,0,0,218.0,500,0,258.4,972,1088
0,0,0,239.7,520,0,233.1,996,1160
0,0,0,238.1,540,0,254.7,966,1119
0,0,0,220.0,560,0,289.9,848,1006
0,0,0,226.9,580,0,255.8,867,1009
0,0,0,241.0,600,0,257.0,908,1044
0,0,0,254.2,620,0,232.7,961,1073
0,0,0,261.5,640,0,222.9,939,1079
0,0,0,248.9,660,0,257.4,890,1002
0,0,0,163.2,680,0,159.9,537,644
0,0,0,254.4,700,0,258.0,872,986
0,0,0,221.6,720,0,294.7,655,837
0,0,0,226.1,740,0,283.4,667,837
0,0,0,227.8,760,0,268.3,665,828
0,0,0,234.3,780,0,283.6,659,835
0,0,0,221.2,800,0,271.8,572,774
0,0,0,217.0,820,0,289.4,539,746
0,0,0,208.6,840,0,285.7,495,706
0,0,0,163.9,860,0,228.3,316,545
0,0,0,181.0,880,0,367.1,375,592
0,0,0,208.4,900,0,330.8,474,671
0,0,0,160.1,920,0,377.1,303,510
0,0,0,177.4,940,0,384.0,345,555
0,0,0,204.7,960,0,342.8,424,631
0,0,0,187.2,980,0,304.4,389,569
0,0,0,166.1,1000,0,365.9,308,498
