Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,13.0,19.0,19.0,2.4,2000,20.0,9.0,0,19.0,21.0,21.0,1.0,0,20.0,12.0,20.0,8.0,0,2000,3.0,19.0,20,20.0
1.0,0,46.0,1.0,206.0,39.0,39.0,15.2,2000,43.0,99.0,0,40.0,752.0,47.0,2.0,0,46.0,152.0,40.0,44.0,0,2000,4.0,39.0,40,43.0
3.0,0,77.0,1.0,967.0,58.0,59.0,34.3,1981,62.0,13.0,0,60.0,999.0,78.0,4.0,0,77.0,653.0,57.8,8.0,0,1820,5.0,55.0,60,66.0
4.0,0,81.0,2.0,279.0,79.0,79.0,13.4,1978,80.0,15.0,0,79.0,999.0,82.0,5.0,0,81.0,199.0,78.4,9.0,0,1928,6.0,78.0,80,80.0
5.0,0,113.0,3.0,565.0,99.0,100.0,19.7,2000,104.0,44.0,0,100.0,804.0,114.0,6.0,0,113.0,336.0,99.1,12.0,0,1992,7.0,99.0,100,105.0
5.0,0,122.0,3.0,205.0,119.0,119.0,10.5,2000,120.0,16.0,0,120.0,834.0,123.0,7.0,0,122.0,62.0,116.4,11.0,0,1989,7.0,118.0,120,122.0
6.0,0,142.0,4.0,232.0,140.0,140.0,13.2,2000,141.0,28.0,0,141.0,885.0,143.0,8.0,0,142.0,123.0,140.0,13.0,0,1991,9.0,138.0,140,142.0
7.0,0,162.0,5.0,187.0,159.0,159.0,11.4,2000,160.0,19.0,0,159.0,807.0,163.0,8.0,0,162.0,53.0,159.8,14.0,0,1995,10.0,158.0,160,162.0
7.0,0,186.0,5.0,201.0,181.0,181.0,12.3,2000,181.0,17.0,0,181.0,880.0,187.0,8.0,0,186.0,61.0,179.9,12.0,0,1995,9.0,178.0,180,186.0
7.0,0,203.0,5.0,621.0,200.0,201.0,21.1,2000,202.0,18.0,0,201.0,930.0,204.0,9.0,0,203.0,340.0,195.7,14.0,0,1988,10.0,198.0,200,203.0
